INCKEYNO,FISNO,SIRA,STHAR_TARIH,ODEKOD,OFSET,ORAN,ODEME_TARIHI,ODEME_TUTARI_TL,ODEME_TUTAR_USD
100171,SIP23000082,1,2023-01-27,OD02,30,1,2023-02-26,134987.808,7180.2026
100172,SIP23000082,2,2023-01-27,OD02,30,1,2023-02-26,366093.072,19473.0357
100173,STK23000012,1,2023-01-30,OD03,60,1,2023-03-31,1317714,70091.1702
100174,STK23000013,1,2023-01-30,OD03,60,1,2023-03-31,484587.5,25775.9309
100175,STK23000013,2,2023-01-30,OD03,60,1,2023-03-31,217591.56,11574.0191
100176,SIP23000083,1,2023-01-30,OD07,60,0,2023-03-31,0,0
100176,SIP23000083,1,2023-01-30,OD07,120,1,2023-05-30,382126.08,20325.8553
100177,SIP23000084,1,2023-01-31,OD02,30,1,2023-03-02,48282.048,2568.194
100178,SIP23000084,2,2023-01-31,OD02,30,1,2023-03-02,136300.896,7250.0477
100179,STK23000014,1,2023-01-31,OD08,0,0.2,2023-01-31,6111.0662,325.0567
100179,STK23000014,1,2023-01-31,OD08,45,0.4,2023-03-17,12222.1325,650.1134
100179,STK23000014,1,2023-01-31,OD08,90,0.4,2023-05-01,12222.1325,650.1134
100180,SIP23000085,1,2023-01-31,OD03,60,1,2023-04-01,44091.6768,2345.302
100181,STK23000015,1,2023-01-31,OD05,0,0.3,2023-01-31,693965.52,36913.0596
100181,STK23000015,1,2023-01-31,OD05,60,0.7,2023-04-01,1619252.88,86130.4723
100182,SIP23000086,1,2023-01-31,OD06,0,0.5,2023-01-31,1310394.72,69701.8468
100182,SIP23000086,1,2023-01-31,OD06,45,0.5,2023-03-17,1310394.72,69701.8468
100183,SIP23000086,2,2023-01-31,OD06,0,0.5,2023-01-31,131022.528,6969.2834
100183,SIP23000086,2,2023-01-31,OD06,45,0.5,2023-03-17,131022.528,6969.2834
100184,SIP23000086,3,2023-01-31,OD06,0,0.5,2023-01-31,59346.5,3156.7287
100184,SIP23000086,3,2023-01-31,OD06,45,0.5,2023-03-17,59346.5,3156.7287
100185,SIP23000087,1,2023-02-01,OD05,0,0.3,2023-02-01,107107.98,5350.931
100185,SIP23000087,1,2023-02-01,OD05,60,0.7,2023-04-02,249918.62,12485.5056
100186,SIP23000087,2,2023-02-01,OD05,0,0.3,2023-02-01,52547.832,2625.1996
100186,SIP23000087,2,2023-02-01,OD05,60,0.7,2023-04-02,122611.608,6125.4656
100187,SIP23000088,1,2023-02-01,OD03,60,1,2023-04-02,292430.4,14609.3212
100188,SIP23000089,1,2023-02-01,OD06,0,0.5,2023-02-01,246383.2,12308.8821
100188,SIP23000089,1,2023-02-01,OD06,45,0.5,2023-03-18,246383.2,12308.8821
100189,SIP23000090,1,2023-02-01,OD01,0,1,2023-02-01,1166683.008,58285.482
100190,SIP23000091,1,2023-02-01,OD02,30,1,2023-03-03,97163.3664,4854.1151
100191,SIP23000091,2,2023-02-01,OD02,30,1,2023-03-03,1662450.048,83053.153
100192,SIP23000091,3,2023-02-01,OD02,30,1,2023-03-03,750137.04,37475.5599
100193,SIP23000092,1,2023-02-02,OD06,0,0.5,2023-02-02,805086.24,40220.7277
100193,SIP23000092,1,2023-02-02,OD06,45,0.5,2023-03-19,805086.24,40220.7277
100194,SIP23000092,2,2023-02-02,OD06,0,0.5,2023-02-02,712600.416,35600.2946
100194,SIP23000092,2,2023-02-02,OD06,45,0.5,2023-03-19,712600.416,35600.2946
100195,SIP23000092,3,2023-02-02,OD06,0,0.5,2023-02-02,662061,33075.432
100195,SIP23000092,3,2023-02-02,OD06,45,0.5,2023-03-19,662061,33075.432
100196,SIP23000092,4,2023-02-02,OD06,0,0.5,2023-02-02,896982,44811.6822
100196,SIP23000092,4,2023-02-02,OD06,45,0.5,2023-03-19,896982,44811.6822
100197,SIP23000093,1,2023-02-03,OD03,60,1,2023-04-04,158144.9472,7900.6503
100198,STK23000016,1,2023-02-03,OD08,0,0.2,2023-02-03,36397.584,1818.3609
100198,STK23000016,1,2023-02-03,OD08,45,0.4,2023-03-20,72795.168,3636.7217
100198,STK23000016,1,2023-02-03,OD08,90,0.4,2023-05-04,72795.168,3636.7217
100199,SIP23000094,1,2023-02-03,OD08,0,0.2,2023-02-03,9877.3848,493.4572
100199,SIP23000094,1,2023-02-03,OD08,45,0.4,2023-03-20,19754.7696,986.9144
100199,SIP23000094,1,2023-02-03,OD08,90,0.4,2023-05-04,19754.7696,986.9144
100200,SIP23000094,2,2023-02-03,OD08,0,0.2,2023-02-03,134319.5,6710.3718
100200,SIP23000094,2,2023-02-03,OD08,45,0.4,2023-03-20,268639,13420.7437
100200,SIP23000094,2,2023-02-03,OD08,90,0.4,2023-05-04,268639,13420.7437
100201,SIP23000095,1,2023-02-03,OD01,0,1,2023-02-03,297060.864,14840.6513
100202,SIP23000096,1,2023-02-03,OD02,30,1,2023-03-05,298163.34,14895.7291
100203,STK23000017,1,2023-02-03,OD05,0,0.3,2023-02-03,60798.384,3037.383
100203,STK23000017,1,2023-02-03,OD05,60,0.7,2023-04-04,141862.896,7087.227
100204,SIP23000097,1,2023-02-03,OD08,0,0.2,2023-02-03,70796.6208,3536.8777
100204,SIP23000097,1,2023-02-03,OD08,45,0.4,2023-03-20,141593.2416,7073.7555
100204,SIP23000097,1,2023-02-03,OD08,90,0.4,2023-05-04,141593.2416,7073.7555
100205,SIP23000098,1,2023-02-06,OD08,0,0.2,2023-02-06,565478.784,28250.3502
100205,SIP23000098,1,2023-02-06,OD08,45,0.4,2023-03-23,1130957.568,56500.7003
100205,SIP23000098,1,2023-02-06,OD08,90,0.4,2023-05-07,1130957.568,56500.7003
100206,SIP23000099,1,2023-02-06,OD07,60,0,2023-04-07,0,0
100206,SIP23000099,1,2023-02-06,OD07,120,1,2023-06-06,276281.568,13802.5533
100207,SIP23000100,1,2023-02-06,OD08,0,0.2,2023-02-06,22589.76,1128.5457
100207,SIP23000100,1,2023-02-06,OD08,45,0.4,2023-03-23,45179.52,2257.0913
100207,SIP23000100,1,2023-02-06,OD08,90,0.4,2023-05-07,45179.52,2257.0913
100208,STK23000018,1,2023-02-06,OD08,0,0.2,2023-02-06,104048.8704,5198.1031
100208,STK23000018,1,2023-02-06,OD08,45,0.4,2023-03-23,208097.7408,10396.2062
100208,STK23000018,1,2023-02-06,OD08,90,0.4,2023-05-07,208097.7408,10396.2062
100209,SIP23000101,1,2023-02-06,OD03,60,1,2023-04-07,1010968.56,50506.2553
100210,SIP23000102,1,2023-02-06,OD01,0,1,2023-02-06,657801.6,32862.6397
100211,SIP23000102,2,2023-02-06,OD01,0,1,2023-02-06,780271.44,38981.0228
100212,SIP23000102,3,2023-02-06,OD01,0,1,2023-02-06,2385061.2,119153.5668
100213,STKB23000008,1,2023-02-07,OD02,30,1,2023-03-09,541956.528,27075.2186
100214,SIP23000103,1,2023-02-07,OD07,60,0,2023-04-08,0,0
100214,SIP23000103,1,2023-02-07,OD07,120,1,2023-06-07,173879.424,8686.7178
100215,SIP23000104,1,2023-02-08,OD01,0,1,2023-02-08,69525.684,3473.3839
100216,SIP23000104,2,2023-02-08,OD01,0,1,2023-02-08,1521168.96,75994.9922
100217,SIP23000104,3,2023-02-08,OD01,0,1,2023-02-08,92596.6656,4625.9706
100218,SIP23000105,1,2023-02-08,OD05,0,0.3,2023-02-08,1602423.6,80054.3346
100218,SIP23000105,1,2023-02-08,OD05,60,0.7,2023-04-09,3738988.4,186793.4475
100219,SIP23000106,1,2023-02-08,OD02,30,1,2023-03-10,1736376.768,86746.4052
100220,SIP23000106,2,2023-02-08,OD02,30,1,2023-03-10,469226.592,23441.7557
100221,SIP23000107,1,2023-02-08,OD01,0,1,2023-02-08,364957.2,18232.6357
100222,STK23000019,1,2023-02-08,OD06,0,0.5,2023-02-08,46002.942,2298.2281
100222,STK23000019,1,2023-02-08,OD06,45,0.5,2023-03-25,46002.942,2298.2281
100223,STK23000019,2,2023-02-08,OD06,0,0.5,2023-02-08,62691.936,3131.9816
100223,STK23000019,2,2023-02-08,OD06,45,0.5,2023-03-25,62691.936,3131.9816
100224,SIP23000108,1,2023-02-08,OD01,0,1,2023-02-08,267695.1,13373.5881
100225,SIP23000109,1,2023-02-08,OD01,0,1,2023-02-08,468605.4,23410.722
100226,SIP23000109,2,2023-02-08,OD01,0,1,2023-02-08,637404.192,31843.6202
100227,SIP23000109,3,2023-02-08,OD01,0,1,2023-02-08,707466.24,35343.7999
100228,SIP23000110,1,2023-02-08,OD05,0,0.3,2023-02-08,24669.4248,1232.4422
100228,SIP23000110,1,2023-02-08,OD05,60,0.7,2023-04-09,57561.9912,2875.6984
100229,SIP23000111,1,2023-02-08,OD05,0,0.3,2023-02-08,22744.62,1136.2822
100229,SIP23000111,1,2023-02-08,OD05,60,0.7,2023-04-09,53070.78,2651.3251
100230,SIP23000111,2,2023-02-08,OD05,0,0.3,2023-02-08,250199.352,12499.5305
100230,SIP23000111,2,2023-02-08,OD05,60,0.7,2023-04-09,583798.488,29165.5711
100231,SIP23000112,1,2023-02-09,OD01,0,1,2023-02-09,43727.1696,2184.5344
100232,SIP23000112,2,2023-02-09,OD01,0,1,2023-02-09,272670.6,13622.1555
100233,SIP23000112,3,2023-02-09,OD01,0,1,2023-02-09,288196.32,14397.7938
100234,SIP23000112,4,2023-02-09,OD01,0,1,2023-02-09,43805.88,2188.4666
100235,SIP23000113,1,2023-02-09,OD06,0,0.5,2023-02-09,152718.9,7629.5743
100235,SIP23000113,1,2023-02-09,OD06,45,0.5,2023-03-26,152718.9,7629.5743
100236,SIP23000113,2,2023-02-09,OD06,0,0.5,2023-02-09,368279.16,18398.5952
100236,SIP23000113,2,2023-02-09,OD06,45,0.5,2023-03-26,368279.16,18398.5952
100237,SIP23000114,1,2023-02-09,OD06,0,0.5,2023-02-09,86567.9616,4324.7869
100237,SIP23000114,1,2023-02-09,OD06,45,0.5,2023-03-26,86567.9616,4324.7869
100238,STKB23000009,1,2023-02-09,OD01,0,1,2023-02-09,217171.872,10849.5342
100239,STKB23000009,2,2023-02-09,OD01,0,1,2023-02-09,333472.896,16659.7339
100240,SIP23000115,1,2023-02-10,OD04,90,1,2023-05-11,94390.128,4715.5689
100241,SIP23000115,2,2023-02-10,OD04,90,1,2023-05-11,424909.2,21227.7348
100242,SIP23000115,3,2023-02-10,OD04,90,1,2023-05-11,117871.44,5888.655
100243,SIP23000115,4,2023-02-10,OD04,90,1,2023-05-11,744039.6,37170.9423
100244,SIP23000116,1,2023-02-10,OD04,90,1,2023-05-11,168393.96,8412.6734
100245,SIP23000116,2,2023-02-10,OD04,90,1,2023-05-11,1555113.6,77690.8082
100246,SIP23000117,1,2023-02-10,OD03,60,1,2023-04-11,239546.7,11967.3423
100247,SIP23000117,2,2023-02-10,OD03,60,1,2023-04-11,787000.8,39317.2101
100248,SIP23000117,3,2023-02-10,OD03,60,1,2023-04-11,1205198.592,60209.6545
100249,SIP23000118,1,2023-02-10,OD07,60,0,2023-04-11,0,0
100249,SIP23000118,1,2023-02-10,OD07,120,1,2023-06-10,1513735.488,75623.6287
100250,SIP23000118,2,2023-02-10,OD07,60,0,2023-04-11,0,0
100250,SIP23000118,2,2023-02-10,OD07,120,1,2023-06-10,315908.448,15782.2442
100251,SIP23000118,3,2023-02-10,OD07,60,0,2023-04-11,0,0
100251,SIP23000118,3,2023-02-10,OD07,120,1,2023-06-10,58910.208,2943.053
100252,SIP23000118,4,2023-02-10,OD07,60,0,2023-04-11,0,0
100252,SIP23000118,4,2023-02-10,OD07,120,1,2023-06-10,77022.6,3847.917
100253,SIP23000118,5,2023-02-10,OD07,60,0,2023-04-11,0,0
100253,SIP23000118,5,2023-02-10,OD07,120,1,2023-06-10,644968.512,32221.5206
100254,SIP23000119,1,2023-02-10,OD03,60,1,2023-04-11,1451963.52,72537.6071
100255,SIP23000120,1,2023-02-10,OD07,60,0,2023-04-11,0,0
100255,SIP23000120,1,2023-02-10,OD07,120,1,2023-06-10,1212249.6,60561.9108
100256,SIP23000121,1,2023-02-13,OD02,30,1,2023-03-15,912092.4,45566.5719
100257,SIP23000121,2,2023-02-13,OD02,30,1,2023-03-15,11494.248,574.2329
100258,SIP23000121,3,2023-02-13,OD02,30,1,2023-03-15,213322.176,10657.21
100259,SIP23000121,4,2023-02-13,OD02,30,1,2023-03-15,43100.28,2153.2161
100260,SIP23000122,1,2023-02-13,OD01,0,1,2023-02-13,89204.256,4456.4916
100261,SIP23000123,1,2023-02-13,OD07,60,0,2023-04-14,0,0
100261,SIP23000123,1,2023-02-13,OD07,120,1,2023-06-13,1146637.824,57284.059
100262,SIP23000123,2,2023-02-13,OD07,60,0,2023-04-14,0,0
100262,SIP23000123,2,2023-02-13,OD07,120,1,2023-06-13,2626393.92,131210.1355
100263,SIP23000124,1,2023-02-13,OD02,30,1,2023-03-15,161040.72,8045.3182
100264,STKB23000010,1,2023-02-13,OD01,0,1,2023-02-13,219046.752,10943.2
100265,STK23000020,1,2023-02-14,OD01,0,1,2023-02-14,194301.312,9706.9603
100266,SIP23000125,1,2023-02-14,OD05,0,0.3,2023-02-14,86308.44,4311.8216
100266,SIP23000125,1,2023-02-14,OD05,60,0.7,2023-04-15,201386.36,10060.9171
100267,SIP23000126,1,2023-02-14,OD02,30,1,2023-03-16,1481054.4,73990.9376
100268,SIP23000127,1,2023-02-14,OD08,0,0.2,2023-02-14,28364.6016,1417.0468
100268,SIP23000127,1,2023-02-14,OD08,45,0.4,2023-03-31,56729.2032,2834.0937
100268,SIP23000127,1,2023-02-14,OD08,90,0.4,2023-05-15,56729.2032,2834.0937
100269,SIP23000128,1,2023-02-14,OD02,30,1,2023-03-16,636876,31817.2326
100270,SIP23000129,1,2023-02-14,OD05,0,0.3,2023-02-14,48727.854,2434.36
100270,SIP23000129,1,2023-02-14,OD05,60,0.7,2023-04-15,113698.326,5680.1734
100271,SIP23000129,2,2023-02-14,OD05,0,0.3,2023-02-14,13371.8328,668.0338
100271,SIP23000129,2,2023-02-14,OD05,60,0.7,2023-04-15,31200.9432,1558.7456
100272,STKB23000011,1,2023-02-14,OD04,90,1,2023-05-15,563616,28157.2887
100273,SIP23000130,1,2023-02-14,OD08,0,0.2,2023-02-14,53215.6608,2658.5631
100273,SIP23000130,1,2023-02-14,OD08,45,0.4,2023-03-31,106431.3216,5317.1263
100273,SIP23000130,1,2023-02-14,OD08,90,0.4,2023-05-15,106431.3216,5317.1263
100274,SIP23000130,2,2023-02-14,OD08,0,0.2,2023-02-14,184461.12,9215.3612
100274,SIP23000130,2,2023-02-14,OD08,45,0.4,2023-03-31,368922.24,18430.7223
100274,SIP23000130,2,2023-02-14,OD08,90,0.4,2023-05-15,368922.24,18430.7223
100275,SIP23000131,1,2023-02-14,OD06,0,0.5,2023-02-14,310308,15502.4554
100275,SIP23000131,1,2023-02-14,OD06,45,0.5,2023-03-31,310308,15502.4554
100276,SIP23000131,2,2023-02-14,OD06,0,0.5,2023-02-14,689367,34439.5929
100276,SIP23000131,2,2023-02-14,OD06,45,0.5,2023-03-31,689367,34439.5929
100277,STKB23000012,1,2023-02-15,OD06,0,0.5,2023-02-15,309010.176,15437.6184
100277,STKB23000012,1,2023-02-15,OD06,45,0.5,2023-04-01,309010.176,15437.6184
100278,SIP23000132,1,2023-02-15,OD01,0,1,2023-02-15,18017.1,900.1034
100279,SIP23000133,1,2023-02-15,OD02,30,1,2023-03-17,1867869.504,93315.5567
100280,SIP23000134,1,2023-02-15,OD06,0,0.5,2023-02-15,284873,14231.7665
100280,SIP23000134,1,2023-02-15,OD06,45,0.5,2023-04-01,284873,14231.7665
100281,SIP23000135,1,2023-02-15,OD04,90,1,2023-05-16,825564.6,41243.7914
100282,STK23000021,1,2023-02-15,OD08,0,0.2,2023-02-15,139169.856,6952.6873
100282,STK23000021,1,2023-02-15,OD08,45,0.4,2023-04-01,278339.712,13905.3746
100282,STK23000021,1,2023-02-15,OD08,90,0.4,2023-05-16,278339.712,13905.3746
100283,STK23000021,2,2023-02-15,OD08,0,0.2,2023-02-15,11083.8432,553.7298
100283,STK23000021,2,2023-02-15,OD08,45,0.4,2023-04-01,22167.6864,1107.4596
100283,STK23000021,2,2023-02-15,OD08,90,0.4,2023-05-16,22167.6864,1107.4596
100284,STK23000021,3,2023-02-15,OD08,0,0.2,2023-02-15,18309.6288,914.7177
100284,STK23000021,3,2023-02-15,OD08,45,0.4,2023-04-01,36619.2576,1829.4353
100284,STK23000021,3,2023-02-15,OD08,90,0.4,2023-05-16,36619.2576,1829.4353
100285,SIP23000136,1,2023-02-15,OD08,0,0.2,2023-02-15,38255.0208,1911.1552
100285,SIP23000136,1,2023-02-15,OD08,45,0.4,2023-04-01,76510.0416,3822.3105
100285,SIP23000136,1,2023-02-15,OD08,90,0.4,2023-05-16,76510.0416,3822.3105
100286,SIP23000137,1,2023-02-16,OD06,0,0.5,2023-02-16,136191.312,6803.8844
100286,SIP23000137,1,2023-02-16,OD06,45,0.5,2023-04-02,136191.312,6803.8844
100287,SIP23000137,2,2023-02-16,OD06,0,0.5,2023-02-16,840559.68,41992.9199
100287,SIP23000137,2,2023-02-16,OD06,45,0.5,2023-04-02,840559.68,41992.9199
100288,SIP23000138,1,2023-02-16,OD05,0,0.3,2023-02-16,368797.4784,18424.4895
100288,SIP23000138,1,2023-02-16,OD05,60,0.7,2023-04-17,860527.4496,42990.4754
100289,SIP23000139,1,2023-02-16,OD03,60,1,2023-04-17,1398128.256,69848.0896
100290,SIP23000140,1,2023-02-16,OD02,30,1,2023-03-18,1190054.16,59453.0647
100291,SIP23000141,1,2023-02-17,OD08,0,0.2,2023-02-17,55751.7312,2785.2609
100291,SIP23000141,1,2023-02-17,OD08,45,0.4,2023-04-03,111503.4624,5570.5217
100291,SIP23000141,1,2023-02-17,OD08,90,0.4,2023-05-18,111503.4624,5570.5217
100292,SIP23000142,1,2023-02-17,OD06,0,0.5,2023-02-17,42156.7344,2106.0781
100292,SIP23000142,1,2023-02-17,OD06,45,0.5,2023-04-03,42156.7344,2106.0781
100293,STKB23000013,1,2023-02-17,OD07,60,0,2023-04-18,0,0
100293,STKB23000013,1,2023-02-17,OD07,120,1,2023-06-17,16296.9552,814.1679
100294,STKB23000014,1,2023-02-17,OD07,60,0,2023-04-18,0,0
100294,STKB23000014,1,2023-02-17,OD07,120,1,2023-06-17,15659.892,782.3413
100295,STK23000022,1,2023-02-17,OD02,30,1,2023-03-19,3351717.6,167446.0625
100296,SIP23000143,1,2023-02-17,OD05,0,0.3,2023-02-17,757762.56,37856.5178
100296,SIP23000143,1,2023-02-17,OD05,60,0.7,2023-04-18,1768112.64,88331.8749
100297,SIP23000143,2,2023-02-17,OD05,0,0.3,2023-02-17,38158.992,1906.3578
100297,SIP23000143,2,2023-02-17,OD05,60,0.7,2023-04-18,89037.648,4448.1682
100298,STK23000023,1,2023-02-17,OD02,30,1,2023-03-19,86262.336,4309.5184
100299,STK23000023,2,2023-02-17,OD02,30,1,2023-03-19,294258.816,14700.6657
100300,STK23000023,3,2023-02-17,OD02,30,1,2023-03-19,78225.3,3908.0018
100301,STK23000023,4,2023-02-17,OD02,30,1,2023-03-19,223707.312,11176.0336
100302,STK23000024,1,2023-02-17,OD02,30,1,2023-03-19,406977.264,20331.8861
100303,STK23000025,1,2023-02-20,OD04,90,1,2023-05-21,361286.88,18049.2729
100304,SIP23000144,1,2023-02-20,OD01,0,1,2023-02-20,884149.2,44170.5776
100305,STK23000026,1,2023-02-20,OD07,60,0,2023-04-21,0,0
100305,STK23000026,1,2023-02-20,OD07,120,1,2023-06-20,25059.0672,1251.908
100306,STK23000027,1,2023-02-20,OD06,0,0.5,2023-02-20,51061.788,2550.9593
100306,STK23000027,1,2023-02-20,OD06,45,0.5,2023-04-06,51061.788,2550.9593
100307,STK23000028,1,2023-02-21,OD05,0,0.3,2023-02-21,281222.4,14049.3888
100307,STK23000028,1,2023-02-21,OD05,60,0.7,2023-04-22,656185.6,32781.9071
100308,STK23000028,2,2023-02-21,OD05,0,0.3,2023-02-21,113519.4048,5671.2348
100308,STK23000028,2,2023-02-21,OD05,60,0.7,2023-04-22,264878.6112,13232.8811
100309,SIP23000145,1,2023-02-21,OD08,0,0.2,2023-02-21,38306.3616,1913.7201
100309,SIP23000145,1,2023-02-21,OD08,45,0.4,2023-04-07,76612.7232,3827.4402
100309,SIP23000145,1,2023-02-21,OD08,90,0.4,2023-05-22,76612.7232,3827.4402
100310,SIP23000145,2,2023-02-21,OD08,0,0.2,2023-02-21,70525.272,3523.3216
100310,SIP23000145,2,2023-02-21,OD08,45,0.4,2023-04-07,141050.544,7046.6433
100310,SIP23000145,2,2023-02-21,OD08,90,0.4,2023-05-22,141050.544,7046.6433
100311,SIP23000146,1,2023-02-21,OD04,90,1,2023-05-22,1167756.192,58339.0965
100312,SIP23000146,2,2023-02-21,OD04,90,1,2023-05-22,101124.288,5051.996
100313,STKB23000015,1,2023-02-21,OD08,0,0.2,2023-02-21,69541.632,3474.1807
100313,STKB23000015,1,2023-02-21,OD08,45,0.4,2023-04-07,139083.264,6948.3613
100313,STKB23000015,1,2023-02-21,OD08,90,0.4,2023-05-22,139083.264,6948.3613
100314,STKB23000015,2,2023-02-21,OD08,0,0.2,2023-02-21,38732.064,1934.9875
100314,STKB23000015,2,2023-02-21,OD08,45,0.4,2023-04-07,77464.128,3869.975
100314,STKB23000015,2,2023-02-21,OD08,90,0.4,2023-05-22,77464.128,3869.975
100315,STKB23000015,3,2023-02-21,OD08,0,0.2,2023-02-21,22760.7696,1137.089
100315,STKB23000015,3,2023-02-21,OD08,45,0.4,2023-04-07,45521.5392,2274.178
100315,STKB23000015,3,2023-02-21,OD08,90,0.4,2023-05-22,45521.5392,2274.178
100316,SIP23000147,1,2023-02-21,OD02,30,1,2023-03-23,179264.448,8955.7444
100317,SIP23000148,1,2023-02-22,OD04,90,1,2023-05-23,54907.416,2743.0803
100318,SIP23000148,2,2023-02-22,OD04,90,1,2023-05-23,46667.1,2331.4083
100319,SIP23000148,3,2023-02-22,OD04,90,1,2023-05-23,547582.32,27356.2735
100320,SIP23000149,1,2023-02-22,OD02,30,1,2023-03-24,29602.9872,1478.9145
100321,SIP23000150,1,2023-02-22,OD03,60,1,2023-04-23,82931.2128,4143.1012
100322,SIP23000150,2,2023-02-22,OD03,60,1,2023-04-23,647966.16,32371.278
100323,SIP23000151,1,2023-02-22,OD03,60,1,2023-04-23,1116312.192,55769.0424
100324,SIP23000152,1,2023-02-22,OD08,0,0.2,2023-02-22,106617.168,5326.4108
100324,SIP23000152,1,2023-02-22,OD08,45,0.4,2023-04-08,213234.336,10652.8217
100324,SIP23000152,1,2023-02-22,OD08,90,0.4,2023-05-23,213234.336,10652.8217
100325,SIP23000152,2,2023-02-22,OD08,0,0.2,2023-02-22,81757.0944,4084.4442
100325,SIP23000152,2,2023-02-22,OD08,45,0.4,2023-04-08,163514.1888,8168.8884
100325,SIP23000152,2,2023-02-22,OD08,90,0.4,2023-05-23,163514.1888,8168.8884
100326,SIP23000152,3,2023-02-22,OD08,0,0.2,2023-02-22,31793.1264,1588.3301
100326,SIP23000152,3,2023-02-22,OD08,45,0.4,2023-04-08,63586.2528,3176.6601
100326,SIP23000152,3,2023-02-22,OD08,90,0.4,2023-05-23,63586.2528,3176.6601
100327,SIP23000152,4,2023-02-22,OD08,0,0.2,2023-02-22,117268.96,5858.5561
100327,SIP23000152,4,2023-02-22,OD08,45,0.4,2023-04-08,234537.92,11717.1122
100327,SIP23000152,4,2023-02-22,OD08,90,0.4,2023-05-23,234537.92,11717.1122
100328,SIP23000152,5,2023-02-22,OD08,0,0.2,2023-02-22,177871.8336,8886.1717
100328,SIP23000152,5,2023-02-22,OD08,45,0.4,2023-04-08,355743.6672,17772.3435
100328,SIP23000152,5,2023-02-22,OD08,90,0.4,2023-05-23,355743.6672,17772.3435
100329,STKB23000016,1,2023-02-22,OD03,60,1,2023-04-23,449250.816,22443.8002
100330,STKB23000016,2,2023-02-22,OD03,60,1,2023-04-23,48987.072,2447.3101
100331,STK23000029,1,2023-02-22,OD05,0,0.3,2023-02-22,11334.505,566.2524
100331,STK23000029,1,2023-02-22,OD05,60,0.7,2023-04-23,26447.1782,1321.2557
100332,SIP23000153,1,2023-02-23,OD05,0,0.3,2023-02-23,547366.2,27345.4765
100332,SIP23000153,1,2023-02-23,OD05,60,0.7,2023-04-24,1277187.8,63806.1119
100333,SIP23000154,1,2023-02-23,OD06,0,0.5,2023-02-23,216892.98,10835.6013
100333,SIP23000154,1,2023-02-23,OD06,45,0.5,2023-04-09,216892.98,10835.6013
100334,SIP23000154,2,2023-02-23,OD06,0,0.5,2023-02-23,124571.4,6223.3735
100334,SIP23000154,2,2023-02-23,OD06,45,0.5,2023-04-09,124571.4,6223.3735
100335,SIP23000154,3,2023-02-23,OD06,0,0.5,2023-02-23,13809.42,689.8949
100335,SIP23000154,3,2023-02-23,OD06,45,0.5,2023-04-09,13809.42,689.8949
100336,SIP23000155,1,2023-02-23,OD07,60,0,2023-04-24,0,0
100336,SIP23000155,1,2023-02-23,OD07,120,1,2023-06-23,520465.92,26001.5847
100337,SIP23000156,1,2023-02-24,OD07,60,0,2023-04-25,0,0
100337,SIP23000156,1,2023-02-24,OD07,120,1,2023-06-24,1206693.12,60284.3186
100338,SIP23000156,2,2023-02-24,OD07,60,0,2023-04-25,0,0
100338,SIP23000156,2,2023-02-24,OD07,120,1,2023-06-24,611297.28,30539.3636
100339,SIP23000156,3,2023-02-24,OD07,60,0,2023-04-25,0,0
100339,SIP23000156,3,2023-02-24,OD07,120,1,2023-06-24,443489.04,22155.9518
100340,SIP23000156,4,2023-02-24,OD07,60,0,2023-04-25,0,0
100340,SIP23000156,4,2023-02-24,OD07,120,1,2023-06-24,960729.12,47996.379
100341,SIP23000157,1,2023-02-24,OD06,0,0.5,2023-02-24,207079.488,10345.336
100341,SIP23000157,1,2023-02-24,OD06,45,0.5,2023-04-10,207079.488,10345.336
100342,SIP23000157,2,2023-02-24,OD06,0,0.5,2023-02-24,20121.48,1005.2346
100342,SIP23000157,2,2023-02-24,OD06,45,0.5,2023-04-10,20121.48,1005.2346
100343,SIP23000157,3,2023-02-24,OD06,0,0.5,2023-02-24,522041.6,26080.3029
100343,SIP23000157,3,2023-02-24,OD06,45,0.5,2023-04-10,522041.6,26080.3029
100344,SIP23000158,1,2023-02-24,OD07,60,0,2023-04-25,0,0
100344,SIP23000158,1,2023-02-24,OD07,120,1,2023-06-24,73469.0592,3670.3882
100345,SIP23000158,2,2023-02-24,OD07,60,0,2023-04-25,0,0
100345,SIP23000158,2,2023-02-24,OD07,120,1,2023-06-24,1128919.296,56398.8717
100346,SIP23000159,1,2023-02-24,OD04,90,1,2023-05-25,510666.24,25512.0095
100347,SIP23000159,2,2023-02-24,OD04,90,1,2023-05-25,256854.9,12832.0303
100348,SIP23000159,3,2023-02-24,OD04,90,1,2023-05-25,179661.024,8975.5566
100349,SIP23000160,1,2023-02-24,OD03,60,1,2023-04-25,2998368,149793.3226
100350,SIP23000161,1,2023-02-27,OD06,0,0.5,2023-02-27,8141.5836,406.7396
100350,SIP23000161,1,2023-02-27,OD06,45,0.5,2023-04-13,8141.5836,406.7396
100351,SIP23000161,2,2023-02-27,OD06,0,0.5,2023-02-27,142746,7131.3453
100351,SIP23000161,2,2023-02-27,OD06,45,0.5,2023-04-13,142746,7131.3453
100352,STK23000030,1,2023-02-28,OD08,0,0.2,2023-02-28,479784.384,23969.2049
100352,STK23000030,1,2023-02-28,OD08,45,0.4,2023-04-14,959568.768,47938.4098
100352,STK23000030,1,2023-02-28,OD08,90,0.4,2023-05-29,959568.768,47938.4098
100353,STK23000030,2,2023-02-28,OD08,0,0.2,2023-02-28,94730.592,4732.5779
