STOK_KODU,CARI_KOD,FISNO,TARIH,MIKTAR1,MIKTAR2,NET_FIYAT,STHAR_GCKOD,STHAR_HTUR,DOLAR_KURU,STHAR_ACIKLAMA,EKALAN,EKALAN1,TUTAR_USD,ODE_GUN,YIL,AY,HAFTA
H00004,320.01.0020,IRS23700178,2023-05-29,1000,1,12.4396,1,YERLİ,23.6667,Kısmi teslim,E,Şartlı kabul,525.6162,45,2023,5,22
H00003,320.01.0033,IRS23700179,2023-03-14,2000,2,17.8892,1,YERLİ,21.2333,Mal kabul,E,Şartlı kabul,1685.0136,0,2023,3,11
H00012,320.01.0001,IRS23700180,2023-03-19,1000,1000,62.7937,1,YERLİ,21.2333,Sevk irsaliyesi,E,Şartlı kabul,2957.3218,60,2023,3,11
H00007,320.01.0001,IRS23700181,2023-04-18,500,0.5,58.3705,1,YERLİ,22.45,Kısmi teslim,H,Kalite onaylı,1300.0111,45,2023,4,16
D00008,320.01.0002,IRS23700182,2023-03-07,5000,5000,213.0732,1,YERLİ,21.2333,Kısmi teslim,H,Şartlı kabul,50174.3017,30,2023,3,10
D00006,320.01.0032,IRS23700183,2023-03-05,120,120,101.9372,1,YERLİ,21.2333,İthalat dosyası,H,Kalite onaylı,576.0981,60,2023,3,9
H00014,320.01.0032,IRS23700184,2023-05-30,120,0.12,52.5328,1,YERLİ,23.6667,Sevk irsaliyesi,E,Şartlı kabul,266.3631,45,2023,5,22
H00002,320.01.0032,IRS23700185,2023-03-17,5000,5,63.346,1,YERLİ,21.2333,İthalat dosyası,E,Kalite onaylı,14916.6639,60,2023,3,11
H00003,320.01.0020,IRS23700186,2023-04-19,10000,10,18.8565,1,YERLİ,22.45,Mal kabul,H,,8399.3318,90,2023,4,16
H00015,320.01.0020,IRS23700187,2023-04-06,1000,1,14.2237,1,YERLİ,22.45,Numune kabul,E,,633.5724,90,2023,4,14
H00013,320.01.0046,IRS23700188,2023-03-12,1000,1000,34.44,1,YERLİ,21.2333,Numune kabul,E,Şartlı kabul,1621.9806,90,2023,3,10
D00010,320.01.0046,IRS23700189,2023-03-31,500,500,208.2725,1,YERLİ,21.2333,Kısmi teslim,E,Kalite onaylı,4904.3837,30,2023,3,13
H00012,320.01.0003,IRS23700190,2023-03-27,10000,10000,53.7974,1,YERLİ,21.2333,Kısmi teslim,E,Kalite onaylı,25336.3349,60,2023,3,13
H00014,320.01.0016,IRS23700191,2023-04-25,120,0.12,57.7108,1,İTHAL,22.45,Numune kabul,E,Şartlı kabul,308.4764,60,2023,4,17
H00008,320.01.0004,IRS23700192,2023-03-12,2000,2,11.6441,1,YERLİ,21.2333,Kısmi teslim,E,Kalite onaylı,1096.7772,0,2023,3,10
D00006,320.01.0004,IRS23700193,2023-03-23,500,500,113.096,1,YERLİ,21.2333,İthalat dosyası,E,Şartlı kabul,2663.1753,60,2023,3,12
H00005,320.01.0004,IRS23700194,2023-05-28,120,0.12,33.4789,1,YERLİ,23.6667,Sevk irsaliyesi,H,,169.7519,0,2023,5,21
H00016,320.01.0001,IRS23700195,2023-04-22,500,500,24.9861,1,YERLİ,22.45,Kısmi teslim,H,Şartlı kabul,556.4833,0,2023,4,16
H00003,320.01.0001,IRS23700196,2023-03-14,500,0.5,22.6255,1,YERLİ,21.2333,Kısmi teslim,H,,532.7834,30,2023,3,11
H00003,320.01.0001,IRS23700197,2023-06-02,1000,1,19.2745,1,YERLİ,24.8833,İthalat dosyası,E,Şartlı kabul,774.5958,45,2023,6,22
D00004,320.01.0001,IRS23700198,2023-05-01,5000,5000,16.004,1,YERLİ,23.6667,Mal kabul,E,Şartlı kabul,3381.122,60,2023,5,18
H00003,320.01.0001,IRS23700199,2023-04-09,120,0.12,18.9636,1,YERLİ,22.45,Numune kabul,E,,101.3645,30,2023,4,14
D00006,320.01.0006,IRS23700200,2023-06-04,5000,5000,110.5284,1,YERLİ,24.8833,Kısmi teslim,E,Kalite onaylı,22209.3533,0,2023,6,22
H00009,320.01.0006,IRS23700201,2023-03-07,2000,2,11.8979,1,YERLİ,21.2333,Mal kabul,E,,1120.6831,0,2023,3,10
H00001,320.01.0002,IRS23700202,2023-03-23,500,0.5,29.3704,1,YERLİ,21.2333,Mal kabul,H,Kalite onaylı,691.6118,0,2023,3,12
H00001,320.01.0002,IRS23700203,2023-05-23,120,0.12,31.3492,1,YERLİ,23.6667,Mal kabul,E,,158.9535,30,2023,5,21
H00008,320.01.0001,IRS23700204,2023-03-19,120,0.12,11.9449,1,YERLİ,21.2333,Numune kabul,E,Şartlı kabul,67.5066,0,2023,3,11
H00011,320.01.0001,IRS23700205,2023-04-14,1000,1,36.3268,1,YERLİ,22.45,İthalat dosyası,E,Kalite onaylı,1618.1203,90,2023,4,15
H00002,320.01.0004,IRS23700206,2023-06-03,500,0.5,55.956,1,YERLİ,24.8833,Numune kabul,H,Kalite onaylı,1124.3686,60,2023,6,22
H00016,320.01.0004,IRS23700207,2023-03-11,250,250,28.572,1,YERLİ,21.2333,Mal kabul,E,Şartlı kabul,336.4056,60,2023,3,10
D00012,320.01.0004,IRS23700208,2023-03-17,1000,1000,87.7944,1,YERLİ,21.2333,Numune kabul,H,Kalite onaylı,4134.7506,60,2023,3,11
D00009,320.01.0004,IRS23700209,2023-05-02,5000,5000,43.7444,1,YERLİ,23.6667,Mal kabul,E,Şartlı kabul,9241.7616,60,2023,5,18
H00011,320.01.0004,IRS23700210,2023-04-03,2000,2,37.0742,1,YERLİ,22.45,Mal kabul,E,,3302.8241,45,2023,4,14
D00005,320.01.0037,IRS23700211,2023-04-06,10000,10000,155.1393,1,YERLİ,22.45,Kısmi teslim,E,Kalite onaylı,69104.3653,90,2023,4,14
D00012,320.01.0012,IRS23700212,2023-03-20,5000,5000,99.0235,1,YERLİ,21.2333,İthalat dosyası,E,Şartlı kabul,23317.9722,60,2023,3,12
H00016,320.01.0012,IRS23700213,2023-03-30,10000,10000,28.7441,1,YERLİ,21.2333,Numune kabul,H,Şartlı kabul,13537.274,45,2023,3,13
H00013,320.01.0005,IRS23700214,2023-04-07,2000,2000,33.4813,1,İTHAL,22.45,Numune kabul,H,Şartlı kabul,2982.7439,60,2023,4,14
D00008,320.01.0010,IRS23700215,2023-04-16,500,500,210.3552,1,YERLİ,22.45,Kısmi teslim,H,Şartlı kabul,4684.971,0,2023,4,15
D00001,320.01.0010,IRS23700216,2023-03-20,120,120,179.4168,1,YERLİ,21.2333,Mal kabul,E,Şartlı kabul,1013.9741,30,2023,3,12
H00004,320.01.0002,IRS23700217,2023-04-22,120,0.12,13.5978,1,YERLİ,22.45,Kısmi teslim,H,,72.6831,30,2023,4,16
H00015,320.01.0002,IRS23700218,2023-04-10,2000,2,18.508,1,YERLİ,22.45,Sevk irsaliyesi,E,Şartlı kabul,1648.8196,45,2023,4,15
H00003,320.01.0002,IRS23700219,2023-04-03,120,0.12,23.78,1,YERLİ,22.45,Sevk irsaliyesi,E,Şartlı kabul,127.1091,90,2023,4,14
H00016,320.01.0007,IRS23700220,2023-03-23,1000,1000,30.3772,1,İTHAL,21.2333,İthalat dosyası,H,,1430.6396,90,2023,3,12
H00002,320.01.0007,IRS23700221,2023-03-21,120,0.12,57.8982,1,İTHAL,21.2333,Sevk irsaliyesi,H,,327.2117,90,2023,3,12
H00003,320.01.0007,IRS23700222,2023-03-29,5000,5,20.1853,1,İTHAL,21.2333,Kısmi teslim,H,,4753.2178,90,2023,3,13
D00011,320.01.0038,IRS23700223,2023-04-02,500,500,50.0578,1,YERLİ,22.45,Mal kabul,H,Kalite onaylı,1114.8731,90,2023,4,13
H00009,320.01.0006,IRS23700224,2023-05-09,5000,5,14.5705,1,YERLİ,23.6667,Numune kabul,E,,3078.2703,60,2023,5,19
D00011,320.01.0002,IRS23700226,2023-04-25,250,250,44.0759,1,YERLİ,22.45,Numune kabul,H,Kalite onaylı,490.8229,45,2023,4,17
D00004,320.01.0002,IRS23700227,2023-05-02,5000,5000,14.3905,1,YERLİ,23.6667,Numune kabul,H,,3040.2422,30,2023,5,18
H00016,320.01.0011,IRS23700228,2023-03-23,120,120,30.4485,1,YERLİ,21.2333,Numune kabul,H,Şartlı kabul,172.0797,45,2023,3,12
H00005,320.01.0011,IRS23700229,2023-03-29,1000,1,29.7085,1,YERLİ,21.2333,Kısmi teslim,E,,1399.1466,0,2023,3,13
H00007,320.01.0035,IRS23700230,2023-05-10,2000,2,65.344,1,YERLİ,23.6667,İthalat dosyası,E,Kalite onaylı,5522.0204,60,2023,5,19
H00015,320.01.0035,IRS23700231,2023-03-12,250,0.25,17.7234,1,YERLİ,21.2333,İthalat dosyası,E,Şartlı kabul,208.6746,45,2023,3,10
H00005,320.01.0035,IRS23700232,2023-04-07,2000,2,33.4838,1,YERLİ,22.45,Mal kabul,E,Şartlı kabul,2982.9666,45,2023,4,14
D00009,320.01.0015,IRS23700233,2023-06-11,2000,2000,42.6945,1,İTHAL,24.8833,Kısmi teslim,H,,3431.5786,30,2023,6,23
D00006,320.01.0032,IRS23700234,2023-03-20,500,500,129.3608,1,YERLİ,21.2333,Mal kabul,H,,3046.1775,30,2023,3,12
H00016,320.01.0032,IRS23700235,2023-05-07,1000,1000,28.8621,1,YERLİ,23.6667,Sevk irsaliyesi,E,Kalite onaylı,1219.5236,0,2023,5,18
H00001,320.01.0032,IRS23700236,2023-04-26,250,0.25,33.0846,1,YERLİ,22.45,Numune kabul,E,Şartlı kabul,368.4254,45,2023,4,17
D00007,320.01.0002,IRS23700237,2023-05-07,250,250,83.0725,1,YERLİ,23.6667,İthalat dosyası,H,Şartlı kabul,877.5252,90,2023,5,18
H00006,320.01.0002,IRS23700238,2023-06-04,2000,2,62.0188,1,YERLİ,24.8833,Kısmi teslim,H,Şartlı kabul,4984.7729,45,2023,6,22
H00007,320.01.0001,IRS23700239,2023-04-02,500,0.5,70.3233,1,YERLİ,22.45,Numune kabul,E,,1566.2205,0,2023,4,13
H00016,320.01.0015,IRS23700240,2023-03-27,2000,2000,30.1734,1,İTHAL,21.2333,Sevk irsaliyesi,H,Şartlı kabul,2842.083,0,2023,3,13
H00004,320.01.0015,IRS23700241,2023-03-27,500,0.5,13.4979,1,İTHAL,21.2333,Sevk irsaliyesi,E,,317.8474,90,2023,3,13
D00011,320.01.0015,IRS23700242,2023-06-07,10000,10000,52.1395,1,İTHAL,24.8833,İthalat dosyası,H,,20953.6115,0,2023,6,23
H00014,320.01.0003,IRS23700243,2023-04-01,5000,5,50.6708,1,YERLİ,22.45,Kısmi teslim,E,,11285.2561,60,2023,4,13
D00007,320.01.0022,IRS23700244,2023-04-18,2000,2000,91.1629,1,İTHAL,22.45,Numune kabul,E,,8121.4165,60,2023,4,16
H00009,320.01.0022,IRS23700245,2023-05-03,1000,1,13.5622,1,İTHAL,23.6667,Kısmi teslim,H,Şartlı kabul,573.0499,0,2023,5,18
D00003,320.01.0031,IRS23700246,2023-03-21,5000,5000,185.183,1,YERLİ,21.2333,Mal kabul,E,,43606.7404,45,2023,3,12
D00008,320.01.0031,IRS23700247,2023-03-28,10000,10000,227.8221,1,YERLİ,21.2333,Mal kabul,H,Şartlı kabul,107294.721,0,2023,3,13
H00002,320.01.0015,IRS23700248,2023-06-07,120,0.12,67.1235,1,İTHAL,24.8833,Numune kabul,E,Şartlı kabul,323.7038,45,2023,6,23
H00002,320.01.0015,IRS23700249,2023-05-11,120,0.12,55.5788,1,İTHAL,23.6667,Mal kabul,E,Kalite onaylı,281.8076,30,2023,5,19
H00012,320.01.0015,IRS23700250,2023-03-30,5000,5000,65.2462,1,İTHAL,21.2333,Kısmi teslim,E,Kalite onaylı,15364.1215,60,2023,3,13
H00008,320.01.0008,IRS23700251,2023-04-04,10000,10,12.7157,1,YERLİ,22.45,Mal kabul,E,,5664.0089,30,2023,4,14
D00009,320.01.0006,IRS23700252,2023-04-18,120,120,39.6776,1,YERLİ,22.45,Sevk irsaliyesi,E,Kalite onaylı,212.0852,0,2023,4,16
H00015,320.01.0006,IRS23700253,2023-03-27,500,0.5,17.1372,1,YERLİ,21.2333,Mal kabul,E,Şartlı kabul,403.5454,90,2023,3,13
D00007,320.01.0006,IRS23700254,2023-05-14,500,500,83.8825,1,YERLİ,23.6667,Sevk irsaliyesi,H,,1772.163,90,2023,5,19
H00013,320.01.0006,IRS23700255,2023-05-04,5000,5000,33.1105,1,YERLİ,23.6667,Mal kabul,H,,6995.1662,30,2023,5,18
D00004,320.01.0036,IRS23700256,2023-05-08,120,120,13.4972,1,İTHAL,23.6667,Mal kabul,E,,68.4364,0,2023,5,19
D00004,320.01.0036,IRS23700257,2023-04-08,500,500,16.2456,1,İTHAL,22.45,Sevk irsaliyesi,H,Şartlı kabul,361.8174,30,2023,4,14
H00015,320.01.0036,IRS23700258,2023-05-08,120,0.12,18.3822,1,İTHAL,23.6667,Sevk irsaliyesi,H,Kalite onaylı,93.2054,60,2023,5,19
D00006,320.01.0015,IRS23700259,2023-03-31,250,250,124.28,1,İTHAL,21.2333,Kısmi teslim,E,Şartlı kabul,1463.2676,30,2023,3,13
H00011,320.01.0005,IRS23700260,2023-04-30,10000,10,32.6079,1,İTHAL,22.45,Sevk irsaliyesi,E,Kalite onaylı,14524.6771,90,2023,4,17
H00011,320.01.0005,IRS23700261,2023-04-06,10000,10,33.0379,1,İTHAL,22.45,Sevk irsaliyesi,E,,14716.2138,30,2023,4,14
H00003,320.01.0006,IRS23700262,2023-05-01,2000,2,23.2342,1,YERLİ,23.6667,Sevk irsaliyesi,H,,1963.4508,90,2023,5,18
H00013,320.01.0006,IRS23700263,2023-03-31,5000,5000,39.755,1,YERLİ,21.2333,Kısmi teslim,H,,9361.4747,30,2023,3,13
D00008,320.01.0008,IRS23700264,2023-06-06,500,500,215.2479,1,YERLİ,24.8833,Mal kabul,H,Kalite onaylı,4325.1478,90,2023,6,23
D00008,320.01.0008,IRS23700265,2023-06-12,1000,1000,208.5445,1,YERLİ,24.8833,Sevk irsaliyesi,E,Şartlı kabul,8380.9021,90,2023,6,24
H00007,320.01.0008,IRS23700266,2023-04-04,2000,2,63.9077,1,YERLİ,22.45,Kısmi teslim,E,Kalite onaylı,5693.3363,45,2023,4,14
D00002,320.01.0001,IRS23700267,2023-05-19,120,120,100.8924,1,YERLİ,23.6667,Mal kabul,H,Kalite onaylı,511.5664,90,2023,5,20
H00005,320.01.0001,IRS23700268,2023-05-03,10000,10,35.4484,1,YERLİ,23.6667,Sevk irsaliyesi,E,Şartlı kabul,14978.1761,45,2023,5,18
D00004,320.01.0001,IRS23700269,2023-05-02,500,500,14.3826,1,YERLİ,23.6667,Mal kabul,H,,303.8573,45,2023,5,18
H00010,320.01.0003,IRS23700270,2023-03-26,5000,5,16.0824,1,YERLİ,21.2333,Mal kabul,H,Kalite onaylı,3787.0703,60,2023,3,12
H00010,320.01.0051,IRS23700272,2023-06-08,1000,1,18.2386,1,YERLİ,24.8833,Numune kabul,H,,732.9655,30,2023,6,23
D00012,320.01.0051,IRS23700273,2023-04-03,120,120,101.514,1,YERLİ,22.45,Kısmi teslim,H,Kalite onaylı,542.6138,60,2023,4,14
D00001,320.01.0004,IRS23700274,2023-03-25,2500,2500,174.1778,1,YERLİ,21.2333,Sevk irsaliyesi,E,,20507.6225,90,2023,3,12
H00006,320.01.0004,IRS23700275,2023-05-17,2000,2,62.0661,1,YERLİ,23.6667,Numune kabul,H,Kalite onaylı,5245.0151,0,2023,5,20
D00001,320.01.0023,IRS23700276,2023-03-31,500,500,166.6521,1,YERLİ,21.2333,İthalat dosyası,E,Kalite onaylı,3924.3099,0,2023,3,13
D00009,320.01.0013,IRS23700277,2023-03-27,120,120,44.1021,1,YERLİ,21.2333,İthalat dosyası,H,,249.243,45,2023,3,13
D00007,320.01.0015,IRS23700278,2023-03-31,10000,10000,92.2533,1,İTHAL,21.2333,İthalat dosyası,H,,43447.4622,90,2023,3,13
H00016,320.01.0015,IRS23700279,2023-03-24,500,500,31.3385,1,İTHAL,21.2333,İthalat dosyası,H,Kalite onaylı,737.9564,30,2023,3,12
H00015,320.01.0015,IRS23700280,2023-03-27,250,0.25,16.4728,1,İTHAL,21.2333,Sevk irsaliyesi,H,Kalite onaylı,193.9501,30,2023,3,13
H00007,320.01.0013,IRS23700281,2023-05-26,120,0.12,58.5251,1,YERLİ,23.6667,Sevk irsaliyesi,E,,296.7466,0,2023,5,21
H00007,320.01.0010,IRS23700282,2023-04-05,250,0.25,60.2884,1,YERLİ,22.45,Kısmi teslim,H,,671.363,60,2023,4,14
H00013,320.01.0008,IRS23700283,2023-03-30,500,500,33.5883,1,YERLİ,21.2333,Mal kabul,E,Kalite onaylı,790.9345,90,2023,3,13
H00003,320.01.0008,IRS23700284,2023-04-18,1000,1,23.0465,1,YERLİ,22.45,Numune kabul,H,,1026.5702,45,2023,4,16
H00013,320.01.0003,IRS23700286,2023-06-14,2000,2000,40.4907,1,YERLİ,24.8833,Kısmi teslim,H,Kalite onaylı,3254.4478,30,2023,6,24
D00007,320.01.0012,IRS23700287,2023-06-14,120,120,82.2273,1,YERLİ,24.8833,Numune kabul,E,Şartlı kabul,396.5421,90,2023,6,24
D00010,320.01.0020,IRS23700288,2023-05-22,250,250,194.6803,1,YERLİ,23.6667,İthalat dosyası,H,Kalite onaylı,2056.4791,0,2023,5,21
H00009,320.01.0002,IRS23700289,2023-04-08,250,0.25,13.7189,1,YERLİ,22.45,Numune kabul,H,Kalite onaylı,152.7717,30,2023,4,14
D00011,320.01.0002,IRS23700290,2023-05-22,2000,2000,51.5221,1,YERLİ,23.6667,Numune kabul,E,Kalite onaylı,4353.9741,90,2023,5,21
D00002,320.01.0001,IRS23700291,2023-04-07,1000,1000,94.2216,1,YERLİ,22.45,Mal kabul,E,,4196.9532,30,2023,4,14
H00013,320.01.0001,IRS23700292,2023-04-03,120,120,40.1248,1,YERLİ,22.45,İthalat dosyası,E,Şartlı kabul,214.4755,30,2023,4,14
D00006,320.01.0002,IRS23700294,2023-05-10,5000,5000,107.7451,1,YERLİ,23.6667,Kısmi teslim,E,Kalite onaylı,22763.0172,60,2023,5,19
D00002,320.01.0018,IRS23700295,2023-05-17,1000,1000,91.7547,1,İTHAL,23.6667,Kısmi teslim,E,Kalite onaylı,3876.9537,90,2023,5,20
D00011,320.01.0018,IRS23700296,2023-04-29,500,500,48.8743,1,İTHAL,22.45,Numune kabul,H,,1088.5145,0,2023,4,17
H00004,320.01.0003,IRS23700297,2023-04-22,500,0.5,14.1107,1,YERLİ,22.45,Sevk irsaliyesi,H,,314.2695,0,2023,4,16
H00015,320.01.0003,IRS23700298,2023-05-02,500,0.5,15.4108,1,YERLİ,23.6667,İthalat dosyası,E,Şartlı kabul,325.5798,90,2023,5,18
D00003,320.01.0005,IRS23700299,2023-05-13,10000,10000,173.1141,1,İTHAL,23.6667,Sevk irsaliyesi,H,Şartlı kabul,73146.6998,45,2023,5,19
H00009,320.01.0005,IRS23700300,2023-04-15,10000,10,13.0699,1,İTHAL,22.45,Kısmi teslim,E,Kalite onaylı,5821.7817,30,2023,4,15
D00005,320.01.0005,IRS23700301,2023-04-01,2000,2000,190.8231,1,İTHAL,22.45,Numune kabul,E,Kalite onaylı,16999.8307,90,2023,4,13
D00009,320.01.0039,IRS23700302,2023-04-14,1000,1000,44.9057,1,YERLİ,22.45,Mal kabul,H,Kalite onaylı,2000.2539,30,2023,4,15
D00012,320.01.0039,IRS23700303,2023-05-23,2000,2000,89.6591,1,YERLİ,23.6667,Mal kabul,E,Kalite onaylı,7576.8147,90,2023,5,21
D00010,320.01.0013,IRS23700304,2023-05-28,1000,1000,193.0354,1,YERLİ,23.6667,Mal kabul,H,,8156.4139,90,2023,5,21
H00012,320.01.0010,IRS23700305,2023-05-11,1000,1000,63.8929,1,YERLİ,23.6667,Mal kabul,H,,2699.6962,30,2023,5,19
H00004,320.01.0010,IRS23700306,2023-04-10,5000,5,15.4291,1,YERLİ,22.45,İthalat dosyası,E,Şartlı kabul,3436.3252,30,2023,4,15
H00009,320.01.0001,IRS23700307,2023-04-25,5000,5,12.6704,1,YERLİ,22.45,İthalat dosyası,H,Şartlı kabul,2821.9154,45,2023,4,17
H00007,320.01.0002,IRS23700308,2023-04-15,5000,5,61.3228,1,YERLİ,22.45,Numune kabul,E,Kalite onaylı,13657.6392,60,2023,4,15
H00008,320.01.0010,IRS23700309,2023-06-26,125,0.125,14.5619,1,YERLİ,24.8833,İthalat dosyası,E,Kalite onaylı,73.151,45,2023,6,26
H00015,320.01.0039,IRS23700311,2023-05-05,1000,1,18.684,1,YERLİ,23.6667,Kısmi teslim,E,,789.4637,90,2023,5,18
H00002,320.01.0039,IRS23700312,2023-05-20,500,0.5,61.0767,1,YERLİ,23.6667,Kısmi teslim,H,Kalite onaylı,1290.351,30,2023,5,20
D00012,320.01.0039,IRS23700313,2023-04-13,1000,1000,105.3032,1,YERLİ,22.45,Kısmi teslim,E,Şartlı kabul,4690.5657,90,2023,4,15
H00004,320.01.0009,IRS23700314,2023-05-13,250,0.25,15.3172,1,İTHAL,23.6667,Kısmi teslim,H,Kalite onaylı,161.8012,30,2023,5,19
H00001,320.01.0017,IRS23700315,2023-04-29,120,0.12,35.8733,1,YERLİ,22.45,İthalat dosyası,H,,191.7504,60,2023,4,17
D00003,320.01.0002,IRS23700316,2023-05-09,500,500,162.1683,1,YERLİ,23.6667,İthalat dosyası,E,,3426.086,45,2023,5,19
H00012,320.01.0002,IRS23700317,2023-04-05,250,250,62.7508,1,YERLİ,22.45,Kısmi teslim,E,Kalite onaylı,698.784,0,2023,4,14
H00007,320.01.0017,IRS23700318,2023-04-15,2000,2,66.6016,1,YERLİ,22.45,Numune kabul,H,,5933.3274,0,2023,4,15
D00007,320.01.0017,IRS23700319,2023-07-01,1000,1000,92.0865,1,YERLİ,26.1,Mal kabul,H,Şartlı kabul,3528.2184,90,2023,7,26
D00004,320.01.0008,IRS23700320,2023-04-13,500,500,15.0237,1,YERLİ,22.45,Mal kabul,H,Şartlı kabul,334.6036,45,2023,4,15
D00011,320.01.0008,IRS23700321,2023-05-17,1000,1000,50.8429,1,YERLİ,23.6667,Numune kabul,E,,2148.2885,60,2023,5,20
D00012,320.01.0024,IRS23700322,2023-04-13,10000,10000,95.705,1,YERLİ,22.45,Sevk irsaliyesi,E,Şartlı kabul,42630.2895,60,2023,4,15
D00003,320.01.0004,IRS23700323,2023-05-24,500,500,173.7084,1,YERLİ,23.6667,Mal kabul,E,Şartlı kabul,3669.8906,30,2023,5,21
D00010,320.01.0004,IRS23700324,2023-07-05,500,500,204.9245,1,YERLİ,26.1,Numune kabul,E,,3925.7567,90,2023,7,27
H00004,320.01.0004,IRS23700325,2023-06-27,1000,1,13.7332,1,YERLİ,24.8833,Sevk irsaliyesi,E,,551.9043,90,2023,6,26
D00007,320.01.0001,IRS23700326,2023-05-10,120,120,89.1873,1,YERLİ,23.6667,İthalat dosyası,H,,452.2167,45,2023,5,19
D00011,320.01.0006,IRS23700328,2023-06-06,1000,1000,46.6365,1,YERLİ,24.8833,Kısmi teslim,H,Şartlı kabul,1874.2088,45,2023,6,23
H00012,320.01.0018,IRS23700329,2023-05-22,1000,1000,66.7867,1,İTHAL,23.6667,Sevk irsaliyesi,E,,2821.9693,60,2023,5,21
H00010,320.01.0006,IRS23700330,2023-04-17,60,0.06,14.8171,1,YERLİ,22.45,İthalat dosyası,H,Şartlı kabul,39.6003,90,2023,4,16
H00014,320.01.0004,IRS23700331,2023-05-02,120,0.12,60.754,1,YERLİ,23.6667,Sevk irsaliyesi,H,,308.048,60,2023,5,18
H00001,320.01.0004,IRS23700332,2023-05-02,500,0.5,30.2253,1,YERLİ,23.6667,Sevk irsaliyesi,E,,638.5618,45,2023,5,18
H00002,320.01.0012,IRS23700333,2023-05-17,2000,2,66.3723,1,YERLİ,23.6667,Mal kabul,H,,5608.9189,30,2023,5,20
D00012,320.01.0012,IRS23700334,2023-05-21,500,500,102.492,1,YERLİ,23.6667,Numune kabul,E,Şartlı kabul,2165.3209,45,2023,5,20
H00013,320.01.0013,IRS23700335,2023-05-08,1000,1000,39.2981,1,YERLİ,23.6667,Kısmi teslim,E,Şartlı kabul,1660.4808,60,2023,5,19
D00001,320.01.0013,IRS23700336,2023-04-19,2000,2000,178.8102,1,YERLİ,22.45,İthalat dosyası,H,Şartlı kabul,15929.6392,45,2023,4,16
D00012,320.01.0024,IRS23700337,2023-04-28,500,500,94.6077,1,YERLİ,22.45,İthalat dosyası,H,Şartlı kabul,2107.0757,45,2023,4,17
H00010,320.01.0024,IRS23700338,2023-04-26,250,0.25,17.6175,1,YERLİ,22.45,İthalat dosyası,H,Şartlı kabul,196.186,0,2023,4,17
H00004,320.01.0003,IRS23700339,2023-04-25,1000,1,15.517,1,YERLİ,22.45,İthalat dosyası,H,Kalite onaylı,691.1804,30,2023,4,17
D00004,320.01.0003,IRS23700340,2023-04-12,1000,1000,15.0588,1,YERLİ,22.45,Numune kabul,E,Şartlı kabul,670.7706,90,2023,4,15
H00007,320.01.0003,IRS23700341,2023-06-14,2000,2,71.9539,1,YERLİ,24.8833,Sevk irsaliyesi,H,Kalite onaylı,5783.3085,90,2023,6,24
D00006,320.01.0046,IRS23700342,2023-05-01,10000,10000,122.0398,1,YERLİ,23.6667,Kısmi teslim,E,Şartlı kabul,51566.04,30,2023,5,18
H00016,320.01.0005,IRS23700343,2023-05-18,1000,1000,32.5149,1,İTHAL,23.6667,İthalat dosyası,E,Şartlı kabul,1373.8671,60,2023,5,20
H00008,320.01.0005,IRS23700344,2023-07-10,2000,2,14.5586,1,İTHAL,26.1,Mal kabul,H,Şartlı kabul,1115.6015,60,2023,7,28
H00007,320.01.0006,IRS23700345,2023-05-05,120,0.12,75.1592,1,YERLİ,23.6667,Kısmi teslim,E,Şartlı kabul,381.0884,30,2023,5,18
D00009,320.01.0006,IRS23700346,2023-06-12,2000,2000,44.5459,1,YERLİ,24.8833,Kısmi teslim,H,Kalite onaylı,3580.3852,0,2023,6,24
D00004,320.01.0002,IRS23700347,2023-04-30,250,250,16.2351,1,YERLİ,22.45,Numune kabul,E,Kalite onaylı,180.7918,0,2023,4,17
H00015,320.01.0002,IRS23700348,2023-04-29,1000,1,17.2855,1,YERLİ,22.45,Sevk irsaliyesi,H,Şartlı kabul,769.9555,45,2023,4,17
H00012,320.01.0046,IRS23700349,2023-07-01,1000,1000,73.1843,1,YERLİ,26.1,Mal kabul,H,Şartlı kabul,2803.9962,0,2023,7,26
H00005,320.01.0046,IRS23700350,2023-06-10,10000,10,38.4746,1,YERLİ,24.8833,Sevk irsaliyesi,E,,15462.0167,90,2023,6,23
H00010,320.01.0002,IRS23700351,2023-06-01,1000,1,16.5146,1,YERLİ,24.8833,Sevk irsaliyesi,E,,663.6821,30,2023,6,22
D00005,320.01.0002,IRS23700352,2023-04-26,10000,10000,191.7488,1,YERLİ,22.45,Sevk irsaliyesi,E,Şartlı kabul,85411.4922,60,2023,4,17
H00009,320.01.0016,IRS23700353,2023-04-23,5000,5,14.2553,1,İTHAL,22.45,Mal kabul,E,Şartlı kabul,3174.8998,60,2023,4,16
H00003,320.01.0016,IRS23700354,2023-06-08,500,0.5,24.2727,1,İTHAL,24.8833,Sevk irsaliyesi,H,Kalite onaylı,487.7307,60,2023,6,23
D00007,320.01.0016,IRS23700355,2023-05-07,250,250,79.4091,1,İTHAL,23.6667,Mal kabul,E,Kalite onaylı,838.8273,60,2023,5,18
H00016,320.01.0008,IRS23700356,2023-04-29,250,250,31.7728,1,YERLİ,22.45,Kısmi teslim,H,,353.8174,45,2023,4,17
D00010,320.01.0008,IRS23700357,2023-06-03,250,250,199.0753,1,YERLİ,24.8833,Sevk irsaliyesi,E,,2000.0894,0,2023,6,22
