INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,ALINAN,STHAR_HTUR,TERMIN,SIPARIS_TARIHINDEN_GECEN_GUN,TERMINE_KALAN_GUN,KALAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA
700152,2023-02-15,SAS23000090,1,H00009,320.01.0023,1000,51.3899,1000,İTHAL,2023-03-02,1261,,0,2,20.0167,02,HM1,2567.3513,KAPALI,2023,2,7
700153,2023-02-15,SAS23000091,1,H00016,320.01.0002,2000,48.7489,2000,YERLİ,2023-03-02,1261,,0,2,20.0167,02,HM1,4870.8229,KAPALI,2023,2,7
700154,2023-02-15,SAS23000092,1,H00010,320.01.0050,10000,13.3469,0,YERLİ,2023-02-25,1261,-1251,10000,2,20.0167,02,HM1,6667.8823,ACIK,2023,2,7
700155,2023-02-15,SAS23000093,1,D00006,320.01.0001,2000,201.6963,2000,YERLİ,2023-03-08,1261,,0,2,20.0167,03,DG1,20152.8024,KAPALI,2023,2,7
700156,2023-02-15,SAS23000093,2,D00009,320.01.0001,5000,162.0851,5000,YERLİ,2023-05-16,1261,,0,2,20.0167,03,DG1,40487.468,KAPALI,2023,2,7
700157,2023-02-16,SAS23000094,1,H00004,320.01.0006,2000,43.7163,2000,YERLİ,2023-03-03,1260,,0,2,20.0167,02,HM1,4367.9827,KAPALI,2023,2,7
700158,2023-02-16,SAS23000094,2,D00005,320.01.0006,120,183.8106,120,YERLİ,2023-03-03,1260,,0,2,20.0167,03,DG1,1101.9435,KAPALI,2023,2,7
700159,2023-02-16,SAS23000094,3,D00006,320.01.0006,1000,176.6785,1000,YERLİ,2023-04-02,1260,,0,2,20.0167,03,DG1,8826.5548,KAPALI,2023,2,7
700160,2023-02-17,SAS23000095,1,H00015,320.01.0001,5000,24.7254,5000,YERLİ,2023-03-10,1259,,0,2,20.0167,02,HM1,6176.1929,KAPALI,2023,2,7
700161,2023-02-17,SAS23000095,2,H00009,320.01.0001,2000,45.8609,2000,YERLİ,2023-03-19,1259,,0,2,20.0167,02,HM1,4582.2638,KAPALI,2023,2,7
700162,2023-02-17,SAS23000096,1,H00001,320.01.0005,5000,28.0562,0,YERLİ,2023-05-18,1259,-1169,5000,2,20.0167,02,HM1,7008.1982,ACIK,2023,2,7
700163,2023-02-17,SAS23000096,2,H00015,320.01.0005,1000,26.9807,1000,YERLİ,2023-04-18,1259,,0,2,20.0167,02,HM1,1347.9095,KAPALI,2023,2,7
700164,2023-02-17,SAS23000096,3,H00008,320.01.0005,120,40.3327,120,YERLİ,2023-03-04,1259,,0,2,20.0167,02,HM1,241.7943,KAPALI,2023,2,7
700165,2023-02-17,SAS23000097,1,H00007,320.01.0010,10000,27.1757,10000,YERLİ,2023-02-27,1259,,0,2,20.0167,02,HM1,13576.5136,KAPALI,2023,2,7
700166,2023-02-17,SAS23000097,2,H00004,320.01.0010,5000,47.5848,5000,YERLİ,2023-04-03,1259,,0,2,20.0167,02,HM1,11886.275,KAPALI,2023,2,7
700167,2023-02-20,SAS23000098,1,H00015,320.01.0020,250,27.604,250,YERLİ,2023-03-07,1256,,0,2,20.0167,02,HM1,344.7621,KAPALI,2023,2,8
700168,2023-02-20,SAS23000098,2,D00009,320.01.0020,5000,161.0509,5000,YERLİ,2023-04-21,1256,,0,2,20.0167,03,DG1,40229.1337,KAPALI,2023,2,8
700169,2023-02-20,SAS23000099,1,H00004,320.01.0011,500,38.9234,0,YERLİ,2023-04-21,1256,-1196,500,2,20.0167,02,HM1,972.2732,ACIK,2023,2,8
700170,2023-02-20,SAS23000099,2,H00011,320.01.0011,2000,22.1411,2000,YERLİ,2023-03-07,1256,,0,2,20.0167,02,HM1,2212.2628,KAPALI,2023,2,8
700171,2023-02-20,SAS23000100,1,H00014,320.01.0008,120,23.5845,120,YERLİ,2023-03-22,1256,,0,2,20.0167,02,HM1,141.3889,KAPALI,2023,2,8
700172,2023-02-20,SAS23000100,2,D00002,320.01.0008,250,38.9358,250,YERLİ,2023-03-22,1256,,0,2,20.0167,03,DG1,486.2914,KAPALI,2023,2,8
700173,2023-02-20,SAS23000101,1,H00001,320.01.0004,1000,34.7498,1000,YERLİ,2023-04-21,1256,,0,2,20.0167,02,HM1,1736.0404,KAPALI,2023,2,8
700174,2023-02-21,SAS23000102,1,D00002,320.01.0008,5000,39.8828,5000,YERLİ,2023-03-08,1255,,0,2,20.0167,03,DG1,9962.3814,KAPALI,2023,2,8
700175,2023-02-21,SAS23000102,2,H00016,320.01.0008,2000,46.4437,2000,YERLİ,2023-04-07,1255,,0,2,20.0167,02,HM1,4640.4952,KAPALI,2023,2,8
700176,2023-02-21,SAS23000102,3,D00005,320.01.0008,500,191.1857,500,YERLİ,2023-03-14,1255,,0,2,20.0167,03,DG1,4775.6548,KAPALI,2023,2,8
700177,2023-02-21,SAS23000103,1,D00004,320.01.0001,10000,41.8843,10000,YERLİ,2023-05-22,1255,,0,2,20.0167,03,DG1,20924.6779,KAPALI,2023,2,8
700178,2023-02-21,SAS23000103,2,H00004,320.01.0001,500,39.3014,500,YERLİ,2023-04-07,1255,,0,2,20.0167,02,HM1,981.7153,KAPALI,2023,2,8
700179,2023-02-21,SAS23000103,3,H00007,320.01.0001,2000,30.9827,2000,YERLİ,2023-03-23,1255,,0,2,20.0167,02,HM1,3095.6851,KAPALI,2023,2,8
700180,2023-02-21,SAS23000104,1,D00009,320.01.0003,1000,161.6453,1000,İTHAL,2023-03-23,1255,,0,2,20.0167,03,DG1,8075.5219,KAPALI,2023,2,8
700181,2023-02-21,SAS23000104,2,H00008,320.01.0003,10000,41.3917,10000,İTHAL,2023-03-03,1255,,0,2,20.0167,02,HM1,20678.5834,KAPALI,2023,2,8
700182,2023-02-22,SAS23000105,1,D00012,320.01.0044,5000,78.5019,5000,YERLİ,2023-04-23,1254,,0,2,20.0167,03,DG1,19609.1014,KAPALI,2023,2,8
700183,2023-02-22,SAS23000105,2,H00005,320.01.0044,250,32.6787,250,YERLİ,2023-04-23,1254,,0,2,20.0167,02,HM1,408.143,KAPALI,2023,2,8
700184,2023-02-22,SAS23000106,1,H00009,320.01.0009,2000,47.4027,2000,YERLİ,2023-03-15,1254,,0,2,20.0167,02,HM1,4736.3152,KAPALI,2023,2,8
700185,2023-02-22,SAS23000107,1,H00003,320.01.0006,500,49.9759,500,YERLİ,2023-04-08,1254,,0,2,20.0167,02,HM1,1248.3551,KAPALI,2023,2,8
700186,2023-02-24,SAS23000108,1,H00014,320.01.0001,10000,22.6773,5000,YERLİ,2023-05-25,1252,-1162,5000,2,20.0167,02,HM1,11329.1901,ACIK,2023,2,8
700187,2023-02-24,SAS23000108,2,H00006,320.01.0001,120,59.9129,60,YERLİ,2023-03-26,1252,-1222,60,2,20.0167,02,HM1,359.1775,ACIK,2023,2,8
700188,2023-02-24,SAS23000109,1,D00005,320.01.0011,10000,153.0722,10000,YERLİ,2023-03-26,1252,,0,2,20.0167,03,DG1,76472.2457,KAPALI,2023,2,8
700189,2023-02-24,SAS23000109,2,D00010,320.01.0011,120,129.0213,120,YERLİ,2023-03-17,1252,,0,2,20.0167,03,DG1,773.4819,KAPALI,2023,2,8
700190,2023-02-27,SAS23000110,1,H00014,320.01.0014,1000,19.5222,1000,YERLİ,2023-03-14,1249,,0,2,20.0167,02,HM1,975.2956,KAPALI,2023,2,9
700191,2023-02-27,SAS23000110,2,D00011,320.01.0014,10000,6.1796,10000,YERLİ,2023-03-14,1249,,0,2,20.0167,03,DG1,3087.2222,KAPALI,2023,2,9
700192,2023-02-27,SAS23000111,1,D00005,320.01.0023,2000,167.1867,2000,İTHAL,2023-03-20,1249,,0,2,20.0167,03,DG1,16704.7216,KAPALI,2023,2,9
700193,2023-02-27,SAS23000111,2,D00012,320.01.0023,120,73.9845,120,İTHAL,2023-03-20,1249,,0,2,20.0167,03,DG1,443.5366,KAPALI,2023,2,9
700194,2023-02-27,SAS23000112,1,D00009,320.01.0011,5000,145.0694,2500,YERLİ,2023-03-20,1249,-1228,2500,2,20.0167,03,DG1,36237.092,ACIK,2023,2,9
700195,2023-02-27,SAS23000112,2,H00016,320.01.0011,5000,46.2559,5000,YERLİ,2023-03-09,1249,,0,2,20.0167,02,HM1,11554.3271,KAPALI,2023,2,9
700196,2023-02-27,SAS23000113,1,H00008,320.01.0001,10000,34.3537,10000,YERLİ,2023-03-20,1249,,0,2,20.0167,02,HM1,17162.5193,KAPALI,2023,2,9
700197,2023-02-27,SAS23000113,2,H00003,320.01.0001,2000,46.4118,0,YERLİ,2023-04-13,1249,-1204,2000,2,20.0167,02,HM1,4637.3078,ACIK,2023,2,9
700198,2023-02-27,SAS23000113,3,D00005,320.01.0001,250,160.78,250,YERLİ,2023-04-28,1249,,0,2,20.0167,03,DG1,2008.0733,KAPALI,2023,2,9
700199,2023-02-27,SAS23000114,1,H00015,320.01.0031,10000,26.2143,10000,YERLİ,2023-05-28,1249,,0,2,20.0167,02,HM1,13096.2147,KAPALI,2023,2,9
700200,2023-02-28,SAS23000115,1,H00014,320.01.0001,10000,21.6859,10000,YERLİ,2023-04-29,1248,,0,2,20.0167,02,HM1,10833.9037,KAPALI,2023,2,9
700201,2023-02-28,SAS23000115,2,H00007,320.01.0001,120,25.8079,120,YERLİ,2023-03-10,1248,,0,2,20.0167,02,HM1,154.7182,KAPALI,2023,2,9
700202,2023-02-28,SAS23000115,3,H00011,320.01.0001,2000,24.8919,2000,YERLİ,2023-05-29,1248,,0,2,20.0167,02,HM1,2487.1133,KAPALI,2023,2,9
700203,2023-02-28,SAS23000116,1,D00002,320.01.0012,5000,37.1205,5000,YERLİ,2023-04-29,1248,,0,2,20.0167,03,DG1,9272.3826,KAPALI,2023,2,9
700204,2023-02-28,SAS23000116,2,H00008,320.01.0012,120,35.907,120,YERLİ,2023-03-15,1248,,0,2,20.0167,02,HM1,215.2623,KAPALI,2023,2,9
700205,2023-02-28,SAS23000117,1,H00006,320.01.0026,250,62.1977,250,YERLİ,2023-03-15,1248,,0,2,20.0167,02,HM1,776.8226,KAPALI,2023,2,9
700206,2023-02-28,SAS23000118,1,D00005,320.01.0031,500,172.7412,500,YERLİ,2023-03-15,1248,,0,2,20.0167,03,DG1,4314.927,KAPALI,2023,2,9
700207,2023-02-28,SAS23000118,2,D00002,320.01.0031,10000,34.3393,10000,YERLİ,2023-04-14,1248,,0,2,20.0167,03,DG1,17155.3253,KAPALI,2023,2,9
700208,2023-02-28,SAS23000119,1,H00003,320.01.0001,120,50.9092,60,YERLİ,2023-04-29,1248,-1188,60,2,20.0167,02,HM1,305.2004,ACIK,2023,2,9
700209,2023-02-28,SAS23000119,2,H00016,320.01.0001,5000,51.4609,2500,YERLİ,2023-04-14,1248,-1203,2500,2,20.0167,02,HM1,12854.4915,ACIK,2023,2,9
700210,2023-03-01,SAS23000120,1,D00001,320.01.0021,500,20.9588,500,YERLİ,2023-03-31,1247,,0,2,21.2333,03,DG1,493.5361,KAPALI,2023,3,9
700211,2023-03-01,SAS23000120,2,D00007,320.01.0021,1000,56.9516,1000,YERLİ,2023-04-15,1247,,0,2,21.2333,03,DG1,2682.1832,KAPALI,2023,3,9
700212,2023-03-01,SAS23000120,3,D00004,320.01.0021,250,50.2354,250,YERLİ,2023-04-15,1247,,0,2,21.2333,03,DG1,591.4695,KAPALI,2023,3,9
700213,2023-03-01,SAS23000121,1,H00009,320.01.0030,2000,44.6122,2000,YERLİ,2023-03-11,1247,,0,2,21.2333,02,HM1,4202.0976,KAPALI,2023,3,9
700214,2023-03-02,SAS23000122,1,H00009,320.01.0015,10000,44.8988,10000,YERLİ,2023-05-01,1246,,0,2,21.2333,02,HM1,21145.4649,KAPALI,2023,3,9
700215,2023-03-02,SAS23000122,2,D00007,320.01.0015,2000,46.7574,2000,YERLİ,2023-05-31,1246,,0,2,21.2333,03,DG1,4404.1576,KAPALI,2023,3,9
700216,2023-03-02,SAS23000123,1,D00004,320.01.0001,10000,46.9111,0,YERLİ,2023-04-16,1246,-1201,10000,2,21.2333,03,DG1,22093.1744,ACIK,2023,3,9
700217,2023-03-02,SAS23000123,2,H00005,320.01.0001,500,38.1981,500,YERLİ,2023-04-16,1246,,0,2,21.2333,02,HM1,899.4857,KAPALI,2023,3,9
700218,2023-03-02,SAS23000123,3,D00008,320.01.0001,120,196.6426,120,YERLİ,2023-03-23,1246,,0,2,21.2333,03,DG1,1111.3257,KAPALI,2023,3,9
700219,2023-03-02,SAS23000124,1,D00002,320.01.0001,5000,40.598,5000,YERLİ,2023-05-01,1246,,0,2,21.2333,03,DG1,9559.9836,KAPALI,2023,3,9
700220,2023-03-02,SAS23000124,2,H00016,320.01.0001,2000,54.9161,2000,YERLİ,2023-03-23,1246,,0,2,21.2333,02,HM1,5172.6392,KAPALI,2023,3,9
700221,2023-03-02,SAS23000125,1,D00009,320.01.0009,1000,149.5005,1000,YERLİ,2023-03-17,1246,,0,2,21.2333,03,DG1,7040.8509,KAPALI,2023,3,9
700222,2023-03-03,SAS23000126,1,H00005,320.01.0043,500,37.6121,500,İTHAL,2023-04-17,1245,,0,2,21.2333,02,HM1,885.6866,KAPALI,2023,3,9
700223,2023-03-03,SAS23000126,2,D00001,320.01.0043,1000,22.4991,1000,İTHAL,2023-03-18,1245,,0,2,21.2333,03,DG1,1059.6139,KAPALI,2023,3,9
700224,2023-03-03,SAS23000126,3,H00008,320.01.0043,1000,39.1826,1000,İTHAL,2023-06-01,1245,,0,2,21.2333,02,HM1,1845.3373,KAPALI,2023,3,9
700225,2023-03-03,SAS23000127,1,H00002,320.01.0028,2000,14.1292,2000,YERLİ,2023-04-17,1245,,0,2,21.2333,02,HM1,1330.853,KAPALI,2023,3,9
700226,2023-03-03,SAS23000128,1,H00001,320.01.0042,5000,34.3858,5000,YERLİ,2023-04-17,1245,,0,2,21.2333,02,HM1,8097.1399,KAPALI,2023,3,9
700227,2023-03-03,SAS23000128,2,H00005,320.01.0042,10000,33.2761,10000,YERLİ,2023-05-02,1245,,0,2,21.2333,02,HM1,15671.6573,KAPALI,2023,3,9
700228,2023-03-03,SAS23000129,1,D00004,320.01.0045,250,50.2592,250,YERLİ,2023-05-02,1245,,0,2,21.2333,03,DG1,591.7498,KAPALI,2023,3,9
700229,2023-03-03,SAS23000129,2,D00004,320.01.0045,120,45.7492,120,YERLİ,2023-03-13,1245,,0,2,21.2333,03,DG1,258.5516,KAPALI,2023,3,9
700230,2023-03-06,SAS23000130,1,H00010,320.01.0018,500,14.2355,500,YERLİ,2023-03-16,1242,,0,2,21.2333,02,HM1,335.2164,KAPALI,2023,3,10
700231,2023-03-06,SAS23000131,1,H00011,320.01.0004,1000,22.0189,1000,YERLİ,2023-03-16,1242,,0,2,21.2333,02,HM1,1036.9985,KAPALI,2023,3,10
700232,2023-03-06,SAS23000131,2,D00001,320.01.0004,5000,26.412,5000,YERLİ,2023-06-04,1242,,0,2,21.2333,03,DG1,6219.476,KAPALI,2023,3,10
700233,2023-03-07,SAS23000132,1,H00014,320.01.0002,250,22.1705,250,YERLİ,2023-04-06,1241,,0,2,21.2333,02,HM1,261.0346,KAPALI,2023,3,10
700234,2023-03-08,SAS23000133,1,H00008,320.01.0001,1000,39.6176,1000,YERLİ,2023-05-07,1240,,0,2,21.2333,02,HM1,1865.824,KAPALI,2023,3,10
700235,2023-03-08,SAS23000133,2,D00003,320.01.0001,120,171.016,120,YERLİ,2023-03-23,1240,,0,2,21.2333,03,DG1,966.497,KAPALI,2023,3,10
700236,2023-03-08,SAS23000133,3,D00007,320.01.0001,2000,56.0486,2000,YERLİ,2023-03-18,1240,,0,2,21.2333,03,DG1,5279.3113,KAPALI,2023,3,10
700237,2023-03-08,SAS23000134,1,D00011,320.01.0013,2000,6.5941,2000,YERLİ,2023-05-07,1240,,0,2,21.2333,03,DG1,621.1093,KAPALI,2023,3,10
700238,2023-03-08,SAS23000134,2,H00002,320.01.0013,250,13.0168,0,YERLİ,2023-03-18,1240,-1230,250,2,21.2333,02,HM1,153.2593,ACIK,2023,3,10
700239,2023-03-08,SAS23000134,3,D00005,320.01.0013,500,180.1269,0,YERLİ,2023-06-06,1240,-1150,500,2,21.2333,03,DG1,4241.6134,ACIK,2023,3,10
700240,2023-03-09,SAS23000135,1,H00006,320.01.0004,1000,65.4306,1000,YERLİ,2023-05-08,1239,,0,2,21.2333,02,HM1,3081.5088,KAPALI,2023,3,10
700241,2023-03-09,SAS23000135,2,H00012,320.01.0004,120,21.5673,120,YERLİ,2023-05-08,1239,,0,2,21.2333,02,HM1,121.8876,KAPALI,2023,3,10
700242,2023-03-09,SAS23000135,3,D00001,320.01.0004,1000,23.3649,1000,YERLİ,2023-03-30,1239,,0,2,21.2333,03,DG1,1100.3895,KAPALI,2023,3,10
700243,2023-03-10,SAS23000136,1,H00013,320.01.0005,120,54.9336,120,YERLİ,2023-03-25,1238,,0,2,21.2333,02,HM1,310.4573,KAPALI,2023,3,10
700244,2023-03-10,SAS23000136,2,D00001,320.01.0005,120,20.7766,120,YERLİ,2023-05-09,1238,,0,2,21.2333,03,DG1,117.419,KAPALI,2023,3,10
700245,2023-03-10,SAS23000137,1,D00009,320.01.0001,500,141.6885,500,YERLİ,2023-04-24,1238,,0,2,21.2333,03,DG1,3336.4691,KAPALI,2023,3,10
700246,2023-03-13,SAS23000138,1,H00007,320.01.0019,2000,26.513,2000,YERLİ,2023-05-12,1235,,0,2,21.2333,02,HM1,2497.3038,KAPALI,2023,3,11
700247,2023-03-13,SAS23000138,2,H00002,320.01.0019,120,14.0084,120,YERLİ,2023-04-03,1235,,0,2,21.2333,02,HM1,79.1685,KAPALI,2023,3,11
700248,2023-03-13,SAS23000139,1,D00012,320.01.0002,5000,83.3177,5000,YERLİ,2023-03-23,1235,,0,2,21.2333,03,DG1,19619.5834,KAPALI,2023,3,11
700249,2023-03-13,SAS23000139,2,H00002,320.01.0002,10000,14.1665,10000,YERLİ,2023-03-28,1235,,0,2,21.2333,02,HM1,6671.8315,KAPALI,2023,3,11
700250,2023-03-13,SAS23000140,1,H00016,320.01.0050,120,58.0652,120,YERLİ,2023-03-23,1235,,0,2,21.2333,02,HM1,328.1555,KAPALI,2023,3,11
700251,2023-03-14,SAS23000141,1,H00015,320.01.0012,500,26.1599,500,YERLİ,2023-04-04,1234,,0,2,21.2333,02,HM1,616.0112,KAPALI,2023,3,11
700252,2023-03-14,SAS23000141,2,H00008,320.01.0012,5000,36.0281,5000,YERLİ,2023-04-13,1234,,0,2,21.2333,02,HM1,8483.8673,KAPALI,2023,3,11
700253,2023-03-14,SAS23000141,3,H00004,320.01.0012,120,44.1043,120,YERLİ,2023-04-13,1234,,0,2,21.2333,02,HM1,249.2555,KAPALI,2023,3,11
700254,2023-03-14,SAS23000142,1,D00009,320.01.0015,120,151.7243,120,YERLİ,2023-04-28,1234,,0,2,21.2333,03,DG1,857.4699,KAPALI,2023,3,11
700255,2023-03-14,SAS23000142,2,D00005,320.01.0015,2000,194.6268,2000,YERLİ,2023-04-04,1234,,0,2,21.2333,03,DG1,18332.2234,KAPALI,2023,3,11
700256,2023-03-14,SAS23000143,1,H00001,320.01.0035,2000,33.304,2000,İTHAL,2023-04-13,1234,,0,2,21.2333,02,HM1,3136.9594,KAPALI,2023,3,11
700257,2023-03-14,SAS23000144,1,D00004,320.01.0001,500,40.4339,500,YERLİ,2023-03-29,1234,,0,2,21.2333,03,DG1,952.1341,KAPALI,2023,3,11
700258,2023-03-14,SAS23000145,1,H00010,320.01.0053,500,14.8585,500,İTHAL,2023-03-29,1234,,0,2,21.2333,02,HM1,349.8867,KAPALI,2023,3,11
700259,2023-03-14,SAS23000145,2,H00016,320.01.0053,120,55.1771,120,İTHAL,2023-05-13,1234,,0,2,21.2333,02,HM1,311.8334,KAPALI,2023,3,11
700260,2023-03-14,SAS23000146,1,H00015,320.01.0054,2000,23.2768,2000,YERLİ,2023-04-13,1234,,0,2,21.2333,02,HM1,2192.4807,KAPALI,2023,3,11
700261,2023-03-14,SAS23000146,2,D00006,320.01.0054,120,208.8059,120,YERLİ,2023-03-24,1234,,0,2,21.2333,03,DG1,1180.0666,KAPALI,2023,3,11
700262,2023-03-14,SAS23000146,3,H00006,320.01.0054,10000,61.9521,10000,YERLİ,2023-03-24,1234,,0,2,21.2333,02,HM1,29176.859,KAPALI,2023,3,11
700263,2023-03-14,SAS23000147,1,H00002,320.01.0041,10000,12.4323,10000,İTHAL,2023-04-28,1234,,0,2,21.2333,02,HM1,5855.0955,KAPALI,2023,3,11
700264,2023-03-14,SAS23000147,2,H00005,320.01.0041,1000,38.1795,1000,İTHAL,2023-03-24,1234,,0,2,21.2333,02,HM1,1798.0954,KAPALI,2023,3,11
700265,2023-03-15,SAS23000148,1,D00001,320.01.0036,500,22.1883,500,YERLİ,2023-04-05,1233,,0,2,21.2333,03,DG1,522.4883,KAPALI,2023,3,11
700266,2023-03-15,SAS23000148,2,H00003,320.01.0036,120,52.6336,120,YERLİ,2023-04-14,1233,,0,2,21.2333,02,HM1,297.4588,KAPALI,2023,3,11
700267,2023-03-15,SAS23000149,1,D00001,320.01.0042,250,24.6074,250,YERLİ,2023-04-05,1233,,0,2,21.2333,03,DG1,289.7265,KAPALI,2023,3,11
700268,2023-03-16,SAS23000150,1,D00003,320.01.0009,2000,180.6327,1000,YERLİ,2023-04-30,1232,-1187,1000,2,21.2333,03,DG1,17014.0958,ACIK,2023,3,11
700269,2023-03-16,SAS23000150,2,D00006,320.01.0009,10000,177.4395,10000,YERLİ,2023-03-31,1232,,0,2,21.2333,03,DG1,83566.6147,KAPALI,2023,3,11
700270,2023-03-16,SAS23000151,1,H00012,320.01.0001,1000,21.7627,1000,YERLİ,2023-04-06,1232,,0,2,21.2333,02,HM1,1024.9325,KAPALI,2023,3,11
700271,2023-03-16,SAS23000152,1,H00001,320.01.0005,1000,34.3026,1000,YERLİ,2023-04-15,1232,,0,2,21.2333,02,HM1,1615.5096,KAPALI,2023,3,11
700272,2023-03-16,SAS23000152,2,H00014,320.01.0005,250,20.1548,250,YERLİ,2023-04-06,1232,,0,2,21.2333,02,HM1,237.3018,KAPALI,2023,3,11
700273,2023-03-16,SAS23000153,1,H00006,320.01.0015,1000,68.7014,1000,YERLİ,2023-03-26,1232,,0,2,21.2333,02,HM1,3235.5498,KAPALI,2023,3,11
700274,2023-03-16,SAS23000153,2,H00010,320.01.0015,1000,16.2841,1000,YERLİ,2023-05-15,1232,,0,2,21.2333,02,HM1,766.9133,KAPALI,2023,3,11
700275,2023-03-16,SAS23000153,3,H00012,320.01.0015,2000,20.3646,2000,YERLİ,2023-04-30,1232,,0,2,21.2333,02,HM1,1918.1757,KAPALI,2023,3,11
700276,2023-03-17,SAS23000154,1,H00014,320.01.0001,1000,24.9142,1000,YERLİ,2023-05-16,1231,,0,2,21.2333,02,HM1,1173.3551,KAPALI,2023,3,11
700277,2023-03-17,SAS23000154,2,H00013,320.01.0001,10000,58.0277,10000,YERLİ,2023-06-15,1231,,0,2,21.2333,02,HM1,27328.63,KAPALI,2023,3,11
700278,2023-03-17,SAS23000155,1,H00006,320.01.0013,500,74.3084,500,YERLİ,2023-06-15,1231,,0,2,21.2333,02,HM1,1749.8081,KAPALI,2023,3,11
700279,2023-03-17,SAS23000155,2,H00006,320.01.0013,500,70.8899,500,YERLİ,2023-05-01,1231,,0,2,21.2333,02,HM1,1669.3095,KAPALI,2023,3,11
700280,2023-03-20,SAS23000156,1,H00003,320.01.0001,2000,48.7547,2000,YERLİ,2023-04-10,1228,,0,2,21.2333,02,HM1,4592.2866,KAPALI,2023,3,12
700281,2023-03-20,SAS23000157,1,H00006,320.01.0020,120,73.9287,120,YERLİ,2023-03-30,1228,,0,2,21.2333,02,HM1,417.8081,KAPALI,2023,3,12
700282,2023-03-20,SAS23000157,2,D00012,320.01.0020,500,93.1719,500,YERLİ,2023-05-19,1228,,0,2,21.2333,03,DG1,2194.0042,KAPALI,2023,3,12
700283,2023-03-20,SAS23000158,1,H00007,320.01.0023,10000,29.5144,10000,İTHAL,2023-05-04,1228,,0,2,21.2333,02,HM1,13900.0532,KAPALI,2023,3,12
700284,2023-03-20,SAS23000159,1,H00003,320.01.0015,10000,53.5141,10000,YERLİ,2023-06-18,1228,,0,2,21.2333,02,HM1,25202.9124,KAPALI,2023,3,12
700285,2023-03-20,SAS23000159,2,D00007,320.01.0015,10000,55.3583,10000,YERLİ,2023-04-10,1228,,0,2,21.2333,03,DG1,26071.4538,KAPALI,2023,3,12
700286,2023-03-20,SAS23000159,3,H00003,320.01.0015,500,53.8221,500,YERLİ,2023-05-04,1228,,0,2,21.2333,02,HM1,1267.3984,KAPALI,2023,3,12
700287,2023-03-21,SAS23000160,1,D00005,320.01.0014,10000,178.5102,10000,YERLİ,2023-05-05,1227,,0,2,21.2333,03,DG1,84070.8698,KAPALI,2023,3,12
700288,2023-03-21,SAS23000160,2,D00005,320.01.0014,250,195.8099,250,YERLİ,2023-04-20,1227,,0,2,21.2333,03,DG1,2305.4577,KAPALI,2023,3,12
700289,2023-03-21,SAS23000161,1,H00005,320.01.0014,250,35.7608,250,YERLİ,2023-05-20,1227,,0,2,21.2333,02,HM1,421.0462,KAPALI,2023,3,12
700290,2023-03-21,SAS23000161,2,H00013,320.01.0014,10000,55.0326,10000,YERLİ,2023-03-31,1227,,0,2,21.2333,02,HM1,25918.0627,KAPALI,2023,3,12
700291,2023-03-22,SAS23000162,1,H00001,320.01.0002,1000,37.1519,1000,YERLİ,2023-05-21,1226,,0,2,21.2333,02,HM1,1749.6998,KAPALI,2023,3,12
700292,2023-03-22,SAS23000163,1,H00009,320.01.0005,500,48.2585,500,YERLİ,2023-04-01,1226,,0,2,21.2333,02,HM1,1136.3872,KAPALI,2023,3,12
700293,2023-03-22,SAS23000163,2,H00014,320.01.0005,500,22.0469,500,YERLİ,2023-04-21,1226,,0,2,21.2333,02,HM1,519.1586,KAPALI,2023,3,12
700294,2023-03-22,SAS23000164,1,D00011,320.01.0027,500,6.6966,500,YERLİ,2023-04-06,1226,,0,2,21.2333,03,DG1,157.691,KAPALI,2023,3,12
700295,2023-03-22,SAS23000165,1,D00004,320.01.0011,120,42.4409,120,YERLİ,2023-04-01,1226,,0,2,21.2333,03,DG1,239.8548,KAPALI,2023,3,12
700296,2023-03-22,SAS23000165,2,D00011,320.01.0011,250,5.8411,250,YERLİ,2023-05-06,1226,,0,2,21.2333,03,DG1,68.7729,KAPALI,2023,3,12
700297,2023-03-22,SAS23000166,1,D00012,320.01.0007,5000,86.2076,5000,YERLİ,2023-04-21,1226,,0,2,21.2333,03,DG1,20300.0947,KAPALI,2023,3,12
700298,2023-03-22,SAS23000166,2,H00003,320.01.0007,120,43.6284,120,YERLİ,2023-05-06,1226,,0,2,21.2333,02,HM1,246.5659,KAPALI,2023,3,12
700299,2023-03-22,SAS23000166,3,H00014,320.01.0007,120,24.1684,120,YERLİ,2023-04-12,1226,,0,2,21.2333,02,HM1,136.5877,KAPALI,2023,3,12
700300,2023-03-23,SAS23000167,1,H00014,320.01.0001,500,23.5249,500,YERLİ,2023-04-07,1225,,0,2,21.2333,02,HM1,553.9624,KAPALI,2023,3,12
700301,2023-03-23,SAS23000167,2,H00009,320.01.0001,250,56.3721,0,YERLİ,2023-06-21,1225,-1135,250,2,21.2333,02,HM1,663.7228,ACIK,2023,3,12
700302,2023-03-23,SAS23000167,3,D00001,320.01.0001,2000,26.1373,2000,YERLİ,2023-04-22,1225,,0,2,21.2333,03,DG1,2461.916,KAPALI,2023,3,12
