INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,GONDERILEN,KALAN,SIPARIS_TEMSILCI,DEPARTMAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA,ODEKOD,ODEME_ACIKLAMA,PESINAT_ORANI,VADE_GUNU,PESIN_TUTAR,VADELI_TUTAR,RPT,KACINCI_SIPARIS
100111,2023-01-19,SIP23000052,1,M00009,120.01.0065,3000,176.0747,3000,0,Nurhan T.,YURT_ICI,1,18.8,SK03,KA3,28097.0266,KAPALI,2023,1,3,OD04,90 Gün Vadeli,0,90,0,28097.0266,0,1
100112,2023-01-19,SIP23000052,2,M00046,120.01.0065,1200,104.7481,1200,0,Nurhan T.,YURT_ICI,1,18.8,SK16,KA4,6686.0489,KAPALI,2023,1,3,OD04,90 Gün Vadeli,0,90,0,6686.0489,1,1
100113,2023-01-19,SIP23000052,3,M00206,120.01.0065,3840,66.664,3840,0,Nurhan T.,YURT_ICI,1,18.8,SK02,KA2,13616.4766,KAPALI,2023,1,3,OD04,90 Gün Vadeli,0,90,0,13616.4766,1,1
100114,2023-01-20,SIP23000053,1,M00104,120.01.0042,1800,116.9173,1800,0,Bahar Ö.,YURT_ICI,1,18.8,SK06,KA5,11194.2096,KAPALI,2023,1,3,OD02,30 Gün Vadeli,0,30,0,11194.2096,1,1
100115,2023-01-20,SIP23000054,1,M00006,120.01.0002,600,61.5411,600,0,Nurhan T.,YURT_ICI,1,18.8,SK02,KA3,1964.0777,KAPALI,2023,1,3,OD05,%30 Peşin + 60 Gün,0.3,60,589.2233,1374.8544,0,6
100116,2023-01-20,SIP23000054,2,M00002,120.01.0002,1440,272.6291,1440,0,Nurhan T.,YURT_ICI,1,18.8,SK01,KA1,20882.2289,KAPALI,2023,1,3,OD05,%30 Peşin + 60 Gün,0.3,60,6264.6687,14617.5602,1,6
100117,2023-01-20,SIP23000054,3,M00001,120.01.0002,240,178.1967,240,0,Nurhan T.,YURT_ICI,1,18.8,SK01,KA6,2274.8515,KAPALI,2023,1,3,OD05,%30 Peşin + 60 Gün,0.3,60,682.4555,1592.3961,1,6
100118,2023-01-20,SIP23000055,1,M00033,120.01.0021,2000,111.9719,2000,0,Bahar Ö.,YURT_ICI,1,18.8,SK11,KA4,11911.9043,KAPALI,2023,1,3,OD05,%30 Peşin + 60 Gün,0.3,60,3573.5713,8338.333,1,1
100119,2023-01-20,SIP23000055,2,M00010,120.01.0021,720,240.758,720,0,Bahar Ö.,YURT_ICI,1,18.8,SK04,KA6,9220.5191,KAPALI,2023,1,3,OD05,%30 Peşin + 60 Gün,0.3,60,2766.1557,6454.3634,1,1
100120,2023-01-20,SIP23000055,3,M00029,120.01.0021,2400,324.4603,2400,0,Bahar Ö.,YURT_ICI,1,18.8,SK10,KA1,41420.4638,KAPALI,2023,1,3,OD05,%30 Peşin + 60 Gün,0.3,60,12426.1391,28994.3247,1,1
100121,2023-01-20,SIP23000055,4,M00004,120.01.0021,288,331.5498,288,0,Bahar Ö.,YURT_ICI,1,18.8,SK02,KA1,5079.0608,KAPALI,2023,1,3,OD05,%30 Peşin + 60 Gün,0.3,60,1523.7182,3555.3426,1,1
100122,2023-01-20,SIP23000056,1,M00009,120.01.0009,720,163.803,720,0,Cem A.,YURT_ICI,1,18.8,SK03,KA3,6273.3064,KAPALI,2023,1,3,OD06,%50 Peşin + 45 Gün,0.5,45,3136.6532,3136.6532,1,3
100123,2023-01-20,SIP23000057,1,M00020,120.01.0001,960,201.9957,960,0,Bahar Ö.,YURT_ICI,1,18.8,SK07,KA1,10314.674,KAPALI,2023,1,3,OD07,120 Gün Vadeli,0,120,0,10314.674,0,8
100124,2023-01-20,SIP23000057,2,M00024,120.01.0001,8000,187.9477,8000,0,Bahar Ö.,YURT_ICI,1,18.8,SK08,KA3,79977.7447,KAPALI,2023,1,3,OD07,120 Gün Vadeli,0,120,0,79977.7447,1,8
100125,2023-01-20,SIP23000058,1,M00162,120.01.0070,8000,291.0278,8000,0,Kaan M.,BASKILI,1,18.8,SK07,KA1,123841.617,KAPALI,2023,1,3,OD05,%30 Peşin + 60 Gün,0.3,60,37152.4851,86689.1319,1,2
100126,2023-01-20,SIP23000058,2,M00001,120.01.0070,72,194.7215,72,0,Kaan M.,BASKILI,1,18.8,SK01,KA6,745.7419,KAPALI,2023,1,3,OD05,%30 Peşin + 60 Gün,0.3,60,223.7226,522.0193,1,2
100127,2023-01-23,STK23000010,1,M00003,120.01.0031,360,127.0609,360,0,Pelin R.,BASKILI,1,18.8,SK01,KA3,2433.0811,KAPALI,2023,1,4,OD05,%30 Peşin + 60 Gün,0.3,60,729.9243,1703.1568,1,1
100128,2023-01-23,SIP23000059,1,M00002,120.01.0084,960,272.0606,960,0,Nurhan T.,YURT_ICI,1,18.8,SK01,KA1,13892.4562,KAPALI,2023,1,4,OD03,60 Gün Vadeli,0,60,0,13892.4562,0,1
100129,2023-01-23,SIP23000060,1,M00003,120.01.0101,1200,117.6318,1200,0,Selim K.,YURT_ICI,1,18.8,SK01,KA3,7508.4128,KAPALI,2023,1,4,OD02,30 Gün Vadeli,0,30,0,7508.4128,1,3
100130,2023-01-23,SIP23000060,2,M00035,120.01.0101,1200,237.9644,1200,0,Selim K.,YURT_ICI,1,18.8,SK12,KA5,15189.217,KAPALI,2023,1,4,OD02,30 Gün Vadeli,0,30,0,15189.217,1,3
100131,2023-01-23,SIP23000060,3,M00001,120.01.0101,600,211.2046,600,0,Selim K.,YURT_ICI,1,18.8,SK01,KA6,6740.5723,KAPALI,2023,1,4,OD02,30 Gün Vadeli,0,30,0,6740.5723,1,3
100132,2023-01-23,SIP23000060,4,M00001,120.01.0101,960,174.705,960,0,Selim K.,YURT_ICI,1,18.8,SK01,KA6,8921.1064,KAPALI,2023,1,4,OD02,30 Gün Vadeli,0,30,0,8921.1064,1,3
100133,2023-01-23,SIP23000061,1,M00005,120.01.0020,960,257.6569,960,0,Deniz Y.,YURT_DISI,1,18.8,SK02,KA6,13156.9481,KAPALI,2023,1,4,OD04,90 Gün Vadeli,0,90,0,13156.9481,0,2
100134,2023-01-23,SIP23000061,2,M00043,120.01.0020,1200,279.9383,1200,0,Deniz Y.,YURT_DISI,1,18.8,SK15,KA4,17868.4021,KAPALI,2023,1,4,OD04,90 Gün Vadeli,0,90,0,17868.4021,0,2
100135,2023-01-23,SIP23000062,1,M00018,120.01.0123,360,116.8856,360,0,Kaan M.,BASKILI,1,18.8,SK06,KA1,2238.2349,KAPALI,2023,1,4,OD05,%30 Peşin + 60 Gün,0.3,60,671.4705,1566.7644,1,1
100136,2023-01-23,SIP23000063,1,M00008,120.01.0012,72,266.2702,72,0,Cem A.,YURT_ICI,1,18.8,SK03,KA4,1019.7582,KAPALI,2023,1,4,OD04,90 Gün Vadeli,0,90,0,1019.7582,0,3
100137,2023-01-23,SIP23000063,2,M00007,120.01.0012,720,144.6849,720,0,Cem A.,YURT_ICI,1,18.8,SK03,KA3,5541.1238,KAPALI,2023,1,4,OD04,90 Gün Vadeli,0,90,0,5541.1238,1,3
100138,2023-01-24,SIP23000064,1,M00003,120.01.0135,1200,136.195,1200,0,Selim K.,YURT_ICI,1,18.8,SK01,KA3,8693.2979,KAPALI,2023,1,4,OD08,Akreditif,0.2,75,1738.6596,6954.6383,1,1
100139,2023-01-24,SIP23000064,2,M00007,120.01.0135,7200,138.547,7200,0,Selim K.,YURT_ICI,1,18.8,SK03,KA3,53060.5532,KAPALI,2023,1,4,OD08,Akreditif,0.2,75,10612.1106,42448.4426,1,1
100140,2023-01-24,SIP23000064,3,M00018,120.01.0135,4800,101.4082,4800,0,Selim K.,YURT_ICI,1,18.8,SK06,KA1,25891.4553,KAPALI,2023,1,4,OD08,Akreditif,0.2,75,5178.2911,20713.1642,1,1
100141,2023-01-24,SIP23000065,1,M00027,120.01.0002,3840,130.7346,3840,0,Nurhan T.,YURT_ICI,1,18.8,SK09,KA5,26703.2374,KAPALI,2023,1,4,OD08,Akreditif,0.2,75,5340.6475,21362.5899,1,7
100142,2023-01-24,SIP23000065,2,M00030,120.01.0002,3000,144.7849,3000,0,Nurhan T.,YURT_ICI,1,18.8,SK10,KA4,23103.9734,KAPALI,2023,1,4,OD08,Akreditif,0.2,75,4620.7947,18483.1787,1,7
100143,2023-01-24,SIP23000065,3,M00005,120.01.0002,3840,242.5315,3840,0,Nurhan T.,YURT_ICI,1,18.8,SK02,KA6,49538.3489,KAPALI,2023,1,4,OD08,Akreditif,0.2,75,9907.6698,39630.6791,1,7
100144,2023-01-24,SIP23000066,1,M00001,120.01.0025,600,193.5427,491.53,108.47,Bahar Ö.,YURT_ICI,1,18.8,SK01,KA6,6176.8947,ACIK,2023,1,4,OD08,Akreditif,0.2,75,1235.3789,4941.5158,1,1
100145,2023-01-24,SIP23000067,1,M00009,120.01.0008,1200,157.4409,1200,0,Nurhan T.,YURT_ICI,1,18.8,SK03,KA3,10049.4191,KAPALI,2023,1,4,OD08,Akreditif,0.2,75,2009.8838,8039.5353,1,2
100146,2023-01-24,SIP23000068,1,M00104,120.01.0001,720,119.0538,720,0,Bahar Ö.,YURT_ICI,1,18.8,SK06,KA5,4559.5072,KAPALI,2023,1,4,OD02,30 Gün Vadeli,0,30,0,4559.5072,0,9
100147,2023-01-24,SIP23000069,1,M00001,120.01.0008,72,184.2366,72,0,Nurhan T.,YURT_ICI,1,18.8,SK01,KA6,705.587,KAPALI,2023,1,4,OD05,%30 Peşin + 60 Gün,0.3,60,211.6761,493.9109,0,3
100148,2023-01-24,SIP23000069,2,M00040,120.01.0008,360,287.1274,360,0,Nurhan T.,YURT_ICI,1,18.8,SK14,KA5,5498.1843,KAPALI,2023,1,4,OD05,%30 Peşin + 60 Gün,0.3,60,1649.4553,3848.729,0,3
100149,2023-01-24,SIP23000070,1,M00007,120.01.0001,7200,144.1477,7200,0,Bahar Ö.,YURT_ICI,1,18.8,SK03,KA3,55205.5021,KAPALI,2023,1,4,OD06,%50 Peşin + 45 Gün,0.5,45,27602.751,27602.751,1,10
100150,2023-01-25,SIP23000071,1,M00095,120.01.0006,3000,45.6641,3000,0,Selim K.,YURT_ICI,1,18.8,SK01,KA4,7286.8245,KAPALI,2023,1,4,OD04,90 Gün Vadeli,0,90,0,7286.8245,1,2
100151,2023-01-25,SIP23000072,1,M00004,120.01.0001,144,278.6889,144,0,Bahar Ö.,YURT_ICI,1,18.8,SK02,KA1,2134.6384,KAPALI,2023,1,4,OD02,30 Gün Vadeli,0,30,0,2134.6384,1,11
100152,2023-01-25,SIP23000072,2,M00032,120.01.0001,4800,177.8499,4800,0,Bahar Ö.,YURT_ICI,1,18.8,SK11,KA5,45408.4851,KAPALI,2023,1,4,OD02,30 Gün Vadeli,0,30,0,45408.4851,1,11
100153,2023-01-25,SIP23000073,1,M00001,120.01.0101,72,211.1525,72,0,Selim K.,YURT_ICI,1,18.8,SK01,KA6,808.6691,KAPALI,2023,1,4,OD05,%30 Peşin + 60 Gün,0.3,60,242.6007,566.0684,1,4
100154,2023-01-25,SIP23000073,2,M00001,120.01.0101,72,221.3111,72,0,Selim K.,YURT_ICI,1,18.8,SK01,KA6,847.5744,KAPALI,2023,1,4,OD05,%30 Peşin + 60 Gün,0.3,60,254.2723,593.3021,0,4
100155,2023-01-25,SIP23000074,1,M00001,120.01.0004,144,209.0889,144,0,Nurhan T.,YURT_ICI,1,18.8,SK01,KA6,1601.532,KAPALI,2023,1,4,OD07,120 Gün Vadeli,0,120,0,1601.532,1,1
100156,2023-01-25,SIP23000074,2,M00003,120.01.0004,1200,112.8748,1200,0,Nurhan T.,YURT_ICI,1,18.8,SK01,KA3,7204.7745,KAPALI,2023,1,4,OD07,120 Gün Vadeli,0,120,0,7204.7745,1,1
100157,2023-01-25,SIP23000075,1,M00002,120.01.0070,3840,275.4292,3840,0,Kaan M.,BASKILI,1,18.8,SK01,KA1,56257.8791,KAPALI,2023,1,4,OD07,120 Gün Vadeli,0,120,0,56257.8791,1,3
100158,2023-01-25,SIP23000075,2,M00010,120.01.0070,1800,237.8909,1800,0,Kaan M.,BASKILI,1,18.8,SK04,KA6,22776.7883,KAPALI,2023,1,4,OD07,120 Gün Vadeli,0,120,0,22776.7883,1,3
100159,2023-01-25,SIP23000075,3,M00001,120.01.0070,144,193.5502,144,0,Kaan M.,BASKILI,1,18.8,SK01,KA6,1482.5122,KAPALI,2023,1,4,OD07,120 Gün Vadeli,0,120,0,1482.5122,0,3
100160,2023-01-25,SIP23000075,4,M00015,120.01.0070,9600,142.4229,9600,0,Kaan M.,BASKILI,1,18.8,SK05,KA5,72726.5872,KAPALI,2023,1,4,OD07,120 Gün Vadeli,0,120,0,72726.5872,1,3
100161,2023-01-25,SIP23000076,1,M00329,120.01.0031,5760,250.2832,5760,0,Pelin R.,BASKILI,1,18.8,SK11,KA6,76682.5123,KAPALI,2023,1,4,OD02,30 Gün Vadeli,0,30,0,76682.5123,1,2
100162,2023-01-25,SIP23000076,2,M00010,120.01.0031,4800,270.5371,4612.74,187.26,Pelin R.,BASKILI,1,18.8,SK04,KA6,69073.3021,ACIK,2023,1,4,OD02,30 Gün Vadeli,0,30,0,69073.3021,0,2
100163,2023-01-26,STK23000011,1,M00001,120.01.0013,360,186.4183,360,0,Bahar Ö.,YURT_ICI,1,18.8,SK01,KA6,3569.7121,KAPALI,2023,1,4,OD05,%30 Peşin + 60 Gün,0.3,60,1070.9136,2498.7985,0,3
100164,2023-01-26,SIP23000077,1,M00060,120.01.0008,2000,63.1298,2000,0,Nurhan T.,YURT_ICI,1,18.8,SK02,KA2,6715.9362,KAPALI,2023,1,4,OD02,30 Gün Vadeli,0,30,0,6715.9362,0,4
100165,2023-01-26,SIP23000078,1,M00038,120.01.0002,600,55.435,600,0,Nurhan T.,YURT_ICI,1,18.8,SK13,KA2,1769.2021,KAPALI,2023,1,4,OD01,Peşin,1,0,1769.2021,0,1,8
100166,2023-01-26,SIP23000079,1,M00025,120.01.0021,3000,151.0768,3000,0,Bahar Ö.,YURT_ICI,1,18.8,SK09,KA2,24108,KAPALI,2023,1,4,OD07,120 Gün Vadeli,0,120,0,24108,1,2
100167,2023-01-27,SIP23000080,1,M00001,120.01.0012,72,202.6809,72,0,Cem A.,YURT_ICI,1,18.8,SK01,KA6,776.2247,KAPALI,2023,1,4,OD08,Akreditif,0.2,75,155.2449,620.9798,0,4
100168,2023-01-27,SIP23000081,1,M00002,120.01.0014,2400,265.6551,2400,0,Kaan M.,BASKILI,1,18.8,SK01,KA1,33913.417,KAPALI,2023,1,4,OD04,90 Gün Vadeli,0,90,0,33913.417,1,3
100169,2023-01-27,STKB23000007,1,M00041,120.01.0053,360,126.8705,360,0,Bahar Ö.,YURT_ICI,1,18.8,SK14,KA1,2429.4351,KAPALI,2023,1,4,OD07,120 Gün Vadeli,0,120,0,2429.4351,1,1
100170,2023-01-27,STKB23000007,2,M00069,120.01.0053,1200,259.3386,1200,0,Bahar Ö.,YURT_ICI,1,18.8,SK04,KA1,16553.5277,KAPALI,2023,1,4,OD07,120 Gün Vadeli,0,120,0,16553.5277,1,1
100171,2023-01-27,SIP23000082,1,M00015,120.01.0006,960,140.6123,960,0,Selim K.,YURT_ICI,1,18.8,SK05,KA5,7180.2026,KAPALI,2023,1,4,OD02,30 Gün Vadeli,0,30,0,7180.2026,1,3
100172,2023-01-27,SIP23000082,2,M00002,120.01.0006,1440,254.2313,1440,0,Selim K.,YURT_ICI,1,18.8,SK01,KA1,19473.0357,KAPALI,2023,1,4,OD02,30 Gün Vadeli,0,30,0,19473.0357,1,3
100173,2023-01-30,STK23000012,1,M00006,120.01.0003,20000,65.8857,20000,0,Bahar Ö.,YURT_ICI,1,18.8,SK02,KA3,70091.1702,KAPALI,2023,1,5,OD03,60 Gün Vadeli,0,60,0,70091.1702,1,1
100174,2023-01-30,STK23000013,1,M00130,120.01.0072,5000,96.9175,5000,0,Deniz Y.,YURT_DISI,1,18.8,SK04,KA4,25775.9309,KAPALI,2023,1,5,OD03,60 Gün Vadeli,0,60,0,25775.9309,1,1
100175,2023-01-30,STK23000013,2,M00067,120.01.0072,1200,181.3263,1200,0,Deniz Y.,YURT_DISI,1,18.8,SK08,KA6,11574.0191,KAPALI,2023,1,5,OD03,60 Gün Vadeli,0,60,0,11574.0191,1,1
100176,2023-01-30,SIP23000083,1,M00037,120.01.0015,1920,199.024,1920,0,Selim K.,YURT_ICI,1,18.8,SK13,KA1,20325.8553,KAPALI,2023,1,5,OD07,120 Gün Vadeli,0,120,0,20325.8553,1,5
100177,2023-01-31,SIP23000084,1,M00001,120.01.0007,240,201.1752,240,0,Bahar Ö.,YURT_ICI,1,18.8,SK01,KA6,2568.194,KAPALI,2023,1,5,OD02,30 Gün Vadeli,0,30,0,2568.194,1,3
100178,2023-01-31,SIP23000084,2,M00012,120.01.0007,576,236.6335,576,0,Bahar Ö.,YURT_ICI,1,18.8,SK04,KA6,7250.0477,KAPALI,2023,1,5,OD02,30 Gün Vadeli,0,30,0,7250.0477,0,3
100179,2023-01-31,STK23000014,1,M00001,120.01.0004,144,212.1898,144,0,Nurhan T.,YURT_ICI,1,18.8,SK01,KA6,1625.2836,KAPALI,2023,1,5,OD08,Akreditif,0.2,75,325.0567,1300.2269,1,2
100180,2023-01-31,SIP23000085,1,M00122,120.01.0005,288,153.0961,288,0,Elif S.,YURT_DISI,1,18.8,SK02,KA3,2345.302,KAPALI,2023,1,5,OD03,60 Gün Vadeli,0,60,0,2345.302,1,5
100181,2023-01-31,STK23000015,1,M00017,120.01.0018,12000,192.7682,12000,0,Elif S.,YURT_DISI,1,18.8,SK06,KA6,123043.5319,KAPALI,2023,1,5,OD05,%30 Peşin + 60 Gün,0.3,60,36913.0596,86130.4723,1,2
100182,2023-01-31,SIP23000086,1,M00012,120.01.0002,9600,272.9989,9600,0,Nurhan T.,YURT_ICI,1,18.8,SK04,KA6,139403.6936,KAPALI,2023,1,5,OD06,%50 Peşin + 45 Gün,0.5,45,69701.8468,69701.8468,1,9
100183,2023-01-31,SIP23000086,2,M00002,120.01.0002,960,272.9636,960,0,Nurhan T.,YURT_ICI,1,18.8,SK01,KA1,13938.5668,KAPALI,2023,1,5,OD06,%50 Peşin + 45 Gün,0.5,45,6969.2834,6969.2834,1,9
100184,2023-01-31,SIP23000086,3,M00014,120.01.0002,2000,59.3465,1701.88,298.12,Nurhan T.,YURT_ICI,1,18.8,SK05,KA4,6313.4574,ACIK,2023,1,5,OD06,%50 Peşin + 45 Gün,0.5,45,3156.7287,3156.7287,1,9
100185,2023-02-01,SIP23000087,1,M00169,120.01.0032,2000,178.5133,2000,0,Cem A.,YURT_ICI,1,20.0167,SK06,KA6,17836.4366,KAPALI,2023,2,5,OD05,%30 Peşin + 60 Gün,0.3,60,5350.931,12485.5056,1,1
100186,2023-02-01,SIP23000087,2,M00036,120.01.0032,1440,121.6385,1440,0,Cem A.,YURT_ICI,1,20.0167,SK12,KA2,8750.6652,KAPALI,2023,2,5,OD05,%30 Peşin + 60 Gün,0.3,60,2625.1996,6125.4656,1,1
100187,2023-02-01,SIP23000088,1,M00098,120.01.0004,1920,152.3075,1123.87,796.13,Nurhan T.,YURT_ICI,1,20.0167,SK01,KA6,14609.3212,ACIK,2023,2,5,OD03,60 Gün Vadeli,0,60,0,14609.3212,1,3
100188,2023-02-01,SIP23000089,1,M00006,120.01.0092,8000,61.5958,8000,0,Cem A.,YURT_ICI,1,20.0167,SK02,KA3,24617.7642,KAPALI,2023,2,5,OD06,%50 Peşin + 45 Gün,0.5,45,12308.8821,12308.8821,0,1
100189,2023-02-01,SIP23000090,1,M00002,120.01.0040,3840,303.8237,3840,0,Selim K.,YURT_ICI,1,20.0167,SK01,KA1,58285.482,KAPALI,2023,2,5,OD01,Peşin,1,0,58285.482,0,1,1
100190,2023-02-01,SIP23000091,1,M00004,120.01.0006,288,337.3728,288,0,Selim K.,YURT_ICI,1,20.0167,SK02,KA1,4854.1151,KAPALI,2023,2,5,OD02,30 Gün Vadeli,0,30,0,4854.1151,0,4
100191,2023-02-01,SIP23000091,2,M00005,120.01.0006,5760,288.6198,5760,0,Selim K.,YURT_ICI,1,20.0167,SK02,KA6,83053.153,KAPALI,2023,2,5,OD02,30 Gün Vadeli,0,30,0,83053.153,1,4
100192,2023-02-01,SIP23000091,3,M00008,120.01.0006,2400,312.5571,2400,0,Selim K.,YURT_ICI,1,20.0167,SK03,KA4,37475.5599,KAPALI,2023,2,5,OD02,30 Gün Vadeli,0,30,0,37475.5599,1,4
100193,2023-02-02,SIP23000092,1,M00063,120.01.0027,4800,335.4526,3523.46,1276.54,Deniz Y.,YURT_DISI,1,20.0167,SK12,KA1,80441.4554,ACIK,2023,2,5,OD06,%50 Peşin + 45 Gün,0.5,45,40220.7277,40220.7277,1,1
100194,2023-02-02,SIP23000092,2,M00079,120.01.0027,5760,247.4307,5760,0,Deniz Y.,YURT_DISI,1,20.0167,SK02,KA6,71200.5891,KAPALI,2023,2,5,OD06,%50 Peşin + 45 Gün,0.5,45,35600.2945,35600.2945,1,1
100195,2023-02-02,SIP23000092,3,M00006,120.01.0027,20000,66.2061,20000,0,Deniz Y.,YURT_DISI,1,20.0167,SK02,KA3,66150.864,KAPALI,2023,2,5,OD06,%50 Peşin + 45 Gün,0.5,45,33075.432,33075.432,1,1
100196,2023-02-02,SIP23000092,4,M00025,120.01.0027,12000,149.497,12000,0,Deniz Y.,YURT_DISI,1,20.0167,SK09,KA2,89623.3645,KAPALI,2023,2,5,OD06,%50 Peşin + 45 Gün,0.5,45,44811.6822,44811.6822,1,1
100197,2023-02-03,SIP23000093,1,M00005,120.01.0029,576,274.5572,576,0,Kaan M.,BASKILI,1,20.0167,SK02,KA6,7900.6503,KAPALI,2023,2,5,OD03,60 Gün Vadeli,0,60,0,7900.6503,1,1
100198,2023-02-03,STK23000016,1,M00010,120.01.0001,720,252.761,720,0,Bahar Ö.,YURT_ICI,1,20.0167,SK04,KA6,9091.8043,KAPALI,2023,2,5,OD08,Akreditif,0.2,75,1818.3609,7273.4434,1,12
100199,2023-02-03,SIP23000094,1,M00003,120.01.0114,360,137.1859,360,0,Elif S.,YURT_DISI,1,20.0167,SK01,KA3,2467.286,KAPALI,2023,2,5,OD08,Akreditif,0.2,75,493.4572,1973.8288,1,1
100200,2023-02-03,SIP23000094,2,M00025,120.01.0114,5000,134.3195,2667.92,2332.08,Elif S.,YURT_DISI,1,20.0167,SK09,KA2,33551.8592,ACIK,2023,2,5,OD08,Akreditif,0.2,75,6710.3718,26841.4874,1,1
100201,2023-02-03,SIP23000095,1,M00008,120.01.0007,960,309.4384,960,0,Bahar Ö.,YURT_ICI,1,20.0167,SK03,KA4,14840.6513,KAPALI,2023,2,5,OD01,Peşin,1,0,14840.6513,0,1,4
100202,2023-02-03,SIP23000096,1,M00009,120.01.0021,1800,165.6463,1800,0,Bahar Ö.,YURT_ICI,1,20.0167,SK03,KA3,14895.7291,KAPALI,2023,2,5,OD02,30 Gün Vadeli,0,30,0,14895.7291,0,3
100203,2023-02-03,STK23000017,1,M00001,120.01.0004,960,211.1055,960,0,Nurhan T.,YURT_ICI,1,20.0167,SK01,KA6,10124.61,KAPALI,2023,2,5,OD05,%30 Peşin + 60 Gün,0.3,60,3037.383,7087.227,1,4
100204,2023-02-03,SIP23000097,1,M00182,120.01.0126,5760,61.4554,5760,0,Nurhan T.,YURT_ICI,1,20.0167,SK01,KA1,17684.3887,KAPALI,2023,2,5,OD08,Akreditif,0.2,75,3536.8777,14147.511,1,1
100205,2023-02-06,SIP23000098,1,M00002,120.01.0001,9600,294.5202,7501.67,2098.33,Bahar Ö.,YURT_ICI,1,20.0167,SK01,KA1,141251.7508,ACIK,2023,2,6,OD08,Akreditif,0.2,75,28250.3502,113001.4006,1,13
100206,2023-02-06,SIP23000099,1,M00012,120.01.0001,960,287.7933,960,0,Bahar Ö.,YURT_ICI,1,20.0167,SK04,KA6,13802.5533,KAPALI,2023,2,6,OD07,120 Gün Vadeli,0,120,0,13802.5533,1,14
100207,2023-02-06,SIP23000100,1,M00026,120.01.0005,1920,58.8275,1920,0,Elif S.,YURT_DISI,1,20.0167,SK09,KA1,5642.7283,KAPALI,2023,2,6,OD08,Akreditif,0.2,75,1128.5457,4514.1826,1,6
100208,2023-02-06,STK23000018,1,M00023,120.01.0004,5760,90.3202,5760,0,Nurhan T.,YURT_ICI,1,20.0167,SK08,KA3,25990.5155,KAPALI,2023,2,6,OD08,Akreditif,0.2,75,5198.1031,20792.4124,1,5
100209,2023-02-06,SIP23000101,1,M00003,120.01.0122,7200,140.4123,7200,0,Bahar Ö.,YURT_ICI,1,20.0167,SK01,KA3,50506.2553,KAPALI,2023,2,6,OD03,60 Gün Vadeli,0,60,0,50506.2553,1,1
100210,2023-02-06,SIP23000102,1,M00003,120.01.0023,4800,137.042,4800,0,Cem A.,YURT_ICI,1,20.0167,SK01,KA3,32862.6397,KAPALI,2023,2,6,OD01,Peşin,1,0,32862.6397,0,1,2
100211,2023-02-06,SIP23000102,2,M00002,120.01.0023,2400,325.1131,2400,0,Cem A.,YURT_ICI,1,20.0167,SK01,KA1,38981.0228,KAPALI,2023,2,6,OD01,Peşin,1,0,38981.0228,0,1,2
100212,2023-02-06,SIP23000102,3,M00051,120.01.0023,12000,198.7551,12000,0,Cem A.,YURT_ICI,1,20.0167,SK02,KA5,119153.5668,KAPALI,2023,2,6,OD01,Peşin,1,0,119153.5668,0,1,2
100213,2023-02-07,STKB23000008,1,M00044,120.01.0027,1440,376.3587,1440,0,Deniz Y.,YURT_DISI,1,20.0167,SK15,KA2,27075.2186,KAPALI,2023,2,6,OD02,30 Gün Vadeli,0,30,0,27075.2186,0,2
100214,2023-02-07,SIP23000103,1,M00075,120.01.0006,1920,90.5622,1920,0,Selim K.,YURT_ICI,1,20.0167,SK01,KA3,8686.7178,KAPALI,2023,2,6,OD07,120 Gün Vadeli,0,120,0,8686.7178,1,5
100215,2023-02-08,SIP23000104,1,M00001,120.01.0001,360,193.1269,360,0,Bahar Ö.,YURT_ICI,1,20.0167,SK01,KA6,3473.3839,KAPALI,2023,2,6,OD01,Peşin,1,0,3473.3839,0,0,15
100216,2023-02-08,SIP23000104,2,M00015,120.01.0001,9600,158.4551,9600,0,Bahar Ö.,YURT_ICI,1,20.0167,SK05,KA5,75994.9922,KAPALI,2023,2,6,OD01,Peşin,1,0,75994.9922,0,1,15
100217,2023-02-08,SIP23000104,3,M00004,120.01.0001,288,321.5162,288,0,Bahar Ö.,YURT_ICI,1,20.0167,SK02,KA1,4625.9706,KAPALI,2023,2,6,OD01,Peşin,1,0,4625.9706,0,0,15
100218,2023-02-08,SIP23000105,1,M00158,120.01.0001,20000,267.0706,18345.17,1654.83,Bahar Ö.,YURT_ICI,1,20.0167,SK02,KA5,266847.7821,ACIK,2023,2,6,OD05,%30 Peşin + 60 Gün,0.3,60,80054.3346,186793.4475,1,16
100219,2023-02-08,SIP23000106,1,M00002,120.01.0003,5760,301.4543,5760,0,Bahar Ö.,YURT_ICI,1,20.0167,SK01,KA1,86746.4052,KAPALI,2023,2,6,OD02,30 Gün Vadeli,0,30,0,86746.4052,1,2
100220,2023-02-08,SIP23000106,2,M00042,120.01.0003,1440,325.8518,1440,0,Bahar Ö.,YURT_ICI,1,20.0167,SK14,KA4,23441.7557,KAPALI,2023,2,6,OD02,30 Gün Vadeli,0,30,0,23441.7557,1,2
100221,2023-02-08,SIP23000107,1,M00003,120.01.0016,3000,121.6524,3000,0,Selim K.,YURT_ICI,1,20.0167,SK01,KA3,18232.6357,KAPALI,2023,2,6,OD01,Peşin,1,0,18232.6357,0,1,1
