INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,ALINAN,STHAR_HTUR,TERMIN,SIPARIS_TARIHINDEN_GECEN_GUN,TERMINE_KALAN_GUN,KALAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA
700151,2023-02-10,SAS23000083,1,H00016,320.01.0019,2000,27.7833,2000,YERLİ,2023-03-03,1266,,0,2,20.0167,02,HM1,2776.012,KAPALI,2023,2,6
700152,2023-02-10,SAS23000083,2,H00009,320.01.0019,120,12.593,120,YERLİ,2023-02-25,1266,,0,2,20.0167,02,HM1,75.495,KAPALI,2023,2,6
700153,2023-02-10,SAS23000083,3,H00003,320.01.0019,2000,20.4919,1000,YERLİ,2023-03-27,1266,-1221,1000,2,20.0167,02,HM1,2047.4804,ACIK,2023,2,6
700154,2023-02-10,SAS23000084,1,D00012,320.01.0003,250,100.9908,250,YERLİ,2023-05-11,1266,,0,2,20.0167,03,DG1,1261.3318,KAPALI,2023,2,6
700155,2023-02-10,SAS23000084,2,H00016,320.01.0003,5000,24.597,5000,YERLİ,2023-03-03,1266,,0,2,20.0167,02,HM1,6144.1197,KAPALI,2023,2,6
700156,2023-02-10,SAS23000085,1,H00012,320.01.0002,120,65.4772,120,YERLİ,2023-03-12,1266,,0,2,20.0167,02,HM1,392.5354,KAPALI,2023,2,6
700157,2023-02-10,SAS23000085,2,D00012,320.01.0002,10000,84.314,10000,YERLİ,2023-02-20,1266,,0,2,20.0167,03,DG1,42121.8283,KAPALI,2023,2,6
700158,2023-02-13,SAS23000086,1,D00012,320.01.0017,120,88.7831,120,YERLİ,2023-03-06,1263,,0,2,20.0167,03,DG1,532.2542,KAPALI,2023,2,7
700159,2023-02-13,SAS23000087,1,D00009,320.01.0005,5000,41.4592,5000,İTHAL,2023-05-14,1263,,0,2,20.0167,03,DG1,10356.1526,KAPALI,2023,2,7
700160,2023-02-14,SAS23000088,1,D00004,320.01.0007,250,15.1288,250,İTHAL,2023-03-16,1262,,0,2,20.0167,03,DG1,188.9522,KAPALI,2023,2,7
700161,2023-02-14,SAS23000088,2,H00005,320.01.0007,5000,29.0542,5000,İTHAL,2023-05-15,1262,,0,2,20.0167,02,HM1,7257.49,KAPALI,2023,2,7
700162,2023-02-14,SAS23000088,3,H00002,320.01.0007,500,55.8137,500,İTHAL,2023-05-15,1262,,0,2,20.0167,02,HM1,1394.1784,KAPALI,2023,2,7
700163,2023-02-14,SAS23000089,1,D00002,320.01.0011,1000,89.4747,1000,YERLİ,2023-03-07,1262,,0,2,20.0167,03,DG1,4470.0025,KAPALI,2023,2,7
700164,2023-02-15,SAS23000090,1,D00006,320.01.0003,250,113.2414,250,YERLİ,2023-02-25,1261,,0,2,20.0167,03,DG1,1414.3365,KAPALI,2023,2,7
700165,2023-02-15,SAS23000090,2,H00007,320.01.0003,120,60.1139,120,YERLİ,2023-03-17,1261,,0,2,20.0167,02,HM1,360.3825,KAPALI,2023,2,7
700166,2023-02-15,SAS23000090,3,D00012,320.01.0003,10000,100.1309,10000,YERLİ,2023-04-01,1261,,0,2,20.0167,03,DG1,50023.6802,KAPALI,2023,2,7
700167,2023-02-16,SAS23000091,1,D00005,320.01.0042,500,175.5812,500,YERLİ,2023-03-09,1260,,0,2,20.0167,03,DG1,4385.8678,KAPALI,2023,2,7
700168,2023-02-16,SAS23000091,2,H00004,320.01.0042,2000,12.772,2000,YERLİ,2023-03-09,1260,,0,2,20.0167,02,HM1,1276.1344,KAPALI,2023,2,7
700169,2023-02-16,SAS23000091,3,H00012,320.01.0042,500,65.2029,250,YERLİ,2023-05-17,1260,-1170,250,2,20.0167,02,HM1,1628.7125,ACIK,2023,2,7
700170,2023-02-16,SAS23000092,1,D00003,320.01.0046,10000,191.3986,10000,YERLİ,2023-03-18,1260,,0,2,20.0167,03,DG1,95619.4578,KAPALI,2023,2,7
700171,2023-02-16,SAS23000092,2,D00007,320.01.0046,5000,87.661,5000,YERLİ,2023-04-02,1260,,0,2,20.0167,03,DG1,21896.966,KAPALI,2023,2,7
700172,2023-02-16,SAS23000093,1,D00005,320.01.0003,10000,153.3576,0,YERLİ,2023-03-09,1260,-1239,10000,2,20.0167,03,DG1,76614.8266,ACIK,2023,2,7
700173,2023-02-16,SAS23000093,2,H00014,320.01.0003,250,55.3918,250,YERLİ,2023-04-17,1260,,0,2,20.0167,02,HM1,691.8198,KAPALI,2023,2,7
700174,2023-02-16,SAS23000094,1,H00004,320.01.0044,5000,14.8231,5000,YERLİ,2023-03-18,1260,,0,2,20.0167,02,HM1,3702.6833,KAPALI,2023,2,7
700175,2023-02-16,SAS23000094,2,H00001,320.01.0044,2000,32.9211,2000,YERLİ,2023-05-17,1260,,0,2,20.0167,02,HM1,3289.3634,KAPALI,2023,2,7
700176,2023-02-17,SAS23000095,1,H00003,320.01.0017,500,20.7182,500,YERLİ,2023-02-27,1259,,0,2,20.0167,02,HM1,517.5229,KAPALI,2023,2,7
700177,2023-02-17,SAS23000096,1,D00007,320.01.0025,1000,71.7869,1000,YERLİ,2023-03-10,1259,,0,2,20.0167,03,DG1,3586.3504,KAPALI,2023,2,7
700178,2023-02-17,SAS23000097,1,H00004,320.01.0020,1000,12.4396,1000,YERLİ,2023-05-18,1259,,0,2,20.0167,02,HM1,621.4611,KAPALI,2023,2,7
700179,2023-02-20,SAS23000098,1,H00003,320.01.0033,2000,17.8892,2000,YERLİ,2023-03-07,1256,,0,2,20.0167,02,HM1,1787.4275,KAPALI,2023,2,8
700180,2023-02-20,SAS23000099,1,H00012,320.01.0001,1000,62.7937,1000,YERLİ,2023-03-07,1256,,0,2,20.0167,02,HM1,3137.0656,KAPALI,2023,2,8
700181,2023-02-20,SAS23000099,2,H00007,320.01.0001,500,58.3705,500,YERLİ,2023-04-06,1256,,0,2,20.0167,02,HM1,1458.045,KAPALI,2023,2,8
700182,2023-02-20,SAS23000100,1,D00008,320.01.0002,5000,213.0732,5000,YERLİ,2023-03-02,1256,,0,2,20.0167,03,DG1,53223.8581,KAPALI,2023,2,8
700183,2023-02-20,SAS23000101,1,D00006,320.01.0032,120,101.9372,120,YERLİ,2023-03-02,1256,,0,2,20.0167,03,DG1,611.1129,KAPALI,2023,2,8
700184,2023-02-20,SAS23000101,2,H00014,320.01.0032,120,52.5328,120,YERLİ,2023-05-21,1256,,0,2,20.0167,02,HM1,314.9338,KAPALI,2023,2,8
700185,2023-02-20,SAS23000101,3,H00002,320.01.0032,5000,63.346,5000,YERLİ,2023-03-13,1256,,0,2,20.0167,02,HM1,15823.2876,KAPALI,2023,2,8
700186,2023-02-21,SAS23000102,1,H00003,320.01.0020,10000,18.8565,10000,YERLİ,2023-04-07,1255,,0,2,20.0167,02,HM1,9420.384,KAPALI,2023,2,8
700187,2023-02-21,SAS23000102,2,H00015,320.01.0020,1000,14.2237,1000,YERLİ,2023-04-07,1255,,0,2,20.0167,02,HM1,710.5917,KAPALI,2023,2,8
700188,2023-02-21,SAS23000103,1,H00013,320.01.0046,1000,34.44,1000,YERLİ,2023-03-08,1255,,0,2,20.0167,02,HM1,1720.5633,KAPALI,2023,2,8
700189,2023-02-21,SAS23000103,2,D00010,320.01.0046,500,208.2725,500,YERLİ,2023-03-23,1255,,0,2,20.0167,03,DG1,5202.4684,KAPALI,2023,2,8
700190,2023-02-21,SAS23000104,1,H00012,320.01.0003,10000,53.7974,10000,YERLİ,2023-03-23,1255,,0,2,20.0167,02,HM1,26876.2583,KAPALI,2023,2,8
700191,2023-02-22,SAS23000105,1,H00014,320.01.0016,120,57.7108,120,İTHAL,2023-04-23,1254,,0,2,20.0167,02,HM1,345.9759,KAPALI,2023,2,8
700192,2023-02-22,SAS23000106,1,H00008,320.01.0004,2000,11.6441,2000,YERLİ,2023-03-04,1254,,0,2,20.0167,02,HM1,1163.4385,KAPALI,2023,2,8
700193,2023-02-22,SAS23000106,2,D00006,320.01.0004,500,113.096,500,YERLİ,2023-03-24,1254,,0,2,20.0167,03,DG1,2825.0411,KAPALI,2023,2,8
700194,2023-02-22,SAS23000106,3,H00005,320.01.0004,120,33.4789,120,YERLİ,2023-05-23,1254,,0,2,20.0167,02,HM1,200.7058,KAPALI,2023,2,8
700195,2023-02-23,SAS23000107,1,H00016,320.01.0001,500,24.9861,500,YERLİ,2023-04-24,1253,,0,2,20.0167,02,HM1,624.1314,KAPALI,2023,2,8
700196,2023-02-23,SAS23000107,2,H00003,320.01.0001,500,22.6255,500,YERLİ,2023-03-10,1253,,0,2,20.0167,02,HM1,565.1656,KAPALI,2023,2,8
700197,2023-02-23,SAS23000107,3,H00003,320.01.0001,1000,19.2745,1000,YERLİ,2023-05-24,1253,,0,2,20.0167,02,HM1,962.921,KAPALI,2023,2,8
700198,2023-02-23,SAS23000108,1,D00004,320.01.0001,5000,16.004,5000,YERLİ,2023-04-24,1253,,0,2,20.0167,03,DG1,3997.662,KAPALI,2023,2,8
700199,2023-02-23,SAS23000108,2,H00003,320.01.0001,120,18.9636,120,YERLİ,2023-04-09,1253,,0,2,20.0167,02,HM1,113.6867,KAPALI,2023,2,8
700200,2023-02-23,SAS23000109,1,D00006,320.01.0006,5000,110.5284,5000,YERLİ,2023-05-24,1253,,0,2,20.0167,03,DG1,27609.0464,KAPALI,2023,2,8
700201,2023-02-23,SAS23000109,2,H00009,320.01.0006,2000,11.8979,2000,YERLİ,2023-03-10,1253,,0,2,20.0167,02,HM1,1188.7974,KAPALI,2023,2,8
700202,2023-02-24,SAS23000110,1,H00001,320.01.0002,500,29.3704,500,YERLİ,2023-03-11,1252,,0,2,20.0167,02,HM1,733.6474,KAPALI,2023,2,8
700203,2023-02-24,SAS23000110,2,H00001,320.01.0002,120,31.3492,120,YERLİ,2023-05-25,1252,,0,2,20.0167,02,HM1,187.9383,KAPALI,2023,2,8
700204,2023-02-27,SAS23000111,1,H00008,320.01.0001,120,11.9449,120,YERLİ,2023-03-20,1249,,0,2,20.0167,02,HM1,71.6096,KAPALI,2023,2,9
700205,2023-02-27,SAS23000111,2,H00011,320.01.0001,1000,36.3268,1000,YERLİ,2023-04-13,1249,,0,2,20.0167,02,HM1,1814.8246,KAPALI,2023,2,9
700206,2023-02-27,SAS23000112,1,H00002,320.01.0004,500,55.956,500,YERLİ,2023-05-28,1249,,0,2,20.0167,02,HM1,1397.7329,KAPALI,2023,2,9
700207,2023-02-27,SAS23000112,2,H00016,320.01.0004,250,28.572,250,YERLİ,2023-03-14,1249,,0,2,20.0167,02,HM1,356.852,KAPALI,2023,2,9
700208,2023-02-27,SAS23000112,3,D00012,320.01.0004,2000,87.7944,1000,YERLİ,2023-03-09,1249,-1239,1000,2,20.0167,03,DG1,8772.1153,ACIK,2023,2,9
700209,2023-02-27,SAS23000113,1,D00009,320.01.0004,5000,43.7444,5000,YERLİ,2023-04-28,1249,,0,2,20.0167,03,DG1,10926.976,KAPALI,2023,2,9
700210,2023-02-27,SAS23000113,2,H00011,320.01.0004,2000,37.0742,2000,YERLİ,2023-03-29,1249,,0,2,20.0167,02,HM1,3704.3269,KAPALI,2023,2,9
700211,2023-02-27,SAS23000114,1,D00005,320.01.0037,10000,155.1393,10000,YERLİ,2023-03-29,1249,,0,2,20.0167,03,DG1,77504.9334,KAPALI,2023,2,9
700212,2023-02-28,SAS23000115,1,D00012,320.01.0012,10000,99.0235,5000,YERLİ,2023-03-21,1248,-1227,5000,2,20.0167,03,DG1,49470.4422,ACIK,2023,2,9
700213,2023-02-28,SAS23000115,2,H00016,320.01.0012,10000,28.7441,10000,YERLİ,2023-03-30,1248,,0,2,20.0167,02,HM1,14360.0594,KAPALI,2023,2,9
700214,2023-02-28,SAS23000116,1,H00013,320.01.0005,2000,33.4813,2000,İTHAL,2023-03-30,1248,,0,2,20.0167,02,HM1,3345.3366,KAPALI,2023,2,9
700215,2023-02-28,SAS23000117,1,D00008,320.01.0010,500,210.3552,500,YERLİ,2023-04-14,1248,,0,2,20.0167,03,DG1,5254.4925,KAPALI,2023,2,9
700216,2023-02-28,SAS23000117,2,D00001,320.01.0010,120,179.4168,120,YERLİ,2023-03-10,1248,,0,2,20.0167,03,DG1,1075.6027,KAPALI,2023,2,9
700217,2023-03-01,SAS23000118,1,H00004,320.01.0002,120,13.5978,120,YERLİ,2023-04-15,1247,,0,2,21.2333,02,HM1,76.848,KAPALI,2023,3,9
700218,2023-03-01,SAS23000118,2,H00015,320.01.0002,2000,18.508,2000,YERLİ,2023-03-31,1247,,0,2,21.2333,02,HM1,1743.2994,KAPALI,2023,3,9
700219,2023-03-01,SAS23000119,1,H00003,320.01.0002,120,23.78,120,YERLİ,2023-03-22,1247,,0,2,21.2333,02,HM1,134.3927,KAPALI,2023,3,9
700220,2023-03-01,SAS23000120,1,H00016,320.01.0007,1000,30.3772,1000,İTHAL,2023-03-16,1247,,0,2,21.2333,02,HM1,1430.6396,KAPALI,2023,3,9
700221,2023-03-01,SAS23000120,2,H00002,320.01.0007,120,57.8982,120,İTHAL,2023-03-16,1247,,0,2,21.2333,02,HM1,327.2117,KAPALI,2023,3,9
700222,2023-03-01,SAS23000120,3,H00003,320.01.0007,5000,20.1853,5000,İTHAL,2023-03-22,1247,,0,2,21.2333,02,HM1,4753.2178,KAPALI,2023,3,9
700223,2023-03-02,SAS23000121,1,D00011,320.01.0038,500,50.0578,500,YERLİ,2023-03-23,1246,,0,2,21.2333,03,DG1,1178.757,KAPALI,2023,3,9
700224,2023-03-02,SAS23000122,1,H00009,320.01.0006,5000,14.5705,5000,YERLİ,2023-05-01,1246,,0,2,21.2333,02,HM1,3431.0493,KAPALI,2023,3,9
700225,2023-03-02,SAS23000122,2,H00002,320.01.0006,250,68.9574,0,YERLİ,2023-04-16,1246,-1201,250,2,21.2333,02,HM1,811.9016,ACIK,2023,3,9
700226,2023-03-02,SAS23000123,1,D00011,320.01.0002,250,44.0759,250,YERLİ,2023-04-16,1246,,0,2,21.2333,03,DG1,518.9478,KAPALI,2023,3,9
700227,2023-03-02,SAS23000123,2,D00004,320.01.0002,5000,14.3905,5000,YERLİ,2023-05-01,1246,,0,2,21.2333,03,DG1,3388.6631,KAPALI,2023,3,9
700228,2023-03-02,SAS23000124,1,H00016,320.01.0011,120,30.4485,120,YERLİ,2023-03-17,1246,,0,2,21.2333,02,HM1,172.0797,KAPALI,2023,3,9
700229,2023-03-02,SAS23000124,2,H00005,320.01.0011,1000,29.7085,1000,YERLİ,2023-04-01,1246,,0,2,21.2333,02,HM1,1399.1466,KAPALI,2023,3,9
700230,2023-03-03,SAS23000125,1,H00007,320.01.0035,2000,65.344,2000,YERLİ,2023-05-02,1245,,0,2,21.2333,02,HM1,6154.8605,KAPALI,2023,3,9
700231,2023-03-03,SAS23000125,2,H00015,320.01.0035,250,17.7234,250,YERLİ,2023-03-13,1245,,0,2,21.2333,02,HM1,208.6746,KAPALI,2023,3,9
700232,2023-03-03,SAS23000125,3,H00005,320.01.0035,2000,33.4838,2000,YERLİ,2023-04-02,1245,,0,2,21.2333,02,HM1,3153.8951,KAPALI,2023,3,9
700233,2023-03-03,SAS23000126,1,D00009,320.01.0015,2000,42.6945,2000,İTHAL,2023-06-01,1245,,0,2,21.2333,03,DG1,4021.4663,KAPALI,2023,3,9
700234,2023-03-03,SAS23000127,1,D00006,320.01.0032,500,129.3608,500,YERLİ,2023-03-18,1245,,0,2,21.2333,03,DG1,3046.1775,KAPALI,2023,3,9
700235,2023-03-03,SAS23000127,2,H00016,320.01.0032,1000,28.8621,1000,YERLİ,2023-05-02,1245,,0,2,21.2333,02,HM1,1359.2847,KAPALI,2023,3,9
700236,2023-03-03,SAS23000127,3,H00001,320.01.0032,250,33.0846,250,YERLİ,2023-04-17,1245,,0,2,21.2333,02,HM1,389.5367,KAPALI,2023,3,9
700237,2023-03-03,SAS23000128,1,D00007,320.01.0002,250,83.0725,250,YERLİ,2023-05-02,1245,,0,2,21.2333,03,DG1,978.0922,KAPALI,2023,3,9
700238,2023-03-03,SAS23000128,2,H00006,320.01.0002,2000,62.0188,2000,YERLİ,2023-06-01,1245,,0,2,21.2333,02,HM1,5841.6544,KAPALI,2023,3,9
700239,2023-03-06,SAS23000129,1,H00007,320.01.0001,500,70.3233,500,YERLİ,2023-03-21,1242,,0,2,21.2333,02,HM1,1655.9673,KAPALI,2023,3,10
700240,2023-03-06,SAS23000130,1,H00016,320.01.0015,2000,30.1734,2000,İTHAL,2023-03-16,1242,,0,2,21.2333,02,HM1,2842.083,KAPALI,2023,3,10
700241,2023-03-06,SAS23000130,2,H00004,320.01.0015,500,13.4979,500,İTHAL,2023-03-27,1242,,0,2,21.2333,02,HM1,317.8474,KAPALI,2023,3,10
700242,2023-03-06,SAS23000130,3,D00011,320.01.0015,10000,52.1395,10000,İTHAL,2023-06-04,1242,,0,2,21.2333,03,DG1,24555.5331,KAPALI,2023,3,10
700243,2023-03-06,SAS23000131,1,H00014,320.01.0003,5000,50.6708,5000,YERLİ,2023-03-21,1242,,0,2,21.2333,02,HM1,11931.9183,KAPALI,2023,3,10
700244,2023-03-07,SAS23000132,1,D00007,320.01.0022,2000,91.1629,2000,İTHAL,2023-04-06,1241,,0,2,21.2333,03,DG1,8586.7859,KAPALI,2023,3,10
700245,2023-03-07,SAS23000132,2,H00009,320.01.0022,1000,13.5622,1000,İTHAL,2023-05-06,1241,,0,2,21.2333,02,HM1,638.7231,KAPALI,2023,3,10
700246,2023-03-07,SAS23000133,1,D00003,320.01.0031,5000,185.183,5000,YERLİ,2023-03-17,1241,,0,2,21.2333,03,DG1,43606.7404,KAPALI,2023,3,10
700247,2023-03-07,SAS23000133,2,D00008,320.01.0031,10000,227.8221,10000,YERLİ,2023-03-28,1241,,0,2,21.2333,03,DG1,107294.721,KAPALI,2023,3,10
700248,2023-03-07,SAS23000134,1,H00002,320.01.0015,120,67.1235,120,İTHAL,2023-06-05,1241,,0,2,21.2333,02,HM1,379.3485,KAPALI,2023,3,10
700249,2023-03-07,SAS23000134,2,H00002,320.01.0015,120,55.5788,120,İTHAL,2023-05-06,1241,,0,2,21.2333,02,HM1,314.1036,KAPALI,2023,3,10
700250,2023-03-07,SAS23000134,3,H00012,320.01.0015,5000,65.2462,5000,İTHAL,2023-03-28,1241,,0,2,21.2333,02,HM1,15364.1215,KAPALI,2023,3,10
700251,2023-03-08,SAS23000135,1,H00008,320.01.0008,10000,12.7157,10000,YERLİ,2023-03-29,1240,,0,2,21.2333,02,HM1,5988.5651,KAPALI,2023,3,10
700252,2023-03-08,SAS23000136,1,D00009,320.01.0006,120,39.6776,120,YERLİ,2023-04-07,1240,,0,2,21.2333,03,DG1,224.238,KAPALI,2023,3,10
700253,2023-03-08,SAS23000137,1,H00015,320.01.0006,500,17.1372,500,YERLİ,2023-03-29,1240,,0,2,21.2333,02,HM1,403.5454,KAPALI,2023,3,10
700254,2023-03-08,SAS23000137,2,D00007,320.01.0006,500,83.8825,500,YERLİ,2023-05-07,1240,,0,2,21.2333,03,DG1,1975.2582,KAPALI,2023,3,10
700255,2023-03-08,SAS23000137,3,H00013,320.01.0006,5000,33.1105,5000,YERLİ,2023-04-22,1240,,0,2,21.2333,02,HM1,7796.8333,KAPALI,2023,3,10
700256,2023-03-09,SAS23000138,1,D00004,320.01.0036,120,13.4972,120,İTHAL,2023-05-08,1239,,0,2,21.2333,03,DG1,76.2794,KAPALI,2023,3,10
700257,2023-03-09,SAS23000138,2,D00004,320.01.0036,500,16.2456,500,İTHAL,2023-04-08,1239,,0,2,21.2333,03,DG1,382.5501,KAPALI,2023,3,10
700258,2023-03-09,SAS23000138,3,H00015,320.01.0036,120,18.3822,120,İTHAL,2023-05-08,1239,,0,2,21.2333,02,HM1,103.887,KAPALI,2023,3,10
700259,2023-03-09,SAS23000139,1,D00006,320.01.0015,250,124.28,250,İTHAL,2023-03-19,1239,,0,2,21.2333,03,DG1,1463.2676,KAPALI,2023,3,10
700260,2023-03-09,SAS23000140,1,H00011,320.01.0005,10000,32.6079,10000,İTHAL,2023-04-23,1239,,0,2,21.2333,02,HM1,15356.9629,KAPALI,2023,3,10
700261,2023-03-09,SAS23000140,2,H00011,320.01.0005,10000,33.0379,10000,İTHAL,2023-03-30,1239,,0,2,21.2333,02,HM1,15559.475,KAPALI,2023,3,10
700262,2023-03-09,SAS23000141,1,H00003,320.01.0006,2000,23.2342,2000,YERLİ,2023-04-23,1239,,0,2,21.2333,02,HM1,2188.4681,KAPALI,2023,3,10
700263,2023-03-09,SAS23000141,2,H00013,320.01.0006,5000,39.755,5000,YERLİ,2023-03-30,1239,,0,2,21.2333,02,HM1,9361.4747,KAPALI,2023,3,10
700264,2023-03-10,SAS23000142,1,D00008,320.01.0008,500,215.2479,500,YERLİ,2023-06-08,1238,,0,2,21.2333,03,DG1,5068.6398,KAPALI,2023,3,10
700265,2023-03-10,SAS23000142,2,D00008,320.01.0008,1000,208.5445,1000,YERLİ,2023-06-08,1238,,0,2,21.2333,03,DG1,9821.5774,KAPALI,2023,3,10
700266,2023-03-10,SAS23000142,3,H00007,320.01.0008,2000,63.9077,2000,YERLİ,2023-03-31,1238,,0,2,21.2333,02,HM1,6019.573,KAPALI,2023,3,10
700267,2023-03-10,SAS23000143,1,D00002,320.01.0001,120,100.8924,120,YERLİ,2023-05-09,1238,,0,2,21.2333,03,DG1,570.1934,KAPALI,2023,3,10
700268,2023-03-10,SAS23000143,2,H00005,320.01.0001,10000,35.4484,10000,YERLİ,2023-04-24,1238,,0,2,21.2333,02,HM1,16694.7201,KAPALI,2023,3,10
700269,2023-03-10,SAS23000143,3,D00004,320.01.0001,1000,14.3826,500,YERLİ,2023-04-24,1238,-1193,500,2,21.2333,03,DG1,677.3606,ACIK,2023,3,10
700270,2023-03-10,SAS23000144,1,H00010,320.01.0003,5000,16.0824,5000,YERLİ,2023-03-25,1238,,0,2,21.2333,02,HM1,3787.0703,KAPALI,2023,3,10
700271,2023-03-10,SAS23000144,2,D00009,320.01.0003,500,47.3647,0,YERLİ,2023-03-25,1238,-1223,500,2,21.2333,03,DG1,1115.3401,ACIK,2023,3,10
700272,2023-03-13,SAS23000145,1,H00010,320.01.0051,1000,18.2386,1000,YERLİ,2023-06-11,1235,,0,2,21.2333,02,HM1,858.9621,KAPALI,2023,3,11
700273,2023-03-13,SAS23000145,2,D00012,320.01.0051,120,101.514,120,YERLİ,2023-03-28,1235,,0,2,21.2333,03,DG1,573.7064,KAPALI,2023,3,11
700274,2023-03-13,SAS23000146,1,D00001,320.01.0004,5000,174.1778,2500,YERLİ,2023-03-28,1235,-1220,2500,2,21.2333,03,DG1,41015.2449,ACIK,2023,3,11
700275,2023-03-13,SAS23000146,2,H00006,320.01.0004,2000,62.0661,2000,YERLİ,2023-05-12,1235,,0,2,21.2333,02,HM1,5846.1096,KAPALI,2023,3,11
700276,2023-03-13,SAS23000147,1,D00001,320.01.0023,500,166.6521,500,YERLİ,2023-03-28,1235,,0,2,21.2333,03,DG1,3924.3099,KAPALI,2023,3,11
700277,2023-03-15,SAS23000148,1,D00009,320.01.0013,120,44.1021,120,YERLİ,2023-03-30,1233,,0,2,21.2333,03,DG1,249.243,KAPALI,2023,3,11
700278,2023-03-15,SAS23000149,1,D00007,320.01.0015,10000,92.2533,10000,İTHAL,2023-03-30,1233,,0,2,21.2333,03,DG1,43447.4622,KAPALI,2023,3,11
700279,2023-03-15,SAS23000149,2,H00016,320.01.0015,500,31.3385,500,İTHAL,2023-03-25,1233,,0,2,21.2333,02,HM1,737.9564,KAPALI,2023,3,11
700280,2023-03-15,SAS23000149,3,H00015,320.01.0015,250,16.4728,250,İTHAL,2023-03-30,1233,,0,2,21.2333,02,HM1,193.9501,KAPALI,2023,3,11
700281,2023-03-15,SAS23000150,1,H00007,320.01.0013,120,58.5251,120,YERLİ,2023-05-14,1233,,0,2,21.2333,02,HM1,330.7546,KAPALI,2023,3,11
700282,2023-03-16,SAS23000151,1,H00007,320.01.0010,250,60.2884,250,YERLİ,2023-03-26,1232,,0,2,21.2333,02,HM1,709.8331,KAPALI,2023,3,11
700283,2023-03-16,SAS23000152,1,H00013,320.01.0008,500,33.5883,500,YERLİ,2023-03-26,1232,,0,2,21.2333,02,HM1,790.9345,KAPALI,2023,3,11
700284,2023-03-16,SAS23000152,2,H00003,320.01.0008,2000,23.0465,1000,YERLİ,2023-04-15,1232,-1202,1000,2,21.2333,02,HM1,2170.7883,ACIK,2023,3,11
700285,2023-03-16,SAS23000153,1,D00003,320.01.0003,250,202.4228,0,YERLİ,2023-06-14,1232,-1142,250,2,21.2333,03,DG1,2383.3177,ACIK,2023,3,11
700286,2023-03-16,SAS23000153,2,H00013,320.01.0003,2000,40.4907,2000,YERLİ,2023-06-14,1232,,0,2,21.2333,02,HM1,3813.8867,KAPALI,2023,3,11
700287,2023-03-17,SAS23000154,1,D00007,320.01.0012,120,82.2273,120,YERLİ,2023-06-15,1231,,0,2,21.2333,03,DG1,464.7076,KAPALI,2023,3,11
700288,2023-03-17,SAS23000155,1,D00010,320.01.0020,250,194.6803,250,YERLİ,2023-05-16,1231,,0,2,21.2333,03,DG1,2292.1578,KAPALI,2023,3,11
700289,2023-03-17,SAS23000156,1,H00009,320.01.0002,500,13.7189,250,YERLİ,2023-04-01,1231,-1216,250,2,21.2333,02,HM1,323.0515,ACIK,2023,3,11
700290,2023-03-17,SAS23000156,2,D00011,320.01.0002,2000,51.5221,2000,YERLİ,2023-05-16,1231,,0,2,21.2333,03,DG1,4852.9527,KAPALI,2023,3,11
700291,2023-03-20,SAS23000157,1,D00002,320.01.0001,1000,94.2216,1000,YERLİ,2023-04-04,1228,,0,2,21.2333,03,DG1,4437.445,KAPALI,2023,3,12
700292,2023-03-20,SAS23000157,2,H00013,320.01.0001,120,40.1248,120,YERLİ,2023-03-30,1228,,0,2,21.2333,02,HM1,226.7653,KAPALI,2023,3,12
700293,2023-03-21,SAS23000158,1,H00011,320.01.0002,10000,35.5295,0,YERLİ,2023-05-20,1227,-1167,10000,2,21.2333,02,HM1,16732.9148,ACIK,2023,3,12
700294,2023-03-21,SAS23000158,2,D00006,320.01.0002,5000,107.7451,5000,YERLİ,2023-05-05,1227,,0,2,21.2333,03,DG1,25371.7274,KAPALI,2023,3,12
700295,2023-03-21,SAS23000159,1,D00002,320.01.0018,1000,91.7547,1000,İTHAL,2023-05-20,1227,,0,2,21.2333,03,DG1,4321.2642,KAPALI,2023,3,12
700296,2023-03-21,SAS23000159,2,D00011,320.01.0018,500,48.8743,500,İTHAL,2023-04-20,1227,,0,2,21.2333,03,DG1,1150.888,KAPALI,2023,3,12
700297,2023-03-21,SAS23000160,1,H00004,320.01.0003,500,14.1107,500,YERLİ,2023-04-11,1227,,0,2,21.2333,02,HM1,332.2776,KAPALI,2023,3,12
700298,2023-03-21,SAS23000160,2,H00015,320.01.0003,500,15.4108,500,YERLİ,2023-05-05,1227,,0,2,21.2333,02,HM1,362.8922,KAPALI,2023,3,12
700299,2023-03-22,SAS23000161,1,D00003,320.01.0005,10000,173.1141,10000,İTHAL,2023-05-06,1226,,0,2,21.2333,03,DG1,81529.5314,KAPALI,2023,3,12
700300,2023-03-22,SAS23000161,2,H00009,320.01.0005,10000,13.0699,10000,İTHAL,2023-04-12,1226,,0,2,21.2333,02,HM1,6155.3786,KAPALI,2023,3,12
700301,2023-03-22,SAS23000161,3,D00005,320.01.0005,2000,190.8231,2000,İTHAL,2023-04-01,1226,,0,2,21.2333,03,DG1,17973.9466,KAPALI,2023,3,12
700302,2023-03-22,SAS23000162,1,D00009,320.01.0039,1000,44.9057,1000,YERLİ,2023-04-06,1226,,0,2,21.2333,03,DG1,2114.8715,KAPALI,2023,3,12
