STOK_KODU,CARI_KOD,FISNO,TARIH,MIKTAR1,MIKTAR2,NET_FIYAT,STHAR_GCKOD,STHAR_HTUR,DOLAR_KURU,STHAR_ACIKLAMA,EKALAN,EKALAN1,TUTAR_USD,ODE_GUN,YIL,AY,HAFTA
D00012,320.01.0044,IRS23700182,2023-05-05,5000,5000,78.5019,1,YERLİ,23.6667,Mal kabul,H,,16584.8851,90,2023,5,18
H00005,320.01.0044,IRS23700183,2023-04-28,250,0.25,32.6787,1,YERLİ,22.45,İthalat dosyası,E,Şartlı kabul,363.9053,45,2023,4,17
H00009,320.01.0009,IRS23700184,2023-03-27,2000,2,47.4027,1,YERLİ,21.2333,Kısmi teslim,E,Şartlı kabul,4464.9395,0,2023,3,13
H00003,320.01.0006,IRS23700185,2023-04-12,500,0.5,49.9759,1,YERLİ,22.45,İthalat dosyası,H,Şartlı kabul,1113.049,0,2023,4,15
H00014,320.01.0001,IRS23700186,2023-05-31,5000,5,22.6773,1,YERLİ,23.6667,Mal kabul,H,,4790.9721,45,2023,5,22
H00006,320.01.0001,IRS23700187,2023-03-25,60,0.06,59.9129,1,YERLİ,21.2333,Mal kabul,E,,169.2989,0,2023,3,12
D00005,320.01.0011,IRS23700188,2023-03-23,10000,10000,153.0722,1,YERLİ,21.2333,İthalat dosyası,E,,72090.6312,90,2023,3,12
D00010,320.01.0011,IRS23700189,2023-03-18,120,120,129.0213,1,YERLİ,21.2333,Sevk irsaliyesi,E,Şartlı kabul,729.1639,45,2023,3,11
H00014,320.01.0014,IRS23700190,2023-03-23,1000,1,19.5222,1,YERLİ,21.2333,İthalat dosyası,E,Kalite onaylı,919.4143,0,2023,3,12
D00011,320.01.0014,IRS23700191,2023-03-18,10000,10000,6.1796,1,YERLİ,21.2333,Mal kabul,H,Kalite onaylı,2910.3342,0,2023,3,11
D00005,320.01.0023,IRS23700192,2023-03-26,2000,2000,167.1867,1,İTHAL,21.2333,Kısmi teslim,H,Kalite onaylı,15747.5946,45,2023,3,12
D00012,320.01.0023,IRS23700193,2023-03-21,120,120,73.9845,1,İTHAL,21.2333,Kısmi teslim,H,Kalite onaylı,418.1234,60,2023,3,12
D00009,320.01.0011,IRS23700194,2023-03-20,2500,2500,145.0694,1,YERLİ,21.2333,Sevk irsaliyesi,H,Şartlı kabul,17080.4114,90,2023,3,12
H00016,320.01.0011,IRS23700195,2023-03-10,5000,5000,46.2559,1,YERLİ,21.2333,İthalat dosyası,H,Kalite onaylı,10892.3012,0,2023,3,10
H00008,320.01.0001,IRS23700196,2023-03-30,10000,10,34.3537,1,YERLİ,21.2333,Kısmi teslim,H,,16179.162,0,2023,3,13
D00005,320.01.0001,IRS23700198,2023-05-07,250,250,160.78,1,YERLİ,23.6667,Mal kabul,H,Şartlı kabul,1698.3779,0,2023,5,18
H00015,320.01.0031,IRS23700199,2023-05-31,10000,10,26.2143,1,YERLİ,23.6667,Mal kabul,H,Kalite onaylı,11076.4492,60,2023,5,22
H00014,320.01.0001,IRS23700200,2023-05-02,10000,10,21.6859,1,YERLİ,23.6667,Sevk irsaliyesi,H,,9163.0434,45,2023,5,18
H00007,320.01.0001,IRS23700201,2023-03-18,120,0.12,25.8079,1,YERLİ,21.2333,Kısmi teslim,E,,145.8534,45,2023,3,11
H00011,320.01.0001,IRS23700202,2023-06-01,2000,2,24.8919,1,YERLİ,24.8833,İthalat dosyası,E,Kalite onaylı,2000.6912,30,2023,6,22
D00002,320.01.0012,IRS23700203,2023-04-30,5000,5000,37.1205,1,YERLİ,22.45,İthalat dosyası,H,Kalite onaylı,8267.3719,90,2023,4,17
H00008,320.01.0012,IRS23700204,2023-03-24,120,0.12,35.907,1,YERLİ,21.2333,İthalat dosyası,H,Şartlı kabul,202.9284,45,2023,3,12
H00006,320.01.0026,IRS23700205,2023-03-16,250,0.25,62.1977,1,YERLİ,21.2333,İthalat dosyası,H,,732.3132,60,2023,3,11
D00005,320.01.0031,IRS23700206,2023-03-22,500,500,172.7412,1,YERLİ,21.2333,İthalat dosyası,E,Kalite onaylı,4067.6956,90,2023,3,12
D00002,320.01.0031,IRS23700207,2023-04-18,10000,10000,34.3393,1,YERLİ,22.45,Kısmi teslim,H,Şartlı kabul,15295.902,60,2023,4,16
H00003,320.01.0001,IRS23700208,2023-05-08,60,0.06,50.9092,1,YERLİ,23.6667,Kısmi teslim,H,,129.0654,60,2023,5,19
H00016,320.01.0001,IRS23700209,2023-04-11,2500,2500,51.4609,1,YERLİ,22.45,Mal kabul,E,Şartlı kabul,5730.6125,45,2023,4,15
D00001,320.01.0021,IRS23700210,2023-04-03,500,500,20.9588,1,YERLİ,22.45,Numune kabul,E,Kalite onaylı,466.7884,30,2023,4,14
D00007,320.01.0021,IRS23700211,2023-04-21,1000,1000,56.9516,1,YERLİ,22.45,Kısmi teslim,H,,2536.8196,45,2023,4,16
D00004,320.01.0021,IRS23700212,2023-04-25,250,250,50.2354,1,YERLİ,22.45,Sevk irsaliyesi,H,Şartlı kabul,559.4143,0,2023,4,17
H00009,320.01.0030,IRS23700213,2023-03-09,2000,2,44.6122,1,YERLİ,21.2333,Numune kabul,H,Kalite onaylı,4202.0976,60,2023,3,10
H00009,320.01.0015,IRS23700214,2023-05-10,10000,10,44.8988,1,YERLİ,23.6667,Sevk irsaliyesi,E,Şartlı kabul,18971.2972,0,2023,5,19
D00007,320.01.0015,IRS23700215,2023-06-09,2000,2000,46.7574,1,YERLİ,24.8833,İthalat dosyası,E,,3758.135,90,2023,6,23
H00005,320.01.0001,IRS23700217,2023-04-14,500,0.5,38.1981,1,YERLİ,22.45,Sevk irsaliyesi,E,Şartlı kabul,850.7372,90,2023,4,15
D00008,320.01.0001,IRS23700218,2023-03-27,120,120,196.6426,1,YERLİ,21.2333,İthalat dosyası,H,,1111.3257,0,2023,3,13
D00002,320.01.0001,IRS23700219,2023-05-06,5000,5000,40.598,1,YERLİ,23.6667,Sevk irsaliyesi,E,Kalite onaylı,8577.0302,30,2023,5,18
H00016,320.01.0001,IRS23700220,2023-03-26,2000,2000,54.9161,1,YERLİ,21.2333,İthalat dosyası,E,Kalite onaylı,5172.6392,60,2023,3,12
D00009,320.01.0009,IRS23700221,2023-03-20,1000,1000,149.5005,1,YERLİ,21.2333,Sevk irsaliyesi,H,Şartlı kabul,7040.8509,45,2023,3,12
H00005,320.01.0043,IRS23700222,2023-04-24,500,0.5,37.6121,1,İTHAL,22.45,Kısmi teslim,H,Şartlı kabul,837.686,45,2023,4,17
D00001,320.01.0043,IRS23700223,2023-03-17,1000,1000,22.4991,1,İTHAL,21.2333,İthalat dosyası,E,Kalite onaylı,1059.6139,30,2023,3,11
H00008,320.01.0043,IRS23700224,2023-06-10,1000,1,39.1826,1,İTHAL,24.8833,Mal kabul,H,Şartlı kabul,1574.6545,60,2023,6,23
H00002,320.01.0028,IRS23700225,2023-04-19,2000,2,14.1292,1,YERLİ,22.45,Numune kabul,H,Kalite onaylı,1258.7261,90,2023,4,16
H00001,320.01.0042,IRS23700226,2023-04-16,5000,5,34.3858,1,YERLİ,22.45,Mal kabul,H,Şartlı kabul,7658.3073,60,2023,4,15
H00005,320.01.0042,IRS23700227,2023-04-29,10000,10,33.2761,1,YERLİ,22.45,Mal kabul,H,,14822.3163,30,2023,4,17
D00004,320.01.0045,IRS23700228,2023-05-09,250,250,50.2592,1,YERLİ,23.6667,Sevk irsaliyesi,H,,530.9063,90,2023,5,19
D00004,320.01.0045,IRS23700229,2023-03-25,120,120,45.7492,1,YERLİ,21.2333,Sevk irsaliyesi,E,Şartlı kabul,258.5516,45,2023,3,12
H00010,320.01.0018,IRS23700230,2023-03-20,500,0.5,14.2355,1,YERLİ,21.2333,Numune kabul,H,,335.2164,60,2023,3,12
H00011,320.01.0004,IRS23700231,2023-03-23,1000,1,22.0189,1,YERLİ,21.2333,Kısmi teslim,E,Şartlı kabul,1036.9985,0,2023,3,12
D00001,320.01.0004,IRS23700232,2023-06-01,5000,5000,26.412,1,YERLİ,24.8833,Kısmi teslim,H,,5307.1739,0,2023,6,22
H00014,320.01.0002,IRS23700233,2023-04-11,250,0.25,22.1705,1,YERLİ,22.45,Mal kabul,H,Şartlı kabul,246.8875,45,2023,4,15
H00008,320.01.0001,IRS23700234,2023-05-19,1000,1,39.6176,1,YERLİ,23.6667,Numune kabul,H,Kalite onaylı,1673.9807,30,2023,5,20
D00003,320.01.0001,IRS23700235,2023-03-22,120,120,171.016,1,YERLİ,21.2333,İthalat dosyası,E,Kalite onaylı,966.497,0,2023,3,12
D00007,320.01.0001,IRS23700236,2023-03-21,2000,2000,56.0486,1,YERLİ,21.2333,İthalat dosyası,H,Kalite onaylı,5279.3113,0,2023,3,12
D00011,320.01.0013,IRS23700237,2023-05-11,2000,2000,6.5941,1,YERLİ,23.6667,Mal kabul,E,Kalite onaylı,557.2471,30,2023,5,19
H00006,320.01.0004,IRS23700240,2023-05-09,1000,1,65.4306,1,YERLİ,23.6667,Sevk irsaliyesi,H,,2764.6693,60,2023,5,19
H00012,320.01.0004,IRS23700241,2023-05-15,120,120,21.5673,1,YERLİ,23.6667,Kısmi teslim,H,,109.3552,45,2023,5,20
D00001,320.01.0004,IRS23700242,2023-04-06,1000,1000,23.3649,1,YERLİ,22.45,Sevk irsaliyesi,E,Kalite onaylı,1040.7528,60,2023,4,14
H00013,320.01.0005,IRS23700243,2023-03-24,120,120,54.9336,1,YERLİ,21.2333,Numune kabul,E,Kalite onaylı,310.4573,0,2023,3,12
D00001,320.01.0005,IRS23700244,2023-05-16,120,120,20.7766,1,YERLİ,23.6667,İthalat dosyası,E,,105.346,60,2023,5,20
D00009,320.01.0001,IRS23700245,2023-04-27,500,500,141.6885,1,YERLİ,22.45,Numune kabul,E,Şartlı kabul,3155.6459,30,2023,4,17
H00007,320.01.0019,IRS23700246,2023-05-19,2000,2,26.513,1,YERLİ,23.6667,Numune kabul,H,Kalite onaylı,2240.5321,0,2023,5,20
H00002,320.01.0019,IRS23700247,2023-04-13,120,0.12,14.0084,1,YERLİ,22.45,Sevk irsaliyesi,H,Şartlı kabul,74.8779,60,2023,4,15
D00012,320.01.0002,IRS23700248,2023-03-28,5000,5000,83.3177,1,YERLİ,21.2333,Mal kabul,H,Kalite onaylı,19619.5834,30,2023,3,13
H00002,320.01.0002,IRS23700249,2023-03-28,10000,10,14.1665,1,YERLİ,21.2333,İthalat dosyası,H,Kalite onaylı,6671.8315,30,2023,3,13
H00016,320.01.0050,IRS23700250,2023-04-02,120,120,58.0652,1,YERLİ,22.45,Mal kabul,E,Şartlı kabul,310.3708,45,2023,4,13
H00015,320.01.0012,IRS23700251,2023-04-07,500,0.5,26.1599,1,YERLİ,22.45,Sevk irsaliyesi,E,,582.6258,0,2023,4,14
H00008,320.01.0012,IRS23700252,2023-04-21,5000,5,36.0281,1,YERLİ,22.45,Numune kabul,H,Şartlı kabul,8024.0757,60,2023,4,16
H00004,320.01.0012,IRS23700253,2023-04-21,120,0.12,44.1043,1,YERLİ,22.45,Sevk irsaliyesi,H,,235.7468,0,2023,4,16
D00009,320.01.0015,IRS23700254,2023-04-26,120,120,151.7243,1,YERLİ,22.45,Numune kabul,H,Kalite onaylı,810.9985,30,2023,4,17
D00005,320.01.0015,IRS23700255,2023-04-09,2000,2000,194.6268,1,YERLİ,22.45,İthalat dosyası,E,,17338.6904,0,2023,4,14
H00001,320.01.0035,IRS23700256,2023-04-23,2000,2,33.304,1,İTHAL,22.45,İthalat dosyası,H,Şartlı kabul,2966.9488,45,2023,4,16
D00004,320.01.0001,IRS23700257,2023-04-07,500,500,40.4339,1,YERLİ,22.45,Mal kabul,E,Kalite onaylı,900.5323,45,2023,4,14
H00010,320.01.0053,IRS23700258,2023-04-09,500,0.5,14.8585,1,İTHAL,22.45,İthalat dosyası,E,,330.9243,30,2023,4,14
H00016,320.01.0053,IRS23700259,2023-05-18,120,120,55.1771,1,İTHAL,23.6667,Mal kabul,E,Şartlı kabul,279.7708,45,2023,5,20
H00015,320.01.0054,IRS23700260,2023-04-15,2000,2,23.2768,1,YERLİ,22.45,İthalat dosyası,H,,2073.657,60,2023,4,15
D00006,320.01.0054,IRS23700261,2023-04-01,120,120,208.8059,1,YERLİ,22.45,İthalat dosyası,H,,1116.1117,60,2023,4,13
H00006,320.01.0054,IRS23700262,2023-03-23,10000,10,61.9521,1,YERLİ,21.2333,Mal kabul,H,,29176.859,60,2023,3,12
H00002,320.01.0041,IRS23700263,2023-04-27,10000,10,12.4323,1,İTHAL,22.45,Sevk irsaliyesi,E,Şartlı kabul,5537.7728,60,2023,4,17
H00005,320.01.0041,IRS23700264,2023-04-03,1000,1,38.1795,1,İTHAL,22.45,Mal kabul,E,,1700.6459,45,2023,4,14
D00001,320.01.0036,IRS23700265,2023-04-05,500,500,22.1883,1,YERLİ,22.45,Numune kabul,E,Şartlı kabul,494.1715,60,2023,4,14
H00003,320.01.0036,IRS23700266,2023-04-26,120,0.12,52.6336,1,YERLİ,22.45,Sevk irsaliyesi,H,,281.3377,45,2023,4,17
D00001,320.01.0042,IRS23700267,2023-04-13,250,250,24.6074,1,YERLİ,22.45,Sevk irsaliyesi,E,,274.0245,90,2023,4,15
D00003,320.01.0009,IRS23700268,2023-05-03,1000,1000,180.6327,1,YERLİ,23.6667,Sevk irsaliyesi,H,Kalite onaylı,7632.3569,90,2023,5,18
D00006,320.01.0009,IRS23700269,2023-04-10,10000,10000,177.4395,1,YERLİ,22.45,Numune kabul,E,,79037.6392,60,2023,4,15
H00012,320.01.0001,IRS23700270,2023-04-05,1000,1000,21.7627,1,YERLİ,22.45,Mal kabul,E,Şartlı kabul,969.3853,60,2023,4,14
H00001,320.01.0005,IRS23700271,2023-04-17,1000,1,34.3026,1,YERLİ,22.45,Sevk irsaliyesi,H,Şartlı kabul,1527.9555,60,2023,4,16
H00014,320.01.0005,IRS23700272,2023-04-10,250,0.25,20.1548,1,YERLİ,22.45,Kısmi teslim,E,,224.441,30,2023,4,15
H00006,320.01.0015,IRS23700273,2023-03-24,1000,1,68.7014,1,YERLİ,21.2333,Numune kabul,H,,3235.5498,30,2023,3,12
H00010,320.01.0015,IRS23700274,2023-05-19,1000,1,16.2841,1,YERLİ,23.6667,Kısmi teslim,H,Kalite onaylı,688.0596,0,2023,5,20
H00012,320.01.0015,IRS23700275,2023-04-29,2000,2000,20.3646,1,YERLİ,22.45,İthalat dosyası,H,,1814.2183,60,2023,4,17
H00014,320.01.0001,IRS23700276,2023-05-20,1000,1,24.9142,1,YERLİ,23.6667,Kısmi teslim,H,Kalite onaylı,1052.7112,45,2023,5,20
H00013,320.01.0001,IRS23700277,2023-06-25,10000,10000,58.0277,1,YERLİ,24.8833,Sevk irsaliyesi,E,,23319.9375,45,2023,6,25
H00006,320.01.0013,IRS23700278,2023-06-23,500,0.5,74.3084,1,YERLİ,24.8833,Numune kabul,H,Kalite onaylı,1493.138,60,2023,6,25
H00006,320.01.0013,IRS23700279,2023-05-06,500,0.5,70.8899,1,YERLİ,23.6667,Sevk irsaliyesi,E,Şartlı kabul,1497.6718,90,2023,5,18
H00003,320.01.0001,IRS23700280,2023-04-11,2000,2,48.7547,1,YERLİ,22.45,İthalat dosyası,E,Şartlı kabul,4343.4031,45,2023,4,15
H00006,320.01.0020,IRS23700281,2023-04-01,120,0.12,73.9287,1,YERLİ,22.45,İthalat dosyası,E,Kalite onaylı,395.1645,45,2023,4,13
D00012,320.01.0020,IRS23700282,2023-05-23,500,500,93.1719,1,YERLİ,23.6667,Kısmi teslim,H,,1968.4177,0,2023,5,21
H00007,320.01.0023,IRS23700283,2023-05-08,10000,10,29.5144,1,İTHAL,23.6667,İthalat dosyası,E,Şartlı kabul,12470.8557,0,2023,5,19
H00003,320.01.0015,IRS23700284,2023-06-18,10000,10,53.5141,1,YERLİ,24.8833,Numune kabul,E,Şartlı kabul,21506.0301,90,2023,6,24
D00007,320.01.0015,IRS23700285,2023-04-11,10000,10000,55.3583,1,YERLİ,22.45,Mal kabul,E,Şartlı kabul,24658.4855,30,2023,4,15
H00003,320.01.0015,IRS23700286,2023-05-03,500,0.5,53.8221,1,YERLİ,23.6667,Mal kabul,E,Şartlı kabul,1137.085,30,2023,5,18
D00005,320.01.0014,IRS23700287,2023-05-17,10000,10000,178.5102,1,YERLİ,23.6667,Sevk irsaliyesi,H,Şartlı kabul,75426.7388,45,2023,5,20
D00005,320.01.0014,IRS23700288,2023-04-29,250,250,195.8099,1,YERLİ,22.45,Numune kabul,H,,2180.5111,0,2023,4,17
H00005,320.01.0014,IRS23700289,2023-05-27,250,0.25,35.7608,1,YERLİ,23.6667,Mal kabul,E,Şartlı kabul,377.7544,90,2023,5,21
H00013,320.01.0014,IRS23700290,2023-04-07,10000,10000,55.0326,1,YERLİ,22.45,Sevk irsaliyesi,H,Kalite onaylı,24513.4076,0,2023,4,14
H00001,320.01.0002,IRS23700291,2023-06-02,1000,1,37.1519,1,YERLİ,24.8833,İthalat dosyası,H,Kalite onaylı,1493.0455,0,2023,6,22
H00009,320.01.0005,IRS23700292,2023-04-11,500,0.5,48.2585,1,YERLİ,22.45,Sevk irsaliyesi,H,,1074.7996,30,2023,4,15
H00014,320.01.0005,IRS23700293,2023-04-28,500,0.5,22.0469,1,YERLİ,22.45,Mal kabul,E,,491.0223,60,2023,4,17
D00011,320.01.0027,IRS23700294,2023-04-13,500,500,6.6966,1,YERLİ,22.45,İthalat dosyası,E,Şartlı kabul,149.1448,0,2023,4,15
D00004,320.01.0011,IRS23700295,2023-04-09,120,120,42.4409,1,YERLİ,22.45,Numune kabul,E,Şartlı kabul,226.8556,0,2023,4,14
D00011,320.01.0011,IRS23700296,2023-05-06,250,250,5.8411,1,YERLİ,23.6667,Kısmi teslim,E,,61.7017,90,2023,5,18
D00012,320.01.0007,IRS23700297,2023-04-24,5000,5000,86.2076,1,YERLİ,22.45,Numune kabul,E,Kalite onaylı,19199.9109,90,2023,4,17
H00003,320.01.0007,IRS23700298,2023-05-08,120,0.12,43.6284,1,YERLİ,23.6667,Numune kabul,H,Kalite onaylı,221.2141,0,2023,5,19
H00014,320.01.0007,IRS23700299,2023-04-22,120,0.12,24.1684,1,YERLİ,22.45,Mal kabul,E,Kalite onaylı,129.1852,0,2023,4,16
H00014,320.01.0001,IRS23700300,2023-04-09,500,0.5,23.5249,1,YERLİ,22.45,Sevk irsaliyesi,E,Kalite onaylı,523.9399,45,2023,4,14
D00001,320.01.0001,IRS23700302,2023-04-21,2000,2000,26.1373,1,YERLİ,22.45,Numune kabul,E,Şartlı kabul,2328.49,90,2023,4,16
H00004,320.01.0006,IRS23700303,2023-04-23,250,0.25,50.9287,1,YERLİ,22.45,Sevk irsaliyesi,H,,567.1347,45,2023,4,16
H00012,320.01.0006,IRS23700304,2023-05-04,250,250,18.0369,1,YERLİ,23.6667,Kısmi teslim,H,Şartlı kabul,190.5304,45,2023,5,18
H00015,320.01.0010,IRS23700305,2023-05-21,500,0.5,29.2492,1,YERLİ,23.6667,Sevk irsaliyesi,E,Şartlı kabul,617.94,0,2023,5,20
H00002,320.01.0013,IRS23700306,2023-05-22,60,0.06,13.2226,1,YERLİ,23.6667,Sevk irsaliyesi,H,Kalite onaylı,33.522,30,2023,5,21
H00002,320.01.0013,IRS23700307,2023-04-06,250,0.25,12.2971,1,YERLİ,22.45,Mal kabul,H,Kalite onaylı,136.9388,45,2023,4,14
D00002,320.01.0004,IRS23700308,2023-04-13,1000,1000,41.5953,1,YERLİ,22.45,Sevk irsaliyesi,H,Şartlı kabul,1852.7973,0,2023,4,15
H00014,320.01.0004,IRS23700309,2023-04-06,2000,2,24.3969,1,YERLİ,22.45,Numune kabul,E,Şartlı kabul,2173.4432,45,2023,4,14
D00006,320.01.0007,IRS23700310,2023-06-04,120,120,187.3185,1,YERLİ,24.8833,Sevk irsaliyesi,H,,903.3456,90,2023,6,22
D00002,320.01.0007,IRS23700311,2023-04-16,2000,2000,34.6504,1,YERLİ,22.45,Numune kabul,E,Şartlı kabul,3086.8953,0,2023,4,15
H00011,320.01.0007,IRS23700312,2023-05-05,250,0.25,21.5967,1,YERLİ,23.6667,İthalat dosyası,E,Kalite onaylı,228.1338,90,2023,5,18
D00002,320.01.0014,IRS23700313,2023-04-23,5000,5000,35.0312,1,YERLİ,22.45,Mal kabul,H,Şartlı kabul,7802.049,0,2023,4,16
D00004,320.01.0010,IRS23700314,2023-04-16,2000,2000,45.4234,1,YERLİ,22.45,İthalat dosyası,H,Kalite onaylı,4046.6281,60,2023,4,15
D00010,320.01.0010,IRS23700315,2023-04-09,1000,1000,141.5497,1,YERLİ,22.45,Mal kabul,E,,6305.1091,90,2023,4,14
H00001,320.01.0010,IRS23700316,2023-05-07,5000,5,31.9785,1,YERLİ,23.6667,Mal kabul,E,Kalite onaylı,6756.0116,60,2023,5,18
D00002,320.01.0007,IRS23700317,2023-05-03,250,250,41.1924,1,YERLİ,23.6667,Mal kabul,H,,435.1304,30,2023,5,18
H00012,320.01.0011,IRS23700318,2023-04-15,2000,2000,17.8699,1,YERLİ,22.45,Mal kabul,E,Kalite onaylı,1591.9733,0,2023,4,15
D00007,320.01.0002,IRS23700319,2023-04-19,1000,1000,55.818,1,YERLİ,22.45,Kısmi teslim,E,Kalite onaylı,2486.3252,30,2023,4,16
D00008,320.01.0003,IRS23700320,2023-05-03,2000,2000,177.8757,1,İTHAL,23.6667,İthalat dosyası,H,Şartlı kabul,15031.7281,0,2023,5,18
H00005,320.01.0003,IRS23700321,2023-04-29,10000,10,34.8478,1,İTHAL,22.45,Kısmi teslim,H,,15522.4053,60,2023,4,17
H00004,320.01.0007,IRS23700322,2023-04-14,250,0.25,44.0047,1,YERLİ,22.45,Numune kabul,H,,490.0301,0,2023,4,15
H00002,320.01.0007,IRS23700323,2023-05-05,5000,5,12.9826,1,YERLİ,23.6667,İthalat dosyası,E,,2742.799,90,2023,5,18
H00013,320.01.0008,IRS23700324,2023-05-05,2000,2000,64.1494,1,YERLİ,23.6667,Sevk irsaliyesi,H,Şartlı kabul,5421.0684,90,2023,5,18
H00004,320.01.0008,IRS23700325,2023-05-01,5000,5,45.0516,1,YERLİ,23.6667,Sevk irsaliyesi,H,Şartlı kabul,9517.9303,60,2023,5,18
D00008,320.01.0003,IRS23700326,2023-04-22,2000,2000,213.9054,1,İTHAL,22.45,Sevk irsaliyesi,H,Kalite onaylı,19056.1604,60,2023,4,16
D00011,320.01.0003,IRS23700327,2023-06-08,250,250,6.683,1,İTHAL,24.8833,Sevk irsaliyesi,H,,67.1434,45,2023,6,23
D00006,320.01.0001,IRS23700328,2023-05-31,1000,1000,179.5239,1,YERLİ,23.6667,Mal kabul,E,,7585.5062,0,2023,5,22
H00008,320.01.0001,IRS23700329,2023-04-17,120,0.12,40.5165,1,YERLİ,22.45,Numune kabul,E,Şartlı kabul,216.5693,45,2023,4,16
H00008,320.01.0007,IRS23700330,2023-04-14,10000,10,38.6582,1,YERLİ,22.45,Numune kabul,H,,17219.6882,0,2023,4,15
H00005,320.01.0007,IRS23700331,2023-05-16,250,0.25,38.997,1,YERLİ,23.6667,Kısmi teslim,E,,411.9396,45,2023,5,20
H00011,320.01.0009,IRS23700332,2023-05-26,5000,5,23.2137,1,YERLİ,23.6667,Kısmi teslim,H,Şartlı kabul,4904.2959,90,2023,5,21
H00009,320.01.0009,IRS23700333,2023-04-12,10000,10,50.2952,1,YERLİ,22.45,Kısmi teslim,E,,22403.2071,0,2023,4,15
D00001,320.01.0009,IRS23700334,2023-04-28,120,120,22.0123,1,YERLİ,22.45,Mal kabul,H,Kalite onaylı,117.6604,90,2023,4,17
H00008,320.01.0002,IRS23700335,2023-04-27,10000,10,42.3708,1,YERLİ,22.45,Numune kabul,E,Şartlı kabul,18873.4076,90,2023,4,17
H00016,320.01.0002,IRS23700336,2023-05-10,250,250,51.4879,1,YERLİ,23.6667,İthalat dosyası,H,Şartlı kabul,543.8855,45,2023,5,19
H00016,320.01.0002,IRS23700337,2023-05-03,250,250,52.1974,1,YERLİ,23.6667,Numune kabul,E,Kalite onaylı,551.3802,60,2023,5,18
D00002,320.01.0004,IRS23700338,2023-06-07,250,250,41.5324,1,YERLİ,24.8833,Kısmi teslim,H,Şartlı kabul,417.2718,60,2023,6,23
D00006,320.01.0004,IRS23700339,2023-04-11,250,250,185.1152,1,YERLİ,22.45,Mal kabul,E,,2061.4165,45,2023,4,15
D00001,320.01.0012,IRS23700340,2023-05-15,5000,5000,26.4426,1,YERLİ,23.6667,Kısmi teslim,E,Kalite onaylı,5586.4569,45,2023,5,20
H00006,320.01.0008,IRS23700341,2023-04-26,500,0.5,79.1065,1,YERLİ,22.45,Mal kabul,H,Kalite onaylı,1761.8374,0,2023,4,17
D00010,320.01.0003,IRS23700342,2023-04-19,2000,2000,132.0193,1,İTHAL,22.45,Sevk irsaliyesi,E,Kalite onaylı,11761.1849,30,2023,4,16
H00002,320.01.0003,IRS23700343,2023-07-13,1000,1,14.3152,1,İTHAL,26.1,Kısmi teslim,H,Kalite onaylı,548.4751,90,2023,7,28
D00005,320.01.0009,IRS23700344,2023-05-05,5000,5000,194.6775,1,YERLİ,23.6667,Numune kabul,E,Kalite onaylı,41128.9914,90,2023,5,18
H00009,320.01.0009,IRS23700345,2023-05-27,5000,5,54.2071,1,YERLİ,23.6667,İthalat dosyası,H,,11452.1881,90,2023,5,21
H00016,320.01.0017,IRS23700346,2023-04-30,10000,10000,58.5962,1,YERLİ,22.45,İthalat dosyası,H,Kalite onaylı,26100.7572,60,2023,4,17
H00006,320.01.0017,IRS23700347,2023-04-24,5000,5,70.9187,1,YERLİ,22.45,Kısmi teslim,E,Kalite onaylı,15794.8107,0,2023,4,17
H00002,320.01.0035,IRS23700348,2023-04-27,120,0.12,12.9507,1,İTHAL,22.45,Sevk irsaliyesi,E,,69.2242,60,2023,4,17
D00010,320.01.0035,IRS23700349,2023-06-17,250,250,141.067,1,İTHAL,24.8833,Sevk irsaliyesi,E,Kalite onaylı,1417.2859,0,2023,6,24
H00014,320.01.0006,IRS23700350,2023-04-18,250,0.25,22.7363,1,YERLİ,22.45,Sevk irsaliyesi,H,,253.1882,0,2023,4,16
D00006,320.01.0002,IRS23700351,2023-06-05,10000,10000,192.4925,1,YERLİ,24.8833,Numune kabul,E,Kalite onaylı,77358.1076,30,2023,6,23
H00004,320.01.0010,IRS23700352,2023-04-29,1000,1,49.6055,1,YERLİ,22.45,Numune kabul,E,,2209.5991,90,2023,4,17
D00008,320.01.0010,IRS23700353,2023-05-06,250,250,231.1836,1,YERLİ,23.6667,Kısmi teslim,E,Şartlı kabul,2442.0768,30,2023,5,18
H00005,320.01.0003,IRS23700354,2023-05-15,2000,2,36.7394,1,İTHAL,23.6667,Sevk irsaliyesi,H,Kalite onaylı,3104.7337,0,2023,5,20
D00010,320.01.0005,IRS23700355,2023-05-02,2000,2000,144.2233,1,YERLİ,23.6667,İthalat dosyası,H,,12187.8673,0,2023,5,18
H00003,320.01.0005,IRS23700356,2023-04-14,120,0.12,52.7552,1,YERLİ,22.45,Mal kabul,E,,281.9877,30,2023,4,15
H00008,320.01.0026,IRS23700357,2023-05-01,250,0.25,38.1979,1,YERLİ,23.6667,İthalat dosyası,H,Kalite onaylı,403.4984,0,2023,5,18
D00001,320.01.0026,IRS23700358,2023-07-12,120,120,27.3703,1,YERLİ,26.1,İthalat dosyası,H,,125.8405,0,2023,7,28
H00001,320.01.0008,IRS23700359,2023-07-14,120,0.12,33.421,1,YERLİ,26.1,Numune kabul,E,Şartlı kabul,153.6598,45,2023,7,28
H00001,320.01.0008,IRS23700360,2023-06-06,500,0.5,32.2633,1,YERLİ,24.8833,Sevk irsaliyesi,H,Şartlı kabul,648.2922,60,2023,6,23
