ID,YIL,HAFTA,GRUP,TOPLAM
900852,2026,23,MONTAJ,544.1
900853,2026,16,KESIM,489.9
900854,2026,16,MATBAA,472.4
900855,2026,16,MONTAJ,437.8
900856,2025,26,KESIM,429.7
900857,2025,26,MATBAA,257.4
900858,2025,27,MONTAJ,350.3
900859,2026,8,KESIM,188.5
900860,2026,8,PRES,243.6
900861,2026,9,MONTAJ,351.8
900862,2026,2,KESIM,201.7
900863,2026,3,DIJITAL,286.6
900864,2026,3,PRES,150.6
900865,2026,3,MONTAJ,143.1
900866,2026,14,KESIM,221.4
900867,2026,14,MATBAA,222.5
900868,2026,14,PRES,223.5
900869,2026,14,MONTAJ,381.1
900870,2025,37,KESIM,436.4
900871,2025,37,MATBAA,316.5
900872,2025,37,PRES,156.7
900873,2025,37,MONTAJ,297.8
900874,2025,30,KESIM,147.9
900875,2025,30,MATBAA,391.5
900876,2025,30,PRES,442.2
900877,2025,30,MONTAJ,525.2
900878,2026,17,KESIM,420.2
900879,2026,17,DIJITAL,317.1
900880,2026,17,PRES,434
900881,2026,17,MONTAJ,326
900882,2025,47,KESIM,421.2
900883,2025,48,DIJITAL,297.4
900884,2025,48,PRES,517.1
900885,2025,48,MONTAJ,298.9
900886,2025,27,KESIM,383.4
900887,2025,27,MATBAA,551.4
900888,2025,27,MONTAJ,483.8
900889,2025,28,KESIM,261.3
900890,2025,29,MATBAA,599.7
900891,2025,29,MONTAJ,338.3
900892,2026,18,KESIM,595.8
900893,2026,18,MATBAA,201.6
900894,2026,19,PRES,285.5
900895,2026,19,MONTAJ,120.3
900896,2026,3,KESIM,263.6
900897,2026,3,PRES,405.1
900898,2026,3,MONTAJ,485.3
900899,2026,19,KESIM,297.3
900900,2026,19,MATBAA,273.5
900901,2026,19,MONTAJ,490
900902,2026,9,KESIM,518.2
900903,2026,9,DIJITAL,160.5
900904,2026,9,PRES,576.5
900905,2026,9,MONTAJ,447.9
900906,2026,25,KESIM,135.6
900907,2026,25,MATBAA,482.9
900908,2026,26,PRES,244.5
900909,2026,26,MONTAJ,434.5
900910,2026,20,KESIM,381.9
900911,2026,20,DIJITAL,156.3
900912,2026,20,PRES,183
900913,2026,20,MONTAJ,486.9
900914,2025,26,KESIM,429.9
900915,2025,26,DIJITAL,173.9
900916,2025,26,PRES,317.6
900917,2025,26,MONTAJ,552.8
900918,2025,46,KESIM,519
900919,2025,46,DIJITAL,276.1
900920,2025,46,PRES,610.5
900921,2025,46,MONTAJ,619.4
900922,2025,26,KESIM,552.3
900923,2025,26,MATBAA,352.8
900924,2025,26,PRES,157.3
900925,2025,26,MONTAJ,174.7
900926,2026,27,KESIM,619.6
900927,2026,27,MATBAA,435.6
900928,2026,27,MONTAJ,274.6
900929,2025,50,KESIM,183.3
900930,2025,50,MATBAA,617.3
900931,2025,50,MONTAJ,255.8
900932,2025,32,KESIM,468.5
900933,2025,32,MATBAA,215
900934,2025,32,MONTAJ,449.3
900935,2025,50,KESIM,194.9
900936,2025,50,MATBAA,175
900937,2025,50,MONTAJ,601.8
900938,2026,17,KESIM,191.5
900939,2026,17,DIJITAL,312
900940,2026,18,PRES,216.1
900941,2026,18,MONTAJ,535.7
900942,2026,11,KESIM,586.9
900943,2026,11,DIJITAL,367.4
900944,2026,11,PRES,608.9
900945,2026,11,MONTAJ,490.8
900946,2025,39,KESIM,305.6
900947,2025,39,PRES,388.7
900948,2025,39,MONTAJ,256.5
900949,2025,1,KESIM,525.5
900950,2025,1,MATBAA,554.2
900951,2025,1,MONTAJ,240.5
900952,2026,2,KESIM,327.8
900953,2026,2,DIJITAL,625.9
900954,2026,3,PRES,248.9
900955,2026,3,MONTAJ,425.3
900956,2025,30,KESIM,505.3
900957,2025,30,MATBAA,193.8
900958,2025,30,PRES,618.9
900959,2025,30,MONTAJ,496
900960,2026,23,KESIM,621.5
900961,2026,23,MATBAA,341.3
900962,2026,24,MONTAJ,453.9
900963,2026,27,KESIM,635.2
900964,2026,27,MATBAA,482.8
900965,2026,27,MONTAJ,454.8
900966,2026,16,KESIM,156.1
900967,2026,16,PRES,568.5
900968,2026,16,MONTAJ,285.3
900969,2026,6,KESIM,410.4
900970,2026,6,MATBAA,554.9
900971,2026,6,MONTAJ,555.2
900972,2026,21,KESIM,557.6
900973,2026,21,MATBAA,164.3
900974,2026,21,PRES,308.6
900975,2026,21,MONTAJ,277.9
900976,2025,47,KESIM,292
900977,2025,47,MATBAA,300.7
900978,2025,48,MONTAJ,281.6
900979,2026,20,KESIM,581.3
900980,2026,20,MATBAA,545
900981,2026,20,PRES,471.2
900982,2026,20,MONTAJ,570.5
900983,2025,28,KESIM,612.9
900984,2025,29,MATBAA,596.5
900985,2025,29,PRES,594.3
900986,2025,29,MONTAJ,552.4
900987,2026,7,KESIM,568.6
900988,2026,7,DIJITAL,420.8
900989,2026,8,PRES,142.6
900990,2026,8,MONTAJ,270.6
900991,2026,27,KESIM,288.5
900992,2026,27,PRES,310.1
900993,2026,28,MONTAJ,308.3
900994,2025,38,KESIM,397.1
900995,2025,39,MATBAA,351.1
900996,2025,39,MONTAJ,558.6
900997,2025,46,KESIM,445.9
900998,2025,46,PRES,166.4
900999,2025,46,MONTAJ,132.6
901000,2026,18,KESIM,604.5
901001,2026,18,MATBAA,420.9
901002,2026,18,PRES,300
901003,2026,18,MONTAJ,561.1
901004,2026,21,KESIM,463.7
901005,2026,21,PRES,183.9
901006,2026,21,MONTAJ,564.5
901007,2025,40,KESIM,518.6
901008,2025,40,MATBAA,573.5
901009,2025,41,PRES,200.6
901010,2025,41,MONTAJ,603.6
901011,2026,24,KESIM,546.9
901012,2026,25,MATBAA,425.1
901013,2026,25,MONTAJ,332.6
901014,2025,33,KESIM,312.8
901015,2025,33,DIJITAL,212.3
901016,2025,33,PRES,428.5
901017,2025,33,MONTAJ,287
901018,2025,34,KESIM,459.9
901019,2025,34,MATBAA,185.1
901020,2025,34,PRES,213
901021,2025,34,MONTAJ,213.1
901022,2026,23,KESIM,321.9
901023,2026,23,MATBAA,357.8
901024,2026,23,MONTAJ,232.6
901025,2025,32,KESIM,160.4
901026,2025,32,PRES,569.4
901027,2025,32,MONTAJ,230.6
901028,2025,52,KESIM,533.6
901029,2025,52,DIJITAL,334.5
901030,2025,1,PRES,470
901031,2025,1,MONTAJ,132.3
901032,2025,45,KESIM,224.5
901033,2025,45,DIJITAL,207.6
901034,2025,45,PRES,451.5
901035,2025,46,MONTAJ,247.4
901036,2025,50,KESIM,319.1
901037,2025,50,PRES,129.3
901038,2025,50,MONTAJ,613
901039,2025,26,KESIM,264.4
901040,2025,26,DIJITAL,317.8
901041,2025,26,PRES,175
901042,2025,27,MONTAJ,612.4
901043,2026,29,KESIM,544.6
901044,2026,29,MATBAA,193.7
901045,2026,29,MONTAJ,553
901046,2026,22,KESIM,609.3
901047,2026,23,DIJITAL,303.8
901048,2026,23,PRES,436.8
901049,2026,23,MONTAJ,128.7
901050,2025,49,KESIM,258.8
901051,2025,49,MATBAA,615.1
901052,2025,49,PRES,135.1
901053,2025,49,MONTAJ,343.7
901054,2025,33,KESIM,434.9
901055,2025,33,DIJITAL,377.7
901056,2025,33,PRES,260.7
901057,2025,33,MONTAJ,527.3
901058,2026,25,KESIM,505.1
901059,2026,26,MATBAA,417.5
901060,2026,26,MONTAJ,321.1
901064,2026,26,KESIM,559.4
901065,2026,27,MATBAA,580.8
901066,2026,27,MONTAJ,403
901067,2026,24,KESIM,540.3
901068,2026,24,DIJITAL,212.9
901069,2026,24,PRES,158.9
901070,2026,24,MONTAJ,141.7
901071,2026,23,KESIM,191.4
901072,2026,23,DIJITAL,366.2
901073,2026,24,PRES,194.3
901074,2026,24,MONTAJ,515.4
901075,2026,1,KESIM,562.5
901076,2026,1,MATBAA,358.8
901077,2026,2,MONTAJ,353.8
901078,2026,16,KESIM,142.2
901079,2026,16,DIJITAL,307.3
901080,2026,16,PRES,510.7
901081,2026,16,MONTAJ,438.6
901082,2025,52,KESIM,281.8
901083,2025,1,MATBAA,518
901084,2025,1,MONTAJ,637
901085,2026,15,KESIM,261.5
901086,2026,15,DIJITAL,529.9
901087,2026,15,PRES,421.3
901088,2026,16,MONTAJ,450.5
901089,2025,41,KESIM,595.4
901090,2025,41,DIJITAL,572.6
901091,2025,41,PRES,277
901092,2025,42,MONTAJ,553.3
901093,2026,27,KESIM,368.5
901094,2026,27,MATBAA,354.6
901095,2026,27,PRES,285.4
901096,2026,27,MONTAJ,303.5
901100,2025,43,KESIM,146.1
901101,2025,43,MATBAA,201.6
901102,2025,43,PRES,592
901103,2025,43,MONTAJ,244
901104,2026,7,KESIM,282.1
901105,2026,7,MATBAA,246.2
901106,2026,7,MONTAJ,448.9
901107,2025,50,KESIM,231.4
901108,2025,50,PRES,297.8
901109,2025,50,MONTAJ,138.4
901110,2025,38,KESIM,518.4
901111,2025,38,DIJITAL,144.2
901112,2025,39,PRES,601.9
901113,2025,39,MONTAJ,244.3
901114,2025,27,KESIM,491.2
901115,2025,28,DIJITAL,565.3
901116,2025,28,PRES,461.3
901117,2025,28,MONTAJ,532.1
901118,2026,27,KESIM,268.3
901119,2026,27,DIJITAL,128.3
901120,2026,27,PRES,588.6
901121,2026,27,MONTAJ,429.8
901122,2025,46,KESIM,241.2
901123,2025,46,DIJITAL,239.7
901124,2025,46,PRES,511.8
901125,2025,46,MONTAJ,180.4
901126,2026,28,KESIM,472.2
901127,2026,28,MATBAA,135.2
901128,2026,28,PRES,435.6
901129,2026,29,MONTAJ,208.5
901130,2025,50,KESIM,623
901131,2025,50,DIJITAL,562.5
901132,2025,50,PRES,488
901133,2025,50,MONTAJ,537.4
901134,2025,26,KESIM,461.8
901135,2025,26,MATBAA,202
901136,2025,26,PRES,145.2
901137,2025,26,MONTAJ,518.9
901138,2026,9,KESIM,465.9
901139,2026,9,DIJITAL,348.8
901140,2026,9,PRES,386.5
901141,2026,9,MONTAJ,367.1
901142,2026,29,KESIM,611.2
901143,2026,29,PRES,465.7
901144,2026,29,MONTAJ,480.2
901145,2026,2,KESIM,152.2
901146,2026,2,DIJITAL,219.9
901147,2026,2,PRES,594
901148,2026,2,MONTAJ,453.2
901149,2025,29,KESIM,514.4
901150,2025,29,DIJITAL,495.1
901151,2025,29,PRES,517.9
901152,2025,29,MONTAJ,334.5
901157,2026,9,KESIM,554.4
901158,2026,10,MATBAA,241.9
901159,2026,10,MONTAJ,594.6
901160,2026,17,KESIM,516.7
901161,2026,17,DIJITAL,241.4
901162,2026,17,PRES,211.1
901163,2026,17,MONTAJ,153
901164,2026,11,KESIM,124.7
901165,2026,11,DIJITAL,337.5
901166,2026,11,PRES,591.7
901167,2026,12,MONTAJ,611.6
901168,2026,15,KESIM,176.4
901169,2026,15,MATBAA,271.1
901170,2026,15,PRES,379.9
901171,2026,15,MONTAJ,228.7
901172,2025,29,KESIM,408.1
901173,2025,29,PRES,429.3
901174,2025,29,MONTAJ,358.9
901175,2025,42,KESIM,279.8
901176,2025,42,MATBAA,236.1
901177,2025,43,PRES,197.2
901178,2025,43,MONTAJ,372.5
901179,2025,48,KESIM,360.1
901180,2025,48,DIJITAL,344.5
901181,2025,49,PRES,434.8
901182,2025,49,MONTAJ,259.8
901183,2026,26,KESIM,442.1
901184,2026,27,DIJITAL,625.5
901185,2026,27,PRES,313.2
901186,2026,27,MONTAJ,280.8
901187,2025,33,KESIM,169.8
901188,2025,33,DIJITAL,558.5
901189,2025,33,PRES,154.1
901190,2025,33,MONTAJ,236.2
901195,2025,27,KESIM,526.6
901196,2025,27,MATBAA,318.3
901197,2025,27,PRES,461.7
901198,2025,28,MONTAJ,473.2
901199,2026,15,KESIM,518.2
901200,2026,15,MATBAA,364.7
901201,2026,15,MONTAJ,366.2
901202,2026,27,KESIM,512.2
901203,2026,27,PRES,251.3
901204,2026,27,MONTAJ,284.5
901205,2026,21,KESIM,590.1
901206,2026,21,MATBAA,365.1
901207,2026,21,MONTAJ,395.2
901208,2026,11,KESIM,561.7
901209,2026,11,MATBAA,392.5
901210,2026,12,MONTAJ,431.6
901211,2025,49,KESIM,490.5
901212,2025,49,DIJITAL,628.6
901213,2025,49,PRES,182.7
901214,2025,49,MONTAJ,630.8
901215,2026,20,KESIM,238.3
901216,2026,20,DIJITAL,552.5
901217,2026,20,PRES,551.9
901218,2026,20,MONTAJ,618.5
901219,2025,34,KESIM,426.4
901220,2025,35,MATBAA,531.7
901221,2025,35,PRES,252.1
901222,2025,35,MONTAJ,377.2
901223,2025,48,KESIM,158.5
901224,2025,49,MATBAA,569.5
901225,2025,49,PRES,211.4
901226,2025,49,MONTAJ,327
901227,2025,30,KESIM,265
901228,2025,30,DIJITAL,190.2
901229,2025,30,PRES,461.3
901230,2025,31,MONTAJ,255.3
901231,2026,23,KESIM,586
901232,2026,24,DIJITAL,603.7
901233,2026,24,PRES,308.9
901234,2026,24,MONTAJ,348.3
901235,2026,5,KESIM,164.1
901236,2026,5,DIJITAL,198
901237,2026,5,PRES,234.9
901238,2026,5,MONTAJ,321.8
901239,2026,28,KESIM,207.9
901240,2026,28,MATBAA,190.1
901241,2026,28,PRES,572.1
901242,2026,29,MONTAJ,199.4
901243,2025,41,KESIM,233.2
901244,2025,41,MATBAA,396.6
901245,2025,41,PRES,288.4
901246,2025,41,MONTAJ,123.4
901247,2026,22,KESIM,302.7
901248,2026,22,MATBAA,202.3
901249,2026,22,PRES,193
901250,2026,22,MONTAJ,323.2
901251,2025,27,KESIM,327.3
901252,2025,27,MATBAA,238.3
901253,2025,27,PRES,537.4
901254,2025,27,MONTAJ,377
901255,2025,48,KESIM,325.6
901256,2025,48,MATBAA,391.7
901257,2025,48,PRES,363.8
901258,2025,48,MONTAJ,145.2
901259,2025,36,KESIM,587
901260,2025,36,DIJITAL,368.4
901261,2025,36,PRES,423.4
901262,2025,36,MONTAJ,406.6
901263,2025,28,KESIM,172.4
901264,2025,29,MATBAA,414.8
901265,2025,29,MONTAJ,287.9
901266,2026,2,KESIM,269.4
901267,2026,2,DIJITAL,382.5
901268,2026,2,PRES,341.1
901269,2026,2,MONTAJ,405.9
901270,2025,30,KESIM,174.3
901271,2025,30,DIJITAL,136
901272,2025,30,PRES,446.9
901273,2025,30,MONTAJ,242.1
901274,2025,30,KESIM,364.5
901275,2025,30,MATBAA,555.1
901276,2025,30,PRES,586.8
901277,2025,30,MONTAJ,549.1
901278,2026,16,KESIM,222.2
901279,2026,16,MATBAA,321.4
901280,2026,16,PRES,550
901281,2026,16,MONTAJ,582.3
901282,2025,27,KESIM,479.3
901283,2025,27,MATBAA,395.1
901284,2025,27,MONTAJ,508.7
901285,2026,7,KESIM,518.9
901286,2026,7,MATBAA,489
901287,2026,8,MONTAJ,258.1
901288,2025,31,KESIM,277
901289,2025,31,MATBAA,331.6
901290,2025,31,PRES,441.4
901291,2025,31,MONTAJ,548.9
901292,2026,21,KESIM,252.9
901293,2026,21,MATBAA,416.5
901294,2026,21,PRES,266.8
901295,2026,21,MONTAJ,393.1
901296,2025,35,KESIM,346
901297,2025,35,DIJITAL,569.1
901298,2025,35,PRES,535.5
901299,2025,35,MONTAJ,345.8
901300,2025,37,KESIM,251.1
901301,2025,37,MATBAA,416.2
901302,2025,37,PRES,120.7
901303,2025,37,MONTAJ,149.6
901304,2025,43,KESIM,609.1
901305,2025,43,PRES,260.5
901306,2025,43,MONTAJ,584
901307,2026,22,KESIM,496.3
901308,2026,22,PRES,170
901309,2026,22,MONTAJ,312.9
901310,2026,17,KESIM,637.8
901311,2026,18,PRES,230.2
901312,2026,18,MONTAJ,429.2
901313,2025,26,KESIM,128.9
901314,2025,26,DIJITAL,443.6
901315,2025,26,PRES,493.7
901316,2025,26,MONTAJ,475
901317,2025,27,KESIM,624.4
901318,2025,27,PRES,190
901319,2025,27,MONTAJ,127.2
901328,2026,27,KESIM,134.4
901329,2026,27,PRES,357.8
901330,2026,27,MONTAJ,447.5
901331,2025,30,KESIM,415
901332,2025,30,MATBAA,385.2
901333,2025,30,PRES,371
901334,2025,30,MONTAJ,181.6
901335,2025,52,KESIM,502.2
901336,2025,1,PRES,603.4
901337,2025,1,MONTAJ,170
901338,2025,40,KESIM,150
901339,2025,40,MATBAA,471
901340,2025,41,PRES,195.9
901341,2025,41,MONTAJ,594.3
901342,2026,25,KESIM,613.8
901343,2026,25,MATBAA,412.1
901344,2026,26,PRES,264.6
901345,2026,26,MONTAJ,251.5
901346,2025,33,KESIM,405.3
901347,2025,34,PRES,309.8
901348,2025,34,MONTAJ,629
901349,2025,27,KESIM,461.6
901350,2025,27,DIJITAL,294.5
901351,2025,27,PRES,398.5
901352,2025,27,MONTAJ,277.3
901353,2026,25,KESIM,180.5
901354,2026,25,DIJITAL,313.5
901355,2026,25,PRES,285.9
901356,2026,25,MONTAJ,299.9
901357,2026,16,KESIM,243.2
901358,2026,16,MATBAA,625.9
901359,2026,16,MONTAJ,437.1
901360,2026,25,KESIM,529.3
901361,2026,25,DIJITAL,601.1
901362,2026,25,PRES,238.6
901363,2026,26,MONTAJ,216.6
901364,2025,42,KESIM,580.7
901365,2025,42,DIJITAL,277.6
901366,2025,42,PRES,544.9
901367,2025,42,MONTAJ,192
901368,2025,29,KESIM,639.6
901369,2025,29,MATBAA,486
901370,2025,29,MONTAJ,590.4
901371,2026,9,KESIM,212.3
901372,2026,9,MATBAA,506.8
901373,2026,9,PRES,623
901374,2026,10,MONTAJ,420.4
901375,2026,14,KESIM,201.3
901376,2026,14,DIJITAL,477.5
901377,2026,15,PRES,550.7
901378,2026,15,MONTAJ,366.4
901379,2025,42,KESIM,409.6
901380,2025,42,MATBAA,208
901381,2025,42,PRES,139.5
901382,2025,42,MONTAJ,217.2
901383,2025,29,KESIM,372.2
901384,2025,29,MATBAA,620.3
901385,2025,29,MONTAJ,270.2
901386,2025,45,KESIM,455.2
901387,2025,45,MATBAA,476.2
901388,2025,45,MONTAJ,324.4
901389,2026,27,KESIM,392.7
901390,2026,27,DIJITAL,345.9
901391,2026,27,PRES,446
901392,2026,27,MONTAJ,612.4
901393,2026,14,KESIM,487.1
901394,2026,14,PRES,148.9
901395,2026,14,MONTAJ,601.6
901399,2026,30,KESIM,493.8
901400,2026,30,MATBAA,291.4
901401,2026,30,MONTAJ,296.5
901402,2026,9,KESIM,195.7
901403,2026,9,PRES,381.8
901404,2026,9,MONTAJ,573.3
901405,2025,48,KESIM,292.8
901406,2025,48,MATBAA,151.2
901407,2025,49,MONTAJ,603.4
901408,2025,49,KESIM,334.3
901409,2025,49,DIJITAL,228
901410,2025,49,PRES,579.3
901411,2025,49,MONTAJ,531.9
901412,2025,38,KESIM,629.4
901413,2025,38,MATBAA,346.5
901414,2025,39,MONTAJ,601.3
901415,2025,47,KESIM,349.5
901416,2025,47,PRES,557.7
901417,2025,47,MONTAJ,465.5
901418,2026,16,KESIM,313
901419,2026,16,MATBAA,418.2
901420,2026,17,PRES,522.3
901421,2026,17,MONTAJ,138.7
901422,2026,8,KESIM,578.4
901423,2026,9,MATBAA,485.1
901424,2026,9,MONTAJ,578.8
901425,2026,21,KESIM,145.6
901426,2026,21,MATBAA,288.1
901427,2026,21,PRES,145.2
901428,2026,21,MONTAJ,295.3
901429,2025,44,KESIM,409.2
901430,2025,44,MATBAA,222.7
901431,2025,44,MONTAJ,386.6
901432,2025,49,KESIM,599.1
901433,2025,49,MATBAA,418.4
901434,2025,49,MONTAJ,479
901435,2025,32,KESIM,214.3
901436,2025,33,MATBAA,548.1
901437,2025,33,PRES,353.9
901438,2025,33,MONTAJ,421.3
901439,2026,19,KESIM,323.1
901440,2026,19,MATBAA,186.8
901441,2026,19,PRES,217.6
901442,2026,19,MONTAJ,505
901443,2025,42,KESIM,629.3
901444,2025,42,MATBAA,485.1
901445,2025,43,MONTAJ,299.1
901446,2025,47,KESIM,306.7
901447,2025,47,DIJITAL,292.9
901448,2025,47,PRES,322.1
901449,2025,47,MONTAJ,427.7
901450,2026,29,KESIM,211.5
901451,2026,29,PRES,392.2
901452,2026,30,MONTAJ,570.1
901453,2026,18,KESIM,573.1
901454,2026,18,DIJITAL,479.7
901455,2026,18,PRES,180.6
901456,2026,18,MONTAJ,145.9
901457,2026,21,KESIM,540.5
901458,2026,21,DIJITAL,626.5
901459,2026,21,PRES,218.1
901460,2026,21,MONTAJ,613.5
901461,2025,36,KESIM,518.2
901462,2025,37,DIJITAL,140.5
901463,2025,37,PRES,261.1
901464,2025,37,MONTAJ,561.3
901465,2026,22,KESIM,123.9
901466,2026,23,MATBAA,237.5
901467,2026,23,MONTAJ,383.9
901468,2025,43,KESIM,152.4
901469,2025,43,MATBAA,496.9
901470,2025,43,MONTAJ,548.9
901471,2026,22,KESIM,632.5
901472,2026,22,MATBAA,627
901473,2026,23,MONTAJ,403.6
901474,2025,28,KESIM,208
901475,2025,28,MATBAA,591.2
901476,2025,28,MONTAJ,198.7
901477,2026,31,KESIM,242
901478,2026,31,DIJITAL,158.1
901479,2026,31,PRES,501.3
901481,2025,51,KESIM,526.2
901482,2025,51,MATBAA,639
901483,2025,52,PRES,174.2
901484,2025,52,MONTAJ,545
901485,2026,16,KESIM,289.6
901486,2026,16,MATBAA,474.9
901487,2026,16,MONTAJ,349.2
901488,2025,50,KESIM,330.7
901489,2025,51,PRES,354.6
901490,2025,51,MONTAJ,482.8
901491,2026,27,KESIM,182.8
901492,2026,27,MATBAA,411
901493,2026,27,PRES,225.2
901494,2026,27,MONTAJ,345.5
901495,2025,51,KESIM,180.5
901496,2025,51,MATBAA,536.5
901497,2025,52,MONTAJ,294
901498,2026,19,KESIM,345.9
901499,2026,20,DIJITAL,513.5
901500,2026,20,PRES,340.8
901501,2026,20,MONTAJ,295.5
901502,2026,8,KESIM,235.4
901503,2026,8,PRES,122.7
901504,2026,8,MONTAJ,339.4
901509,2025,32,KESIM,347.2
901510,2025,32,MATBAA,511.2
901511,2025,32,PRES,523.5
901512,2025,32,MONTAJ,144
901513,2025,27,KESIM,380.5
901514,2025,27,MATBAA,459.2
901515,2025,27,PRES,419.9
901516,2025,27,MONTAJ,178.2
901517,2026,30,KESIM,542.6
901518,2026,30,DIJITAL,603.4
901519,2026,30,PRES,187.2
901520,2026,30,MONTAJ,525.1
901521,2026,17,KESIM,356.9
901522,2026,17,DIJITAL,307.7
901523,2026,17,PRES,178
901524,2026,17,MONTAJ,178.1
901525,2025,38,KESIM,348.7
901526,2025,38,DIJITAL,587.7
901527,2025,38,PRES,284.5
901528,2025,38,MONTAJ,632.5
901529,2025,30,KESIM,160.3
901530,2025,30,DIJITAL,129.7
901531,2025,30,PRES,561.6
901532,2025,30,MONTAJ,333.7
901533,2025,33,KESIM,298.7
901534,2025,33,DIJITAL,619.8
901535,2025,33,PRES,383.4
901536,2025,34,MONTAJ,248
901537,2025,39,KESIM,585.8
901538,2025,39,MATBAA,621.7
901539,2025,39,PRES,446.3
901540,2025,40,MONTAJ,318.2
901541,2026,20,KESIM,311
901542,2026,20,MATBAA,319.1
901543,2026,20,PRES,196.5
901544,2026,20,MONTAJ,191.2
901545,2026,25,KESIM,627.9
901546,2026,25,PRES,596
901547,2026,26,MONTAJ,414.9
901548,2026,3,KESIM,495.9
901549,2026,3,DIJITAL,135.3
901550,2026,3,PRES,616.5
901551,2026,3,MONTAJ,306.4
901552,2025,41,KESIM,609.8
901553,2025,41,MATBAA,220.6
901554,2025,41,PRES,238.3
901555,2025,41,MONTAJ,292.6
901556,2026,6,KESIM,295.4
901557,2026,6,DIJITAL,285.7
901558,2026,6,PRES,306.4
901559,2026,6,MONTAJ,537.1
901564,2026,29,KESIM,604.2
901565,2026,29,MATBAA,232.7
901566,2026,29,MONTAJ,153.2
901567,2026,2,KESIM,261.7
901568,2026,2,MATBAA,321.4
901569,2026,2,MONTAJ,395.2
901570,2026,28,KESIM,556.5
901571,2026,28,PRES,468.6
901572,2026,28,MONTAJ,232.6
901573,2025,51,KESIM,447
901574,2025,51,PRES,382.8
901575,2025,51,MONTAJ,612.5
901576,2026,29,KESIM,398.6
901577,2026,29,DIJITAL,517.2
901578,2026,29,PRES,317
901579,2026,29,MONTAJ,528.2
901580,2025,28,KESIM,246.4
901581,2025,28,MATBAA,549.2
901582,2025,28,PRES,458.7
901583,2025,28,MONTAJ,440.3
901584,2025,37,KESIM,221.1
901585,2025,37,DIJITAL,136.2
901586,2025,37,PRES,484.1
901587,2025,37,MONTAJ,597.8
901588,2025,30,KESIM,206.4
901589,2025,30,MATBAA,442.8
901590,2025,30,PRES,285.1
901591,2025,31,MONTAJ,309.5
901596,2025,51,KESIM,585.9
901597,2025,52,PRES,150.1
901598,2025,52,MONTAJ,278.9
901599,2026,24,KESIM,465.4
901600,2026,24,MATBAA,246.3
901601,2026,25,PRES,474.3
901602,2026,25,MONTAJ,171.6
901603,2026,23,KESIM,391.9
901604,2026,23,DIJITAL,571
901605,2026,23,PRES,371.6
901606,2026,24,MONTAJ,364
901607,2025,29,KESIM,511.6
901608,2025,29,DIJITAL,410.7
901609,2025,29,PRES,205.1
901610,2025,29,MONTAJ,127.6
901611,2025,45,KESIM,467.9
901612,2025,46,MATBAA,505
901613,2025,46,PRES,399.8
901614,2025,46,MONTAJ,256.5
901615,2025,51,KESIM,469.5
901616,2025,52,DIJITAL,231.8
901617,2025,52,PRES,162.2
901618,2025,52,MONTAJ,370.1
901619,2026,9,KESIM,494.7
901620,2026,9,PRES,462
901621,2026,9,MONTAJ,498.8
901622,2026,10,KESIM,363.5
901623,2026,10,MATBAA,351.4
901624,2026,10,PRES,604.9
901625,2026,10,MONTAJ,254.5
901626,2026,21,KESIM,150.8
901627,2026,21,DIJITAL,287.7
901628,2026,21,PRES,233.9
901629,2026,21,MONTAJ,209
901630,2026,30,KESIM,285.7
901631,2026,30,MATBAA,369.9
901632,2026,30,PRES,411.9
901633,2026,30,MONTAJ,586.4
901634,2025,26,KESIM,453.4
901635,2025,26,PRES,258.8
901636,2025,26,MONTAJ,463.7
901640,2025,40,KESIM,574.3
901641,2025,40,DIJITAL,227.3
901642,2025,40,PRES,630
901643,2025,40,MONTAJ,201.8
901644,2026,24,KESIM,550.9
901645,2026,24,PRES,332
901646,2026,24,MONTAJ,544.5
901647,2026,28,KESIM,188.1
901648,2026,29,DIJITAL,168.5
901649,2026,29,PRES,608.2
901650,2026,29,MONTAJ,527.7
901651,2026,18,KESIM,286.6
901652,2026,18,DIJITAL,181.6
901653,2026,18,PRES,187.3
901654,2026,19,MONTAJ,589.9
901658,2025,29,KESIM,325.9
901659,2025,29,PRES,371.4
901660,2025,29,MONTAJ,212.1
901661,2025,27,KESIM,485.6
901662,2025,27,MATBAA,414.7
901663,2025,27,PRES,568.6
901664,2025,27,MONTAJ,558.9
901665,2026,3,KESIM,498.5
901666,2026,3,PRES,605.9
901667,2026,3,MONTAJ,456
901668,2026,17,KESIM,147.1
901669,2026,17,MATBAA,201
901670,2026,17,PRES,392.7
901671,2026,17,MONTAJ,386.6
901672,2026,16,KESIM,599.3
901673,2026,16,MATBAA,181.2
901674,2026,16,MONTAJ,377.1
901675,2025,34,KESIM,203.3
901676,2025,34,PRES,366.8
901677,2025,34,MONTAJ,570.7
901678,2026,27,KESIM,395.6
901679,2026,27,DIJITAL,269.2
901680,2026,27,PRES,561.8
901681,2026,27,MONTAJ,166.5
901682,2026,9,KESIM,441.1
901683,2026,9,MATBAA,360.2
901684,2026,9,PRES,483.4
901685,2026,9,MONTAJ,543.7
901686,2026,16,KESIM,473
901687,2026,16,PRES,510
901688,2026,16,MONTAJ,555.1
901689,2026,13,KESIM,280.2
901690,2026,13,PRES,253.3
901691,2026,13,MONTAJ,291.3
901695,2025,33,KESIM,572
901696,2025,33,MATBAA,537.4
901697,2025,34,MONTAJ,216.5
901698,2026,29,KESIM,553.7
