INCKEYNO,FISNO,SIRA,STHAR_TARIH,ODEKOD,OFSET,ORAN,ODEME_TARIHI,KDV_ORANI,ODEME_TUTARI_KDVLI_TL,ODEME_TUTARI_KDVLI_USD,BIRIM_FIYAT_TL,BIRIM_FIYAT_USD,ODEME_TUTARI_NET_TL,ODEME_TUTARI_NET_USD
100123,SIP23000068,1,2023-01-26,OD06,45,0.5,2023-03-12,0.2,1069141.248,56869.2153,309.358,16.4552,890951.04,47391.0128
100124,SIP23000069,1,2023-01-27,OD04,90,1,2023-04-27,0.2,140949.5472,7497.3163,326.2721,17.3549,117457.956,6247.7636
100125,SIP23000070,1,2023-01-27,OD02,30,1,2023-02-26,0.2,110915.6198,5899.767,320.9364,17.0711,92429.6832,4916.4725
100126,SIP23000070,2,2023-01-27,OD02,30,1,2023-02-26,0.2,946092.672,50324.0783,328.5044,17.4736,788410.56,41936.7319
100127,SIP23000071,1,2023-01-27,OD05,0,0.3,2023-01-27,0.2,44765.244,2381.13,207.2465,11.0237,37304.37,1984.275
100127,SIP23000071,1,2023-01-27,OD05,60,0.7,2023-03-28,0.2,104452.236,5555.97,207.2465,11.0237,87043.53,4629.975
100128,SIP23000071,2,2023-01-27,OD05,0,0.3,2023-01-27,0.2,46918.9368,2495.6881,217.2173,11.5541,39099.114,2079.7401
100128,SIP23000071,2,2023-01-27,OD05,60,0.7,2023-03-28,0.2,109477.5192,5823.2723,217.2173,11.5541,91231.266,4852.7269
100129,SIP23000072,1,2023-01-27,OD07,60,0,2023-03-28,0.2,0,0,205.2211,10.916,0,0
100129,SIP23000072,1,2023-01-27,OD07,120,1,2023-05-27,0.2,295518.384,15719.063,205.2211,10.916,246265.32,13099.2191
100130,SIP23000072,2,2023-01-27,OD07,60,0,2023-03-28,0.2,0,0,141.7909,7.5421,0,0
100130,SIP23000072,2,2023-01-27,OD07,120,1,2023-05-27,0.2,40835.7792,2172.1159,141.7909,7.5421,34029.816,1810.0966
100131,SIP23000073,1,2023-01-27,OD07,60,0,2023-03-28,0.2,0,0,293.1143,15.5912,0,0
100131,SIP23000073,1,2023-01-27,OD07,120,1,2023-05-27,0.2,2813897.28,149675.3872,293.1143,15.5912,2344914.4,124729.4894
100132,SIP23000073,2,2023-01-27,OD07,60,0,2023-03-28,0.2,0,0,210.6896,11.2069,0,0
100132,SIP23000073,2,2023-01-27,OD07,120,1,2023-05-27,0.2,455089.536,24206.8902,210.6896,11.2069,379241.28,20172.4085
100133,SIP23000073,3,2023-01-27,OD07,60,0,2023-03-28,0.2,0,0,189.9699,10.1048,0,0
100133,SIP23000073,3,2023-01-27,OD07,120,1,2023-05-27,0.2,273556.656,14550.886,189.9699,10.1048,227963.88,12125.7383
100134,SIP23000073,4,2023-01-27,OD07,60,0,2023-03-28,0.2,0,0,304.5673,16.2004,0,0
100134,SIP23000073,4,2023-01-27,OD07,120,1,2023-05-27,0.2,877153.824,46657.1183,304.5673,16.2004,730961.52,38880.9319
100135,SIP23000074,1,2023-01-27,OD02,30,1,2023-02-26,0.2,2394235.584,127352.9566,277.1106,14.7399,1995196.32,106127.4638
100136,SIP23000074,2,2023-01-27,OD02,30,1,2023-02-26,0.2,1380112.704,73410.2502,239.6029,12.7448,1150093.92,61175.2085
100137,STK23000012,1,2023-01-30,OD05,0,0.3,2023-01-30,0.2,197607.492,10511.0368,182.9699,9.7324,164672.91,8759.1973
100137,STK23000012,1,2023-01-30,OD05,60,0.7,2023-03-31,0.2,461084.148,24525.7526,182.9699,9.7324,384236.79,20438.1271
100138,SIP23000075,1,2023-01-30,OD02,30,1,2023-03-01,0.2,50136.192,2666.8187,87.042,4.6299,41780.16,2222.3489
100139,SIP23000076,1,2023-01-30,OD01,0,1,2023-01-30,0.2,1089599.4,57957.4149,302.6665,16.0993,907999.5,48297.8457
100140,SIP23000077,1,2023-01-30,OD07,60,0,2023-03-31,0.2,0,0,139.9819,7.4458,0,0
100140,SIP23000077,1,2023-01-30,OD07,120,1,2023-05-30,0.2,120944.3616,6433.2107,139.9819,7.4458,100786.968,5361.0089
100141,SIP23000078,1,2023-01-31,OD08,0,0.2,2023-01-31,0.2,28646.1504,1523.7314,198.9316,10.5815,23871.792,1269.7762
100141,SIP23000078,1,2023-01-31,OD08,45,0.4,2023-03-17,0.2,57292.3008,3047.4628,198.9316,10.5815,47743.584,2539.5523
100141,SIP23000078,1,2023-01-31,OD08,90,0.4,2023-05-01,0.2,57292.3008,3047.4628,198.9316,10.5815,47743.584,2539.5523
100142,SIP23000079,1,2023-01-31,OD04,90,1,2023-05-01,0.2,1696275,90227.3936,282.7125,15.0379,1413562.5,75189.4947
100143,STKB23000005,1,2023-01-31,OD07,60,0,2023-04-01,0.2,0,0,195.4979,10.3988,0,0
100143,STKB23000005,1,2023-01-31,OD07,120,1,2023-05-31,0.2,337820.3712,17969.1687,195.4979,10.3988,281516.976,14974.3072
100144,STKB23000005,2,2023-01-31,OD07,60,0,2023-04-01,0.2,0,0,199.3654,10.6045,0,0
100144,STKB23000005,2,2023-01-31,OD07,120,1,2023-05-31,0.2,34450.3411,1832.465,199.3654,10.6045,28708.6176,1527.0541
100145,SIP23000080,1,2023-01-31,OD02,30,1,2023-03-02,0.2,86600.2464,4606.3961,300.6953,15.9944,72166.872,3838.6634
100146,SIP23000080,2,2023-01-31,OD02,30,1,2023-03-02,0.2,973999.08,51808.4617,270.5553,14.3912,811665.9,43173.7181
100147,STK23000013,1,2023-02-01,OD03,60,1,2023-04-02,0.2,4160587.392,207855.81,361.1621,18.043,3467156.16,173213.175
100148,STK23000014,1,2023-02-01,OD03,60,1,2023-04-02,0.2,1159011.648,57902.234,402.4346,20.1049,965843.04,48251.8617
100149,STK23000014,2,2023-02-01,OD03,60,1,2023-04-02,0.2,13693.8989,684.1237,79.2471,3.959,11411.5824,570.1031
100150,SIP23000081,1,2023-02-01,OD07,60,0,2023-04-02,0.2,0,0,169.4045,8.4632,0,0
100150,SIP23000081,1,2023-02-01,OD07,120,1,2023-06-01,0.2,195153.984,9749.5583,169.4045,8.4632,162628.32,8124.6319
100151,SIP23000082,1,2023-02-02,OD02,30,1,2023-03-04,0.2,504558.48,25206.8763,210.2327,10.5029,420465.4,21005.7302
100152,SIP23000082,2,2023-02-02,OD02,30,1,2023-03-04,0.2,88306.1222,4411.6224,127.7577,6.3826,73588.4352,3676.352
100153,STK23000015,1,2023-02-02,OD08,0,0.2,2023-02-02,0.2,63862.0128,3190.4366,221.7431,11.0779,53218.344,2658.6972
100153,STK23000015,1,2023-02-02,OD08,45,0.4,2023-03-19,0.2,127724.0256,6380.8733,221.7431,11.0779,106436.688,5317.3944
100153,STK23000015,1,2023-02-02,OD08,90,0.4,2023-05-03,0.2,127724.0256,6380.8733,221.7431,11.0779,106436.688,5317.3944
100154,SIP23000083,1,2023-02-02,OD03,60,1,2023-04-03,0.2,75592.5696,3776.4751,174.9828,8.7418,62993.808,3147.0626
100155,STK23000016,1,2023-02-02,OD05,0,0.3,2023-02-02,0.2,381571.7414,19062.6697,368.0283,18.3861,317976.4512,15885.5581
100155,STK23000016,1,2023-02-02,OD05,60,0.7,2023-04-03,0.2,890334.0634,44479.5627,368.0283,18.3861,741945.0528,37066.3023
100156,SIP23000084,1,2023-02-02,OD06,0,0.5,2023-02-02,0.2,848973.888,42413.2793,147.3913,7.3634,707478.24,35344.3994
100156,SIP23000084,1,2023-02-02,OD06,45,0.5,2023-03-19,0.2,848973.888,42413.2793,147.3913,7.3634,707478.24,35344.3994
100157,SIP23000084,2,2023-02-02,OD06,0,0.5,2023-02-02,0.2,371148.36,18541.9355,309.2903,15.4516,309290.3,15451.6129
100157,SIP23000084,2,2023-02-02,OD06,45,0.5,2023-03-19,0.2,371148.36,18541.9355,309.2903,15.4516,309290.3,15451.6129
100158,SIP23000084,3,2023-02-02,OD06,0,0.5,2023-02-02,0.2,45956.304,2295.8981,159.5705,7.9719,38296.92,1913.2484
100158,SIP23000084,3,2023-02-02,OD06,45,0.5,2023-03-19,0.2,45956.304,2295.8981,159.5705,7.9719,38296.92,1913.2484
100159,SIP23000085,1,2023-02-03,OD05,0,0.3,2023-02-03,0.2,27616.032,1379.6496,79.9075,3.992,23013.36,1149.708
100159,SIP23000085,1,2023-02-03,OD05,60,0.7,2023-04-04,0.2,64437.408,3219.1824,79.9075,3.992,53697.84,2682.652
100160,SIP23000085,2,2023-02-03,OD05,0,0.3,2023-02-03,0.2,486176.256,24288.5319,187.568,9.3706,405146.88,20240.4432
100160,SIP23000085,2,2023-02-03,OD05,60,0.7,2023-04-04,0.2,1134411.264,56673.241,187.568,9.3706,945342.72,47227.7009
100161,SIP23000086,1,2023-02-03,OD03,60,1,2023-04-04,0.2,39239.6544,1960.3458,34.0622,1.7017,32699.712,1633.6215
100162,SIP23000087,1,2023-02-03,OD06,0,0.5,2023-02-03,0.2,730651.8528,36502.1134,317.1232,15.8429,608876.544,30418.4278
100162,SIP23000087,1,2023-02-03,OD06,45,0.5,2023-03-20,0.2,730651.8528,36502.1134,317.1232,15.8429,608876.544,30418.4278
100163,SIP23000088,1,2023-02-03,OD01,0,1,2023-02-03,0.2,3103986.24,155069.8287,323.3319,16.1531,2586655.2,129224.8572
100164,SIP23000089,1,2023-02-03,OD02,30,1,2023-03-05,0.2,268542.5357,13415.9245,388.5164,19.4096,223785.4464,11179.9371
100165,SIP23000089,2,2023-02-03,OD02,30,1,2023-03-05,0.2,1165129.5744,58207.8751,168.5662,8.4213,970941.312,48506.5626
100166,SIP23000089,3,2023-02-03,OD02,30,1,2023-03-05,0.2,5769658.08,288242.2217,400.6707,20.0168,4808048.4,240201.8515
100167,SIP23000090,1,2023-02-06,OD06,0,0.5,2023-02-06,0.2,271525.536,13564.9501,94.2797,4.7101,226271.28,11304.1251
100167,SIP23000090,1,2023-02-06,OD06,45,0.5,2023-03-23,0.2,271525.536,13564.9501,94.2797,4.7101,226271.28,11304.1251
100168,SIP23000090,2,2023-02-06,OD06,0,0.5,2023-02-06,0.2,2745018.72,137136.4271,381.2526,19.0467,2287515.6,114280.3559
100168,SIP23000090,2,2023-02-06,OD06,45,0.5,2023-03-23,0.2,2745018.72,137136.4271,381.2526,19.0467,2287515.6,114280.3559
100169,SIP23000090,3,2023-02-06,OD06,0,0.5,2023-02-06,0.2,1963346.112,98085.4043,340.8587,17.0287,1636121.76,81737.8369
100169,SIP23000090,3,2023-02-06,OD06,45,0.5,2023-03-23,0.2,1963346.112,98085.4043,340.8587,17.0287,1636121.76,81737.8369
100170,SIP23000090,4,2023-02-06,OD06,0,0.5,2023-02-06,0.2,239359.4496,11957.9876,138.5182,6.9201,199466.208,9964.9896
100170,SIP23000090,4,2023-02-06,OD06,45,0.5,2023-03-23,0.2,239359.4496,11957.9876,138.5182,6.9201,199466.208,9964.9896
100171,SIP23000091,1,2023-02-07,OD03,60,1,2023-04-08,0.2,110835.9936,5537.1761,160.353,8.011,92363.328,4614.3134
100172,STK23000017,1,2023-02-07,OD08,0,0.2,2023-02-07,0.2,38682.887,1932.5307,223.8593,11.1836,32235.7392,1610.4422
100172,STK23000017,1,2023-02-07,OD08,45,0.4,2023-03-24,0.2,77365.7741,3865.0614,223.8593,11.1836,64471.4784,3220.8845
100172,STK23000017,1,2023-02-07,OD08,90,0.4,2023-05-08,0.2,77365.7741,3865.0614,223.8593,11.1836,64471.4784,3220.8845
100173,SIP23000092,1,2023-02-07,OD08,0,0.2,2023-02-07,0.2,2977.8624,148.7689,172.33,8.6093,2481.552,123.9741
100173,SIP23000092,1,2023-02-07,OD08,45,0.4,2023-03-24,0.2,5955.7248,297.5378,172.33,8.6093,4963.104,247.9482
100173,SIP23000092,1,2023-02-07,OD08,90,0.4,2023-05-08,0.2,5955.7248,297.5378,172.33,8.6093,4963.104,247.9482
100174,SIP23000092,2,2023-02-07,OD08,0,0.2,2023-02-07,0.2,35843.1264,1790.6611,124.4553,6.2176,29869.272,1492.2176
100174,SIP23000092,2,2023-02-07,OD08,45,0.4,2023-03-24,0.2,71686.2528,3581.3222,124.4553,6.2176,59738.544,2984.4352
100174,SIP23000092,2,2023-02-07,OD08,90,0.4,2023-05-08,0.2,71686.2528,3581.3222,124.4553,6.2176,59738.544,2984.4352
100175,SIP23000093,1,2023-02-07,OD01,0,1,2023-02-07,0.2,2284835.904,114146.4829,396.6729,19.8171,1904029.92,95122.0691
100176,SIP23000094,1,2023-02-07,OD02,30,1,2023-03-09,0.2,124517.7792,6220.6947,288.2356,14.3998,103764.816,5183.9122
100177,STK23000018,1,2023-02-07,OD05,0,0.3,2023-02-07,0.2,596737.152,29811.9646,207.2004,10.3514,497280.96,24843.3038
100177,STK23000018,1,2023-02-07,OD05,60,0.7,2023-04-08,0.2,1392386.688,69561.2508,207.2004,10.3514,1160322.24,57967.709
100178,SIP23000095,1,2023-02-07,OD08,0,0.2,2023-02-07,0.2,710868.096,35513.7508,411.382,20.5519,592390.08,29594.7923
100178,SIP23000095,1,2023-02-07,OD08,45,0.4,2023-03-24,0.2,1421736.192,71027.5016,411.382,20.5519,1184780.16,59189.5847
100178,SIP23000095,1,2023-02-07,OD08,90,0.4,2023-05-08,0.2,1421736.192,71027.5016,411.382,20.5519,1184780.16,59189.5847
100179,SIP23000096,1,2023-02-08,OD08,0,0.2,2023-02-08,0.2,1504469.28,75160.7048,313.4311,15.6585,1253724.4,62633.9207
100179,SIP23000096,1,2023-02-08,OD08,45,0.4,2023-03-25,0.2,3008938.56,150321.4096,313.4311,15.6585,2507448.8,125267.8414
100179,SIP23000096,1,2023-02-08,OD08,90,0.4,2023-05-09,0.2,3008938.56,150321.4096,313.4311,15.6585,2507448.8,125267.8414
100180,SIP23000097,1,2023-02-08,OD07,60,0,2023-04-09,0.2,0,0,145.9342,7.2906,0,0
100180,SIP23000097,1,2023-02-08,OD07,120,1,2023-06-08,0.2,168116.1984,8398.7969,145.9342,7.2906,140096.832,6998.9974
100181,SIP23000098,1,2023-02-08,OD08,0,0.2,2023-02-08,0.2,441588.48,22061.0031,229.994,11.4901,367990.4,18384.1692
100181,SIP23000098,1,2023-02-08,OD08,45,0.4,2023-03-25,0.2,883176.96,44122.0061,229.994,11.4901,735980.8,36768.3384
100181,SIP23000098,1,2023-02-08,OD08,90,0.4,2023-05-09,0.2,883176.96,44122.0061,229.994,11.4901,735980.8,36768.3384
100182,STK23000019,1,2023-02-08,OD08,0,0.2,2023-02-08,0.2,1123663.968,56136.3246,390.1611,19.4918,936386.64,46780.2705
100182,STK23000019,1,2023-02-08,OD08,45,0.4,2023-03-25,0.2,2247327.936,112272.6491,390.1611,19.4918,1872773.28,93560.5409
100182,STK23000019,1,2023-02-08,OD08,90,0.4,2023-05-09,0.2,2247327.936,112272.6491,390.1611,19.4918,1872773.28,93560.5409
100183,SIP23000099,1,2023-02-08,OD03,60,1,2023-04-09,0.2,304789.6512,15226.7682,176.3829,8.8118,253991.376,12688.9735
100184,SIP23000100,1,2023-02-08,OD01,0,1,2023-02-08,0.2,198315.9936,9907.5269,172.1493,8.6003,165263.328,8256.2724
100185,SIP23000100,2,2023-02-08,OD01,0,1,2023-02-08,0.2,2075929.8,103709.8922,345.9883,17.285,1729941.5,86424.9102
100186,SIP23000100,3,2023-02-08,OD01,0,1,2023-02-08,0.2,603862.7328,30167.9464,174.7288,8.7292,503218.944,25139.9553
100187,STKB23000006,1,2023-02-09,OD02,30,1,2023-03-11,0.2,499376.9664,24948.0167,288.9913,14.4375,416147.472,20790.0139
100188,SIP23000101,1,2023-02-09,OD07,60,0,2023-04-10,0.2,0,0,75.5442,3.7741,0,0
100188,SIP23000101,1,2023-02-09,OD07,120,1,2023-06-09,0.2,348107.6736,17390.8623,75.5442,3.7741,290089.728,14492.3853
100189,SIP23000102,1,2023-02-10,OD01,0,1,2023-02-10,0.2,682395.84,34091.3257,189.5544,9.4698,568663.2,28409.4381
100190,SIP23000102,2,2023-02-10,OD01,0,1,2023-02-10,0.2,975892.608,48753.9209,338.8516,16.9284,813243.84,40628.2674
100191,SIP23000102,3,2023-02-10,OD01,0,1,2023-02-10,0.2,255920.9472,12785.3716,370.256,18.4974,213267.456,10654.4763
100192,SIP23000103,1,2023-02-10,OD05,0,0.3,2023-02-10,0.2,182165.0688,9100.6544,105.4196,5.2666,151804.224,7583.8787
100192,SIP23000103,1,2023-02-10,OD05,60,0.7,2023-04-11,0.2,425051.8272,21234.8603,105.4196,5.2666,354209.856,17695.7169
100193,SIP23000104,1,2023-02-10,OD02,30,1,2023-03-12,0.2,4619669.76,230790.7777,320.8104,16.0271,3849724.8,192325.6481
100194,SIP23000104,2,2023-02-10,OD02,30,1,2023-03-12,0.2,2859540.192,142857.7234,330.9653,16.5345,2382950.16,119048.1028
100195,SIP23000105,1,2023-02-10,OD01,0,1,2023-02-10,0.2,110028.312,5496.8258,152.8171,7.6345,91690.26,4580.6881
100196,STK23000020,1,2023-02-10,OD06,0,0.5,2023-02-10,0.2,28752.8832,1436.4447,166.394,8.3128,23960.736,1197.0373
100196,STK23000020,1,2023-02-10,OD06,45,0.5,2023-03-27,0.2,28752.8832,1436.4447,166.394,8.3128,23960.736,1197.0373
100197,STK23000020,2,2023-02-10,OD06,0,0.5,2023-02-10,0.2,108915.48,5441.2306,151.2715,7.5573,90762.9,4534.3588
100197,STK23000020,2,2023-02-10,OD06,45,0.5,2023-03-27,0.2,108915.48,5441.2306,151.2715,7.5573,90762.9,4534.3588
100198,SIP23000106,1,2023-02-10,OD01,0,1,2023-02-10,0.2,551525.2416,27553.2551,319.1697,15.9452,459604.368,22961.0459
100199,SIP23000107,1,2023-02-10,OD01,0,1,2023-02-10,0.2,241997.5872,12089.7844,420.1347,20.9892,201664.656,10074.8203
100200,SIP23000107,2,2023-02-10,OD01,0,1,2023-02-10,0.2,305739.0144,15274.1968,176.9323,8.8392,254782.512,12728.4973
100201,SIP23000107,3,2023-02-10,OD01,0,1,2023-02-10,0.2,1457573.9904,72817.8966,316.3138,15.8025,1214644.992,60681.5805
100202,SIP23000108,1,2023-02-10,OD05,0,0.3,2023-02-10,0.2,19059.961,952.203,183.8345,9.1841,15883.3008,793.5025
100202,SIP23000108,1,2023-02-10,OD05,60,0.7,2023-04-11,0.2,44473.2422,2221.8069,183.8345,9.1841,37061.0352,1851.5058
100203,SIP23000109,1,2023-02-10,OD05,0,0.3,2023-02-10,0.2,174939.6096,8739.6828,404.9528,20.2307,145783.008,7283.069
100203,SIP23000109,1,2023-02-10,OD05,60,0.7,2023-04-11,0.2,408192.4224,20392.5933,404.9528,20.2307,340160.352,16993.8278
100204,SIP23000109,2,2023-02-10,OD05,0,0.3,2023-02-10,0.2,128842.9632,6436.7735,149.1238,7.45,107369.136,5363.9779
100204,SIP23000109,2,2023-02-10,OD05,60,0.7,2023-04-11,0.2,300633.5808,15019.1381,149.1238,7.45,250527.984,12515.9484
100205,STKB23000007,1,2023-02-10,OD03,60,1,2023-04-11,0.2,29394.4982,1468.4987,340.2141,16.9965,24495.4152,1223.7489
100206,STKB23000007,2,2023-02-10,OD03,60,1,2023-04-11,0.2,2910113.28,145384.2681,202.0912,10.0961,2425094.4,121153.5568
100207,STKB23000007,3,2023-02-10,OD03,60,1,2023-04-11,0.2,120415.68,6015.7608,139.37,6.9627,100346.4,5013.134
100208,SIP23000110,1,2023-02-13,OD05,0,0.3,2023-02-13,0.2,240912.0576,12035.5532,139.4167,6.965,200760.048,10029.6277
100208,SIP23000110,1,2023-02-13,OD05,60,0.7,2023-04-14,0.2,562128.1344,28082.9575,139.4167,6.965,468440.112,23402.4645
100209,SIP23000110,2,2023-02-13,OD05,0,0.3,2023-02-13,0.2,345092.3827,17240.2235,249.6328,12.4712,287576.9856,14366.853
100209,SIP23000110,2,2023-02-13,OD05,60,0.7,2023-04-14,0.2,805215.5597,40227.1883,249.6328,12.4712,671012.9664,33522.6569
100210,SIP23000111,1,2023-02-13,OD08,0,0.2,2023-02-13,0.2,10657.0598,532.4084,92.5092,4.6216,8880.8832,443.6737
100210,SIP23000111,1,2023-02-13,OD08,45,0.4,2023-03-30,0.2,21314.1197,1064.8169,92.5092,4.6216,17761.7664,887.3474
100210,SIP23000111,1,2023-02-13,OD08,90,0.4,2023-05-14,0.2,21314.1197,1064.8169,92.5092,4.6216,17761.7664,887.3474
100211,SIP23000112,1,2023-02-13,OD03,60,1,2023-04-14,0.2,152144.496,7600.8781,105.6559,5.2784,126787.08,6334.0651
100212,STKB23000008,1,2023-02-13,OD01,0,1,2023-02-13,0.2,600224.9472,29986.2089,347.3524,17.3531,500187.456,24988.5074
100213,STKB23000008,2,2023-02-13,OD01,0,1,2023-02-13,0.2,233714.7648,11675.9888,135.2516,6.7569,194762.304,9729.9907
100214,SIP23000113,1,2023-02-13,OD04,90,1,2023-05-14,0.2,28456.9978,1421.6628,164.6817,8.2272,23714.1648,1184.719
100215,SIP23000113,2,2023-02-13,OD04,90,1,2023-05-14,0.2,268277.5296,13402.6852,310.5064,15.5124,223564.608,11168.9044
100216,SIP23000113,3,2023-02-13,OD04,90,1,2023-05-14,0.2,1156910.4,57797.2593,192.8184,9.6329,964092,48164.3827
100217,SIP23000113,4,2023-02-13,OD04,90,1,2023-05-14,0.2,1979534.4,98894.1434,329.9224,16.4824,1649612,82411.7862
100218,SIP23000114,1,2023-02-13,OD04,90,1,2023-05-14,0.2,234705.24,11725.4712,65.1959,3.2571,195587.7,9771.226
100219,SIP23000114,2,2023-02-13,OD04,90,1,2023-05-14,0.2,468840.096,23422.4471,162.7917,8.1328,390700.08,19518.7059
100220,SIP23000115,1,2023-02-13,OD03,60,1,2023-04-14,0.2,72219.2544,3607.9501,167.1742,8.3517,60182.712,3006.6251
100221,SIP23000115,2,2023-02-13,OD03,60,1,2023-04-14,0.2,2093833.2,104604.3154,348.9722,17.4341,1744861,87170.2628
100222,SIP23000115,3,2023-02-13,OD03,60,1,2023-04-14,0.2,3206457.6,160189.1221,334.006,16.6864,2672048,133490.9351
100223,SIP23000116,1,2023-02-13,OD07,60,0,2023-04-14,0.2,0,0,153.4871,7.668,0,0
100223,SIP23000116,1,2023-02-13,OD07,120,1,2023-06-13,0.2,1060902.8352,53000.886,153.4871,7.668,884085.696,44167.405
100224,SIP23000116,2,2023-02-13,OD07,60,0,2023-04-14,0.2,0,0,350.2006,17.4954,0,0
100224,SIP23000116,2,2023-02-13,OD07,120,1,2023-06-13,0.2,840481.44,41989.0112,350.2006,17.4954,700401.2,34990.8426
100225,SIP23000116,3,2023-02-13,OD07,60,0,2023-04-14,0.2,0,0,410.7754,20.5216,0,0
100225,SIP23000116,3,2023-02-13,OD07,120,1,2023-06-13,0.2,591516.576,29551.1536,410.7754,20.5216,492930.48,24625.9613
100226,SIP23000116,4,2023-02-13,OD07,60,0,2023-04-14,0.2,0,0,330.456,16.509,0,0
100226,SIP23000116,4,2023-02-13,OD07,120,1,2023-06-13,0.2,228411.1872,11411.0311,330.456,16.509,190342.656,9509.1926
100227,SIP23000116,5,2023-02-13,OD07,60,0,2023-04-14,0.2,0,0,294.1465,14.6951,0,0
100227,SIP23000116,5,2023-02-13,OD07,120,1,2023-06-13,0.2,2033140.608,101572.2176,294.1465,14.6951,1694283.84,84643.5147
100228,SIP23000117,1,2023-02-13,OD03,60,1,2023-04-14,0.2,883513.2672,44138.8075,127.8231,6.3858,736261.056,36782.3395
100229,SIP23000118,1,2023-02-13,OD07,60,0,2023-04-14,0.2,0,0,212.1497,10.5986,0,0
100229,SIP23000118,1,2023-02-13,OD07,120,1,2023-06-13,0.2,1832973.408,91572.2076,212.1497,10.5986,1527477.84,76310.173
100230,STKB23000009,1,2023-02-14,OD07,60,0,2023-04-15,0.2,0,0,229.9935,11.4901,0,0
100230,STKB23000009,1,2023-02-14,OD07,120,1,2023-06-14,0.2,827976.6,41364.2908,229.9935,11.4901,689980.5,34470.2423
100231,STKB23000009,2,2023-02-14,OD07,60,0,2023-04-15,0.2,0,0,37.9566,1.8962,0,0
100231,STKB23000009,2,2023-02-14,OD07,120,1,2023-06-14,0.2,43726.0032,2184.4761,37.9566,1.8962,36438.336,1820.3968
100232,STKB23000009,3,2023-02-14,OD07,60,0,2023-04-15,0.2,0,0,152.0959,7.5984,0,0
100232,STKB23000009,3,2023-02-14,OD07,120,1,2023-06-14,0.2,13141.0858,656.5061,152.0959,7.5984,10950.9048,547.0884
100233,SIP23000119,1,2023-02-14,OD08,0,0.2,2023-02-14,0.2,544935.744,27224.0551,189.2138,9.4528,454113.12,22686.7126
100233,SIP23000119,1,2023-02-14,OD08,45,0.4,2023-03-31,0.2,1089871.488,54448.1102,189.2138,9.4528,908226.24,45373.4252
100233,SIP23000119,1,2023-02-14,OD08,90,0.4,2023-05-15,0.2,1089871.488,54448.1102,189.2138,9.4528,908226.24,45373.4252
100234,SIP23000120,1,2023-02-14,OD02,30,1,2023-03-16,0.2,14140.7597,706.4481,163.6662,8.1765,11783.9664,588.7067
100235,STK23000021,1,2023-02-15,OD07,60,0,2023-04-16,0.2,0,0,317.0508,15.8393,0,0
100235,STK23000021,1,2023-02-15,OD07,120,1,2023-06-15,0.2,456553.152,22808.6124,317.0508,15.8393,380460.96,19007.177
100236,STK23000021,2,2023-02-15,OD07,60,0,2023-04-16,0.2,0,0,333.524,16.6623,0,0
100236,STK23000021,2,2023-02-15,OD07,120,1,2023-06-15,0.2,115265.8944,5758.4864,333.524,16.6623,96054.912,4798.7387
100237,STK23000021,3,2023-02-15,OD07,60,0,2023-04-16,0.2,0,0,159.9748,7.9921,0,0
100237,STK23000021,3,2023-02-15,OD07,120,1,2023-06-15,0.2,460727.424,23017.1519,159.9748,7.9921,383939.52,19180.9599
100238,STK23000021,4,2023-02-15,OD07,60,0,2023-04-16,0.2,0,0,398.2972,19.8982,0,0
100238,STK23000021,4,2023-02-15,OD07,120,1,2023-06-15,0.2,1433869.92,71633.6819,398.2972,19.8982,1194891.6,59694.7349
100239,STK23000021,5,2023-02-15,OD07,60,0,2023-04-16,0.2,0,0,265.4765,13.2628,0,0
100239,STK23000021,5,2023-02-15,OD07,120,1,2023-06-15,0.2,45874.3392,2291.8033,265.4765,13.2628,38228.616,1909.8361
100240,SIP23000121,1,2023-02-15,OD03,60,1,2023-04-16,0.2,121288.5792,6059.3694,280.7606,14.0263,101073.816,5049.4745
100241,SIP23000122,1,2023-02-15,OD02,30,1,2023-03-17,0.2,1755485.3376,87701.0365,380.9647,19.0323,1462904.448,73084.1971
100242,SIP23000122,2,2023-02-15,OD02,30,1,2023-03-17,0.2,267953.256,13386.4851,372.1573,18.5923,223294.38,11155.4042
100243,SIP23000122,3,2023-02-15,OD02,30,1,2023-03-17,0.2,130475.16,6518.3152,181.2155,9.0532,108729.3,5431.9293
100244,SIP23000122,4,2023-02-15,OD02,30,1,2023-03-17,0.2,191690.6688,9576.537,332.7963,16.6259,159742.224,7980.4475
100245,SIP23000123,1,2023-02-15,OD02,30,1,2023-03-17,0.2,387536.256,19360.6467,134.5612,6.7224,322946.88,16133.8722
100246,SIP23000124,1,2023-02-16,OD05,0,0.3,2023-02-16,0.2,9752.6981,487.2281,75.2523,3.7595,8127.2484,406.0234
100246,SIP23000124,1,2023-02-16,OD05,60,0.7,2023-04-17,0.2,22756.2955,1136.8655,75.2523,3.7595,18963.5796,947.3879
100247,SIP23000124,2,2023-02-16,OD05,0,0.3,2023-02-16,0.2,131244.768,6556.7635,182.2844,9.1066,109370.64,5463.9696
100247,SIP23000124,2,2023-02-16,OD05,60,0.7,2023-04-17,0.2,306237.792,15299.1148,182.2844,9.1066,255198.16,12749.2624
100248,STKB23000010,1,2023-02-16,OD04,90,1,2023-05-17,0.2,1873086.912,93576.2095,325.1887,16.2459,1560905.76,77980.1746
